,alpha,alpha_interval__,mu,mu_interval__,y_pred
0,9.69941663266795,3.474095877496205,3.398612988074868,-0.6639123765690693,2
1,9.862217689721884,4.2707913622265234,3.1243799083886903,-0.7887460004457163,2
2,9.118976959724925,2.337029123301154,3.1507299492500094,-0.7765079287487509,2
3,7.579172508174298,1.1412946054162036,3.001690066269509,-0.8464931963997717,2
4,7.579172508174298,1.1412946054162036,3.001690066269509,-0.8464931963997717,2
5,8.919813482954247,2.111141309197271,3.0534233585384247,-0.8219855948298299,3
6,7.7215002831670665,1.2204914749095155,3.0854393737737347,-0.8069353540349602,1
7,8.984885284306065,2.180542126191151,3.251402160936732,-0.730248418324822,1
8,7.640808641181045,1.1751845249107522,3.0993205713023193,-0.8004369577606785,1
9,7.640808641181045,1.1751845249107522,3.0993205713023193,-0.8004369577606785,5
10,9.888280863333808,4.483117570367047,2.9707668838845414,-0.8612574830023082,4
11,9.603012019001994,3.185926074560755,3.145380440452186,-0.7789879636377478,4
12,6.480670751185487,0.6105535988545387,3.1851760692720528,-0.7605926609925726,6
13,9.9534312840063,5.364743638287592,3.1532370302183184,-0.775346427597489,8
14,9.804445977920036,3.9147545639686356,3.3685954617172325,-0.6773207471063188,8
15,8.56030315515413,1.7827030378363435,3.05800537659635,-0.819826277224685,8
16,7.827674527275309,1.2818672304853063,3.1657988962551147,-0.7695341405825344,4
17,9.593857260452229,3.1621736308952273,3.1495042481084603,-0.7770759632953833,4
18,9.980490301199207,6.237475780155699,2.9338225937791003,-0.8790134434028919,4
19,9.855779385154253,4.224469126982957,3.1699067388231827,-0.7676361606005497,4
20,9.251410842570866,2.5143410308292564,3.26867468370125,-0.7223874436603108,4
21,8.120551501925958,1.4634196891061555,3.3071153309647476,-0.7049686641981775,4
22,9.840165986094602,4.12009199475243,3.4143376740136215,-0.656911383056005,4
23,5.608257654025915,0.24451405459936937,2.9377242503479466,-0.8771321266063212,4
24,8.4210705245902,1.6739898906691701,3.1511902197263932,-0.7762946534691259,4
25,9.670654981498405,3.379745429773484,3.1970203458964033,-0.7551414665179149,4
26,9.682920601538163,3.418966638949536,3.017965224308259,-0.8387575519154945,4
27,9.136422403858452,2.358940410023279,3.203350598200152,-0.7522324317626083,4
28,7.7091788710815425,1.2135013552234355,3.400153943399819,-0.6632256159351483,4
29,7.7091788710815425,1.2135013552234355,3.400153943399819,-0.6632256159351483,4
30,9.553682242272671,3.063650774654827,3.1399508499763726,-0.7815074595147157,4
31,9.695149372768357,3.4595590648935963,3.149422774703487,-0.7771137252705171,3
32,8.69082014662171,1.8928664380029037,2.926996608563423,-0.8823083485084398,3
33,8.69082014662171,1.8928664380029037,2.926996608563423,-0.8823083485084398,2
34,7.893471487414477,1.3209946859517168,3.327788598448077,-0.6956433505989611,3
35,9.303056778507065,2.5913943648272757,3.159133931170124,-0.7726164242494319,3
36,7.126920833123278,0.9084949453440085,2.9833546288244084,-0.8552368547222128,3
37,9.947088759319504,5.236419394811682,3.344015260534861,-0.6883441519985343,3
38,9.979927689083109,6.20898982467198,3.014160022399805,-0.840564048139782,3
39,9.954474376174543,5.387502086681586,3.367807724044809,-0.6776734038750931,3
40,9.93582874137549,5.042347142372138,3.1674743986471716,-0.7687598351397205,3
41,9.01885837438167,2.218356221246072,3.0480508963236526,-0.8245197308771479,2
42,7.640048020456217,1.1747626173791417,3.067323751899923,-0.8154404822804846,0
43,7.640048020456217,1.1747626173791417,3.067323751899923,-0.8154404822804846,6
44,6.875036668644624,0.7884744280062059,3.0701710785617142,-0.8141018402736069,5
45,9.000877255443527,2.1981996858703807,3.1094355058767476,-0.7957118107984744,5
46,8.830728712649586,2.0218568146793636,3.2250996984741978,-0.7422607869900754,5
47,7.774303624250725,1.2507540435255629,3.18106908448374,-0.7624853719299014,5
48,8.909569641662305,2.100553497235614,3.2946886576160503,-0.7105882758681762,2
49,8.862099686442114,2.0525989875270714,3.1044921463064403,-0.7980200218485317,6
50,7.617056792712881,1.1620536820211336,3.145460686553911,-0.7789507446627526,6
51,7.617056792712881,1.1620536820211336,3.145460686553911,-0.7789507446627526,1
52,8.793086272720588,1.985899299295554,3.3440332684731873,-0.688336061359145,1
53,9.706239141878342,3.497758139629549,3.3256526049585666,-0.6966055039565948,3
54,9.930630705960747,4.963934949623503,2.8805368746621927,-0.9048556272481553,3
55,9.901118909857972,4.60648503238628,3.232551227134523,-0.7388524938310069,3
56,9.959990895927437,5.5172244064841145,3.085466555078322,-0.8069226135009453,3
