,alpha,alpha_interval__,mu,mu_interval__,y_pred
0,1.5525160237809228,-1.6939917866896816,1.0221127762390125,-2.1728927446179607,1
1,1.794978068924177,-1.5197535934340476,0.9732244770891954,-2.2273357359592265,1
2,1.6748407793432056,-1.6035640576377526,0.9634445966772699,-2.238518357266934,1
3,4.483284789594188,-0.20742662286426827,0.9483439403166156,-2.255985767275696,1
4,1.4461532442257221,-1.777473998576852,0.9854863197442311,-2.213455943606172,1
5,3.7638516561020467,-0.5049199295130893,1.0366158044629423,-2.157186482970394,2
6,2.3754350029161526,-1.166194691465702,1.0518296637443927,-2.140917895071642,1
7,2.5108587415195505,-1.092829316491198,0.9665139748439975,-2.2349978634386347,1
8,2.5108587415195505,-1.092829316491198,0.9665139748439975,-2.2349978634386347,1
9,1.8015395844296562,-1.5153047584398924,0.9963552219724794,-2.2012809071070065,1
10,2.428918873249214,-1.136889624300597,1.029669690059152,-2.1646844376966436,1
11,2.4197590346592714,-1.1418770260157056,1.046702827041816,-2.1463768048732375,1
12,2.4197590346592714,-1.1418770260157056,1.046702827041816,-2.1463768048732375,1
13,2.5798576846385672,-1.0564640005439048,0.9891866988214384,-2.2092975238729338,1
14,2.424780838251631,-1.1391411388943298,1.043243598290449,-2.1500734485513586,4
15,2.424780838251631,-1.1391411388943298,1.043243598290449,-2.1500734485513586,4
16,2.424780838251631,-1.1391411388943298,1.043243598290449,-2.1500734485513586,4
17,2.0824294365154143,-1.3355492012764925,0.9323290179310584,-2.2747849516439356,4
18,2.0665887412118704,-1.3451838176905693,0.9372576998894642,-2.2689687643809573,4
19,1.9623857447889683,-1.4099713549662054,0.9372453632031431,-2.2689832882537657,4
20,2.4411186599156736,-1.130266806934654,0.9352137703454548,-2.2713774064223173,4
21,2.807552955740826,-0.9407181840897555,1.0221467435003928,-2.172855729326287,4
22,2.807552955740826,-0.9407181840897555,1.0221467435003928,-2.172855729326287,4
23,3.3331828390470273,-0.6932149037532055,1.1059114658509572,-2.0847169954702633,4
24,1.163864886784324,-2.02710331073442,1.1758950703209874,-2.0154575536985413,7
25,3.1853301348368444,-0.7605216849300873,1.0539732544719436,-2.1386424201361045,7
26,3.8243810428507112,-0.4792124781444893,1.1058063522935078,-2.0848238652709,4
27,1.593560828686631,-1.6630269530459016,0.874890112515823,-2.3446869280673335,4
28,2.1060941782482177,-1.3212559150830474,0.8558818098333432,-2.368733836840672,0
29,2.1630181589657953,-1.2873492487825928,0.9420277753243617,-2.263365798101449,1
30,2.1630181589657953,-1.2873492487825928,0.9420277753243617,-2.263365798101449,1
31,5.108877859232214,0.04355802928084773,0.9892742359677275,-2.2091993190042936,2
32,1.638987362231286,-1.629500959606986,1.0433751156024804,-2.1499327070278285,2
33,2.517596802595887,-1.0892492267148928,1.0322254944046174,-2.161920395596536,2
34,2.1621388666438395,-1.2878680347243077,1.0090806873633607,-2.187175396896835,2
35,2.1621388666438395,-1.2878680347243077,1.0090806873633607,-2.187175396896835,2
36,3.652125956166991,-0.5528105088226181,1.1066867783906282,-2.08392900359883,2
37,2.1059900651632097,-1.3213185394657159,1.0893696052721449,-2.1016458052035802,3
38,3.2398186986379973,-0.7355323383952571,0.9731953827172546,-2.227368854341335,3
39,3.360276722712471,-0.6810469589785879,0.9933037920479912,-2.204687051936048,2
40,3.415076221824178,-0.6565829475721139,0.9100674444262113,-2.3014040559965414,2
41,2.960588060560863,-0.8661367176390724,1.0943557653606313,-2.0965194114050516,1
42,2.9087413674972873,-0.8911423791442339,1.0846624677883667,-2.106504262757008,1
43,2.130690040898747,-1.3065244885543508,1.1263255248276989,-2.0641283829341397,1
44,2.130690040898747,-1.3065244885543508,1.1263255248276989,-2.0641283829341397,1
45,2.3089986876371897,-1.2032370227073543,1.1173945130497296,-2.0730952770913507,1
46,2.5533590601641216,-1.0703532793393995,1.0508687774493781,-2.141939228317555,1
47,2.1579671809318475,-1.2903314302737063,1.0370746649725784,-2.156692734392123,0
48,3.274989958421246,-0.7195186157067525,1.0208814288019488,-2.1742353228202704,1
49,2.8306953458082704,-0.9292862833119342,1.0412154951180443,-2.1522457838391995,0
50,2.938555557150006,-0.8767314723550366,1.0061413250322075,-2.190419431017973,0
51,4.815172787294151,-0.07396458685429586,0.9553498376608787,-2.247851124058376,0
52,2.8238429025335128,-0.9326653279138448,1.015543279067611,-2.1800723336800805,0
53,2.8238429025335128,-0.9326653279138448,1.015543279067611,-2.1800723336800805,0
54,2.217039289776257,-1.255764167288057,1.132297988320577,-2.058166502832032,0
55,2.431414590329027,-1.1355329581293663,1.0734618929856188,-2.1181398099485964,0
56,2.967732398971709,-0.8627110552437876,1.0433786032681631,-2.1499289749615627,0
57,3.6495625410213712,-0.5539163930728137,1.0151774420739514,-2.1804733543481727,1
58,3.2294648225100575,-0.7402637012465472,1.1081437608831,-2.082449500532534,1
59,1.6118214892170257,-1.6494584952459792,1.0006531941394823,-2.1964990166747205,0
60,1.6118214892170257,-1.6494584952459792,1.0006531941394823,-2.1964990166747205,0
61,2.725089710986736,-0.9819301325380823,1.0180851803186077,-2.1772895023626893,0
62,2.313966959120648,-1.2004414409892104,1.072311075728811,-2.1193413591837396,1
63,1.822078428247396,-1.5014601886937573,1.0714064458000845,-2.1202866650672254,1
64,3.800264604542456,-0.489435915905877,0.9681805610106007,-2.233090514523521,1
65,3.475119750313774,-0.629993661556883,1.0259700259128788,-2.1686963158395645,1
66,2.601525388280055,-1.045175884616871,0.9493134972696711,-2.2548568015568087,1
67,2.0460780615887804,-1.3577403125366798,0.9019020863025313,-2.311314687784888,1
68,2.502419923048391,-1.09732207915763,0.9292433970224712,-2.2784402543735722,2
69,2.305434735446935,-1.2052450057955122,0.9174272111199939,-2.292539535400709,2
70,2.6591455511030704,-1.0154503959816328,0.9172810027469063,-2.292715013472351,2
71,2.591773562113909,-1.0502486491676803,0.9826633983121709,-2.2166376538487653,2
72,3.9973175678050983,-0.406582913240604,0.9265498030410552,-2.281640069116751,2
73,2.165367520319368,-1.2859638648090703,1.0674478312478373,-2.1244315563278513,1
74,2.4747782762667665,-1.1121094684879087,0.8974896076783709,-2.316703980641699,2
75,4.936468901283037,-0.02541380721529185,0.8800261502864509,-2.3382705924429588,1
76,2.1294173778929206,-1.3072836796533616,0.9902506655105558,-2.2081044208390233,1
77,3.3757445805513777,-0.6741220595869938,1.0240112013217422,-2.1708256355122213,0
78,5.607147728810267,0.24406342780599155,0.9391073679543332,-2.2667931031511763,0
79,6.2754334387328035,0.5216920708641106,0.9320428671122174,-2.2751234759376553,0
80,1.687459812720832,-1.5945409117331635,1.002637846315478,-2.194297067035658,0
81,1.687459812720832,-1.5945409117331635,1.002637846315478,-2.194297067035658,0
82,2.0073237642224857,-1.3817232775490327,0.9734259007201522,-2.2271064778733716,0
83,2.0073237642224857,-1.3817232775490327,0.9734259007201522,-2.2271064778733716,0
84,1.7690152282661868,-1.5374826403331665,0.8846222730238651,-2.332557382649089,0
85,2.789720245546655,-0.9495664310467022,1.023684156405319,-2.1711814976983517,5
86,2.1403910935269694,-1.300748281436143,1.0902810348306096,-2.1007072063495063,4
87,3.805533906334774,-0.48720002942987617,1.1214153293893152,-2.0690505858794555,4
88,1.8355214170421759,-1.4924642722459245,1.1088337631158507,-2.0817494270426273,4
89,1.8355214170421759,-1.4924642722459245,1.1088337631158507,-2.0817494270426273,4
90,1.8355214170421759,-1.4924642722459245,1.1088337631158507,-2.0817494270426273,4
91,1.8355214170421759,-1.4924642722459245,1.1088337631158507,-2.0817494270426273,4
92,1.8923527089316412,-1.4549868518286502,1.0972356231711866,-2.0935678857491955,3
93,2.2744669662892356,-1.2227850971128962,1.0910078320110281,-2.0999592370554905,2
94,2.6225657201403783,-1.0342727985244866,1.0993474566061308,-2.0914078110209924,2
95,4.314315465306427,-0.2760128593961193,1.0359237577747538,-2.1579315130346997,3
96,1.8543098786486925,-1.4799763741479015,0.9037283083104125,-2.30909113302791,2
97,2.0533001373556816,-1.3533084089920946,1.1050962146408196,-2.0855461010963907,5
98,2.025084753042761,-1.3706894682365274,1.1212798780814857,-2.069186635047488,5
99,1.7558851968919131,-1.5465264731357347,1.1879922543176706,-2.0038506069476805,4
100,1.7558851968919131,-1.5465264731357347,1.1879922543176706,-2.0038506069476805,3
101,2.264201604553301,-1.2286364929195326,1.1701201122352602,-2.021035008208079,3
102,1.6788825761793573,-1.6006681126732256,1.2369119952755763,-1.957930407579628,3
103,1.6788825761793573,-1.6006681126732256,1.2369119952755763,-1.957930407579628,3
104,1.6788825761793573,-1.6006681126732256,1.2369119952755763,-1.957930407579628,4
105,2.4400073003834635,-1.1308691932707164,1.2683298818588742,-1.929255678100235,4
106,2.4400073003834635,-1.1308691932707164,1.2683298818588742,-1.929255678100235,1
107,1.223192665817812,-1.9706483324366801,1.2425548293756108,-1.9527346089368587,2
108,2.6348656034100015,-1.0279251214635292,1.2564463806675241,-1.9400292961045245,2
109,1.6059591312226154,-1.653800866064657,1.0671760895756393,-2.1247165811624176,3
110,1.7888463311367957,-1.5239225292278533,1.0467896330780102,-2.1462841800001082,2
111,2.190288700312812,-1.2713346359324669,0.9843665172117813,-2.214717098487425,2
112,2.816357803269315,-0.9363620331376595,1.0355723183599987,-2.1583100273390956,4
113,5.438499690648971,0.17585164604886502,0.9415199498113269,-2.263961082819689,1
114,2.0823859021567475,-1.3355756054914576,0.9417562336536583,-2.263684069698898,1
115,2.0823859021567475,-1.3355756054914576,0.9417562336536583,-2.263684069698898,1
116,2.2390532540988244,-1.2430512079878797,0.9960000726666242,-2.2016768634130868,0
117,2.2390532540988244,-1.2430512079878797,0.9960000726666242,-2.2016768634130868,0
118,3.4327996514905426,-0.6487114619483211,0.977892362868392,-2.222033642853807,0
119,4.2618911123095655,-0.2974167091181412,0.9294501023638474,-2.278195045969237,1
120,2.4983369868856324,-1.0994994257633584,0.9340869188333434,-2.2727073493654992,1
121,2.4983369868856324,-1.0994994257633584,0.9340869188333434,-2.2727073493654992,3
122,4.695443654087698,-0.12197353593685203,0.945356395292753,-2.259471016321816,3
123,5.383198232866306,0.1535804574475249,0.9924890427071621,-2.2055980866779072,2
124,6.877249337700433,0.7895045304824763,0.9299808062360077,-2.277565711809779,2
125,8.418959438134703,1.6724030247210466,0.9166202860204946,-2.293508313892547,2
126,6.861624776187719,0.782239040180836,0.9886579746652789,-2.209890845587348,0
127,0.9170888035351392,-2.2929457276232683,0.8373864468099895,-2.392601070764034,0
128,0.9170888035351392,-2.2929457276232683,0.8373864468099895,-2.392601070764034,0
129,5.414333154223171,0.16611418911896236,0.9161056647788323,-2.2941265586084834,0
130,4.151773703005156,-0.34260277692687624,0.9926765538792358,-2.2053883568857513,0
131,3.8465160570896546,-0.4698505978272537,0.9508797766539172,-2.2530351823437975,0
132,1.9434262017068673,-1.4220358803451902,0.9086493102463017,-2.3031195444352432,0
133,1.9434262017068673,-1.4220358803451902,0.9086493102463017,-2.3031195444352432,0
134,1.8152718837508262,-1.5060347382450208,1.0473082341053659,-2.1457309570463265,0
135,1.8395514762844516,-1.4897773545900368,1.0390670749857605,-2.154551075375695,0
136,1.7541163968070952,-1.5477488661096628,1.036769594401568,-2.1570209785498715,1
137,2.1368731286874745,-1.3028407424219477,1.0290131057497227,-2.165395498509222,4
138,4.4673991518919,-0.21385162701034366,1.0152786786872732,-2.1803623686706093,3
139,5.898111932216076,0.3631849161600472,0.9956038362398576,-2.202118776019407,3
140,6.36408572464238,0.5598099812273387,0.9452275013261392,-2.259621604950621,4
141,5.182130991273612,0.07288464402217876,0.947805841296473,-2.2566127832637686,4
142,4.7448027977567095,-0.10216765902812597,0.9433716316190406,-2.2617918849691585,4
143,4.521452001325857,-0.19200692061598507,0.966082929084727,-2.2354916580668065,3
144,2.5167165889382828,-1.0897165433099936,1.0123420785264572,-2.1835857581197136,2
145,2.983285073414245,-0.8552700823562142,1.0118095979588044,-2.1841711292719985,0
146,3.305464020071625,-0.7057148054262604,1.015697973342862,-2.1799028005234793,0
147,2.5059616688273585,-1.0954352546757047,1.0892755069177216,-2.101742747836189,0
148,2.3851151456429633,-1.1608574630636983,0.9553942010123126,-2.247799783436886,0
149,2.275708253787262,-1.2220788109436387,0.9604734301029207,-2.24193576217077,0
150,2.8637150626346792,-0.913072569198594,1.0643488887942407,-2.127685777770453,0
151,1.757282160457627,-1.54556173594381,1.0236062616958042,-2.1712662708821955,0
152,2.4335197057480524,-1.134389356843731,1.029912502518535,-2.164421580858331,0
153,2.122611605576941,-1.3113492069560315,1.1617707424808579,-2.0291412030124985,0
154,2.2141509408929343,-1.257438855193767,1.173206515489515,-2.0180511981671305,2
155,1.3516923253800566,-1.8560062755126592,1.1396719461030778,-2.0508433359133202,1
156,1.5457781474140595,-1.699138505279634,1.101799719385569,-2.0889040892592714,1
157,3.36318592463616,-0.6797433238353774,1.1073295327048425,-2.0832761041578545,2
158,2.6454058758284855,-1.0225006651127866,1.1291009638732779,-2.061354439263903,2
159,3.3237297894155855,-0.69747189700388,1.02061750734303,-2.174523271740345,2
