,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
hyper_alpha_mu,2.5363330984290458,0.9464941087458273,0.023513285560843578,0.6382585267449876,4.291946201344093,1128.309253070706,1.0011679187458493
hyper_mu_mu,4.951955378754871,0.8597793611570932,0.029520204567198737,3.25446518033964,6.831499987445186,501.0101953892407,1.0027576602427812
y_pred,4.803275,2.208896619213991,0.025345751493100376,1.0,9.0,8644.24420802671,1.0002323834025582
hyper_alpha_sd,10.332826834518544,5.5020727605392885,0.1864248069784359,1.7992965837148598,19.68777333518167,657.0788558264862,1.0001903221155057
hyper_mu_sd,4.401495046720486,4.623584399953359,0.10853401482484089,0.008181031780153199,15.009498371555203,1696.7617476570658,1.0020646760078862
alpha,2.43938100363547,10.237711997202114,0.05951836834507568,5e-324,10.238825496639056,31765.624064791275,0.9999602392979875
mu,4.836796304663753,0.29998044162312654,0.007740869136353486,4.250909523345276,5.407149516793021,1298.93418258841,1.0003946952555596
