,alpha,alpha_interval__,mu,mu_interval__,y_pred
2147,1.093514121311823,-2.0973832868261404,0.007072585992186936,-7.253406680362881,0
2148,5.92078311485948,0.37256369298604586,0.013630368082413438,-6.59667615473169,0
2149,3.328088543377561,-0.6955082658912246,0.01337310515505315,-6.61575655436735,0
2150,4.321222523554253,-0.2731976227620506,0.013405820453044077,-6.6133099157304835,0
2151,0.9874626668636327,-2.2112332336046827,0.011660457679474372,-6.7529702135969245,0
2152,8.936218152318677,2.1282821346940444,0.015218926209954284,-6.486277521406967,0
2153,7.799207316478216,1.2652044962790474,0.006886528332128637,-7.280084394390869,0
2154,4.440271411715006,-0.22483378867385384,0.005446250602658269,-7.514868189448672,0
2155,7.934293564894234,1.3457220550413806,0.023180836279917263,-6.06469368252262,0
2156,3.924616083317332,-0.4369766501087815,0.005095080065033973,-7.5815553531425754,0
2157,9.471189985867595,2.8853806109474087,0.01427101311044076,-6.550681826591282,0
2158,8.885762785994922,2.0762802511057883,0.00926918562323874,-6.982717498623851,0
2159,1.77876836759921,-1.5307988349734867,0.015902414038009946,-6.4422779408047415,0
2160,8.070351479465788,1.4308591625513307,0.003424798494329287,-7.978955197256189,0
2161,0.2176252661579048,-3.805562927776042,0.02786552857703429,-5.880159539401043,0
2162,0.33423966359144464,-3.3644867662826234,0.022840177794631638,-6.079532572738677,0
2163,4.594878183663756,-0.16240474372162428,0.016660425360430598,-6.395636771796532,0
2164,4.172175236055015,-0.3342062807776958,0.024549347775992034,-6.007197132187133,0
2165,5.286921285418159,0.11489473942643585,0.016773674308266446,-6.38885094427778,0
2166,1.423017393576619,-1.7963026318667537,0.011440688693573727,-6.772019463533564,0
2167,5.756194316476644,0.3048161138581158,0.003776489348038344,-7.881167817537606,0
2168,1.6198732033636891,-1.6435151685905565,0.010343824941482796,-6.872915736490139,0
2169,0.27157766225170377,-3.57855887063791,0.011281312210891951,-6.786064033879231,0
2170,1.677322374249797,-1.601785336001172,0.017775049271795688,-6.330765537755507,0
2171,9.394206320379656,2.74130896391521,0.010631786676225377,-6.845428370836448,0
2172,9.658874820886647,3.3433829381583755,0.011629329031359981,-6.755646490393909,0
2173,0.5987262166935263,-2.753796041601239,0.008886998304693427,-7.024861933024108,0
2174,8.64337293447832,1.8517913722429937,0.013904201234309282,-6.576757942779927,0
2175,4.31615893310498,-0.2752613774697166,0.01032198236388471,-6.875031809526033,0
2176,4.676977447167165,-0.1293892343870519,0.018406246852151892,-6.295807941428626,0
2177,5.286261998096523,0.1146301552349335,0.007609247250011048,-7.1802149065186045,0
