,alpha,alpha_interval__,mu,mu_interval__,y_pred
0,5.401037381745571,0.1607602825592459,1.9670150931837727,-1.407038965715227,1
1,6.965502470085877,0.8309238944887534,2.032398415376101,-1.3661669360464068,1
2,6.965502470085877,0.8309238944887534,2.032398415376101,-1.3661669360464068,1
3,5.653849270758275,0.263046036522701,2.1011294242083776,-1.324244762955747,2
4,9.836379912185384,4.096295824469241,2.3912917303311203,-1.157459723409913,3
5,9.938404245793057,5.08356880515824,2.2967687160005115,-1.210136659062486,0
6,9.99380354359915,7.385742953871256,2.313566342282079,-1.2006667072125066,0
7,9.996918073676609,8.084477300684284,2.1280715673757546,-1.3080868661250324,2
8,9.995851574130585,7.787196489605956,2.0594707073524647,-1.3495309229709676,1
9,9.998032326291002,8.533291598633209,2.312599845425164,-1.2012102791530654,3
10,9.997371013700224,8.243479104240382,2.117718655574487,-1.314277969278341,3
11,9.99929760905723,9.563535261847418,2.264081245384676,-1.2287052103809264,3
12,9.999471811110919,9.84858886647267,2.266879933667096,-1.2271080045240597,3
13,9.991609850082524,7.082442615904183,2.220193279481442,-1.2539372398367783,3
14,9.993022170451576,7.2669044299871715,2.34522556588307,-1.1829479747839866,3
15,9.919036440025822,4.808211885913814,2.3836977608956995,-1.1616380184396893,1
16,5.524845663788266,0.21071447318664305,2.0817340111682396,-1.3359710354233374,1
17,9.798410420382806,3.8837416030462055,2.2527621024357254,-1.2351793151125183,1
18,9.818088760913028,3.9884628844184618,2.255293651312436,-1.2337293714089006,1
19,9.164300483198272,2.3948017137484836,2.1611128085160023,-1.2884736062666693,1
20,7.9547956721769015,1.3582772756918517,2.3257233158458055,-1.1938429516789288,1
21,6.995232552652872,0.845028676696687,2.1628849347395303,-1.2874278417857563,3
22,7.946600514049033,1.353247523377754,2.176176855792968,-1.2796037268778575,3
23,7.946600514049033,1.353247523377754,2.176176855792968,-1.2796037268778575,1
24,7.134043653641467,0.9119761082821736,2.1605863588156335,-1.2887843936286314,0
25,8.667810658094245,1.872792529059204,2.177523952028721,-1.2788127051482276,0
26,9.114910276949205,2.3319778217664497,2.1942368457944275,-1.2690280191728864,1
27,8.534826602504095,1.7621814444584638,2.3064884045255916,-1.2046511269921363,1
28,7.476452501109717,1.086092765685366,2.214801823671195,-1.2570613317692476,0
29,7.476452501109717,1.086092765685366,2.214801823671195,-1.2570613317692476,3
30,7.757138659784246,1.2408611020575027,2.303000775968073,-1.2066175839613924,3
31,8.496666207300526,1.7319887052441452,2.3174317067229318,-1.1984943549316236,3
32,9.313874958290963,2.608200610657709,2.3797175742248475,-1.16383161841183,3
33,9.552323825148353,3.0604695892905873,2.3627911932952608,-1.1731885677775793,3
34,8.998774076149537,2.1958631812777223,2.0991460792644374,-1.3254402117521666,3
35,8.768980366092894,1.9633777391473661,2.1206550325993105,-1.31251975584891,3
36,8.79677156513944,1.9893764799431897,2.276118641753618,-1.2218453620903518,4
37,7.812664107950756,1.2730617050016526,2.2356210062229147,-1.245027433753432,4
38,7.812664107950756,1.2730617050016526,2.2356210062229147,-1.245027433753432,4
39,6.7650288157266045,0.7377465007203019,2.224598875703422,-1.2513884295009243,3
40,9.72164256749949,3.553203855334675,2.312928233819719,-1.2010255709160738,0
41,8.859561005647873,2.0500839444480885,2.2749164640779274,-1.2225293037948104,3
42,7.692834434716126,1.2042695595924249,2.2537927245765492,-1.234588887300365,1
43,9.20720467756341,2.45217649074375,2.2552976510975578,-1.233727081446589,1
44,6.28550449241928,0.5260032379186581,2.3759433088928383,-1.1659140608765912,2
45,9.541927811794567,3.0364240328724783,2.1003168134760535,-1.3247344587865375,2
46,9.086963134098866,2.2978197840515806,2.2026450631214094,-1.2641256259303941,2
47,8.65170170120174,1.8589127521391071,2.2805827761481496,-1.2193078581698038,1
48,9.54874288183015,3.0521275055393193,2.3074022359254664,-1.2041362186109037,1
49,8.514415469927926,1.74595234690687,2.331101616895612,-1.1908320255547067,4
50,7.559816140321375,1.1307734810388217,2.245214220989458,-1.2395092346326055,1
51,9.298432839129049,2.5842845191137016,2.1784232027130894,-1.2782848571285177,1
52,9.371496220902927,2.7020860036493266,2.335680103933457,-1.1882726661103686,1
53,8.994645610197821,2.1912893620718923,2.1109806055596194,-1.3183192610252379,3
54,8.169432506260085,1.4957734211320783,2.2985967372621072,-1.2091037316637991,3
55,8.19385948298724,1.5121927725856925,2.1727769892405866,-1.2816017189573703,3
56,8.643410464132963,1.851823378574801,2.2709610127916426,-1.224781436830758,3
57,7.819402504213285,1.2770092256434213,2.3438396500662373,-1.183720137580066,4
58,8.303054757555163,1.5877937717075623,2.0875356318396374,-1.3324550374841435,2
59,8.380403384806897,1.6437189346765764,2.2696977434014083,-1.2255012936529723,0
60,8.47735127390288,1.716946649956186,2.317569717784018,-1.198416838907345,0
