,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred,4.772675,2.7180228741449177,0.033416318150717925,0.0,10.0,6985.124881330688,1.0003831199094726
alpha,9.204536356926443,0.6717264779617461,0.003826827246040463,7.86090475740075,9.99995735055464,29120.839699959855,0.9999919908884654
mu,4.743321330570313,0.16462214066182124,0.0010987555921741353,4.414222916933099,5.054648644353469,24980.100934267724,1.0000295415299691
