,alpha,alpha_interval__,mu,mu_interval__,y_pred
0,9.413614703638927,2.775935217265842,1.3056448640195106,-1.895976912733918,0
1,9.565938822842334,3.0927785435902018,1.2112520196113312,-1.9818177131369232,0
2,8.765997596581729,1.9606174546755288,1.3535803421139558,-1.8543921357808792,0
3,8.15367823185666,1.4852737157378955,1.33141907081604,-1.8734597574445262,0
4,6.829962909654437,0.7675759548182705,1.3201174287951856,-1.883287306067766,0
5,6.7326272529495625,0.7229792261089001,1.200040270197929,-1.9923920305856795,0
6,8.328800764266987,1.6061780059965352,1.2855021644733564,-1.913838625121194,0
7,8.23258153106372,1.5385796489556738,1.297707118611301,-1.902987588216284,1
8,7.587867915013447,1.146039605864267,1.152477205344768,-2.0382237923788624,1
9,5.1411184546427044,0.05646237724833415,1.2916426381093493,-1.908368409663114,1
10,8.252948516158844,1.5526410318186785,1.3744500803565372,-1.836675010122463,1
11,5.746100695315785,0.3006854390625283,1.3061610364574416,-1.8955222813327595,1
12,6.845427170976569,0.774727771166557,1.2740155834684572,-1.9241314998365955,1
13,6.924683551006382,0.8116845482182914,1.2822558392853902,-1.9167396060736328,1
14,9.161958940846239,2.391748197089441,1.2823061485860419,-1.9166946009241406,2
15,9.25538779990871,2.520097579731617,1.2823471477869888,-1.9166579254165634,2
16,8.295978139258857,1.5827795784313212,1.2489949110983944,-1.946829404321469,2
17,6.5411489019023294,0.6371763417591079,1.2567310962978082,-1.939770154441586,1
18,7.784968960521114,1.256928401482501,1.2549270746318228,-1.9414129844964525,1
19,5.457564215479632,0.18353919124320717,1.3390058952779438,-1.8669020392331175,1
20,9.387484267396449,2.7295579921887985,1.2597173557086248,-1.9370551533747904,0
21,9.324039841728698,2.624217136338597,1.2337273834446574,-1.9608717207804398,0
22,8.708769735819109,1.9087350765046813,1.4065268369538821,-1.80987955116362,1
23,9.072916257600943,2.281005120794563,1.3631080816870333,-1.8462753399406526,1
24,8.947571852957317,2.1402821787314257,1.432634193127564,-1.7884454688049345,2
25,9.399710804347793,2.751022670441283,1.2585393177379969,-1.938125524968623,2
26,8.402118158470525,1.659804932645165,1.3147013558525378,-1.8880222512801932,0
27,5.120433650910664,0.048182779883294224,1.2402357805069224,-1.954867481891421,0
28,5.191859701185454,0.07678157982988591,1.4131131258897218,-1.8044410962329644,0
29,6.046070258983283,0.4246985615277734,1.3029840201413978,-1.8983229418349994,0
30,6.046070258983283,0.4246985615277734,1.3029840201413978,-1.8983229418349994,0
31,7.967610726410434,1.3661725814545682,1.1923271533724351,-1.9997162674633229,0
32,6.763351152219668,0.736980011497163,1.1883717140893073,-2.0034881826868967,0
33,7.748390927669969,1.2358400956916118,1.1691044303927132,-2.0220184213854835,0
34,8.321816742799054,1.6011687757428807,1.2010905240172405,-1.9913978764944165,1
35,7.908516150362873,1.330066382605811,1.2671981269885269,-1.9302780020059105,0
36,4.951948100466186,-0.019221351585613222,1.2491574884940302,-1.9466806679003648,0
37,8.965353968157784,2.159308219616764,1.2319621756921504,-1.9625048810086319,0
38,5.050647616099228,0.020259739390637632,1.364657495012502,-1.8449598978004849,2
39,9.379187085695298,2.7152186022724685,1.1979114333711427,-1.9944094622192967,0
40,8.387486077875021,1.648946438904078,1.2928132020952865,-1.9073281326289062,1
41,5.186348993389782,0.07457413892331133,1.2105385529511001,-1.9824880953262056,1
42,4.155221607856699,-0.3411829180057887,1.2853110953171556,-1.9140091952287839,0
43,4.155221607856699,-0.3411829180057887,1.2853110953171556,-1.9140091952287839,2
44,4.788872729345292,-0.08450115370458577,1.3597002763370254,-1.8491729820397393,2
45,8.542560325292039,1.7683795179464186,1.3156305749578796,-1.8872087166185303,1
46,7.425890888784935,1.059469164487719,1.316627657821495,-1.8863363090675602,2
47,4.905371629256613,-0.03785586848187461,1.212210557284753,-1.9809175949079727,1
48,7.868493694812262,1.3060377304206723,1.1991084292624532,-1.9932747261725332,2
