,hyper_alpha_sd_interval__,hyper_alpha_mu,hyper_mu_sd_interval__,hyper_mu_mu,alpha_log__,mu_log__,y_pred,hyper_alpha_sd,hyper_mu_sd,alpha,mu
6939,1.4266438270752646,3.359617257215955,-0.91626797638309,8.409311126826369,-1.7121256554599107,1.9413618011175866,4,16.127556929266888,5.7143785942939775,0.1804817425811703,6.968233860925886
6940,-2.224592725947965,2.969611793163462,-2.7000403140676466,6.132214382854102,-0.5305855398098746,1.903824351691301,2,1.9512737922890984,1.2594195451598902,0.5882604189202555,6.711512609213927
6941,-2.4931522597877764,3.4562050608458645,-3.080326348335242,6.432848297852065,0.4423288751667611,1.8768476040438178,10,1.526792570079312,0.8785221566790774,1.556327493742057,6.532878148830317
6942,-2.3258605302831814,3.4655042263525164,-3.1006852481503437,6.447833606992,0.8639871602164655,1.8763926988349489,10,1.7800745896220525,0.8615799594939422,2.3726018031093026,6.529906984381838
6943,-2.4413143985951957,2.946011174065909,-6.692988071573821,6.8732199664646085,1.3976452239860575,1.930174312991095,11,1.6015207007354395,0.0247607732045443,4.045662113392534,6.890711277393715
6944,-2.4413143985951957,2.946011174065909,-6.692988071573821,6.8732199664646085,1.3976452239860575,1.930174312991095,11,1.6015207007354395,0.0247607732045443,4.045662113392534,6.890711277393715
6945,-2.9426856119461675,2.7883709160967856,-6.576517101046746,6.79791495561734,0.7928224932727728,1.9231345769010804,11,1.0016670137314394,0.027815091383445865,2.209624282753328,6.842372833102867
6946,-2.8369416459926495,2.442986493222146,-7.1490547038844205,6.978052861407591,0.7929625454649977,1.9365780791235339,11,1.1072051722541052,0.015699793363667388,2.2099337671495993,6.934979370879667
6947,-2.844631235088722,2.4931476799940127,-7.133680507845342,6.969590917729099,1.0172236956823404,1.9414080411208976,7,1.099189998215688,0.01594283616373261,2.7655062091898297,6.968556079532324
6948,-2.593924150825149,2.493391063141751,-7.197033847051054,6.994150324991203,0.5072334383073998,1.9394618443135212,7,1.3906095360236528,0.014964865926327666,1.6606904312017579,6.9550070867182
6949,-1.1203125462612569,4.115634302501891,3.935441749622024,8.27842642576032,1.8814567174574153,1.9702022126628829,7,4.919066280622382,19.616746314327678,6.563058423861783,7.172126636548216
6950,-2.392451472937286,3.8871454140862127,-2.436639309928859,7.778021133056931,1.6264519703524387,1.8153573145211503,7,1.6750024702211097,1.6084219384310914,5.085798106858137,6.143270865212185
6951,-1.9077079041843499,4.2034728432731745,-3.0324446890009,7.485534119607836,1.9052389905736966,1.8272903994714218,4,2.584771524647911,0.9196293267356119,6.721013694628569,6.217018179679885
6952,-2.642797482775462,3.4223479257688396,-3.0051067498817066,6.07354518905798,0.8018448103527116,1.8466968549108294,4,1.3286864572742862,0.9439139949787454,2.229650418887452,6.338846773064121
6953,-1.4593039495414215,3.9430231247508405,-1.90104712683943,5.902804668268701,0.7720217049146141,1.9315785103966687,4,3.771476148041928,2.5998001234430337,2.1641370806069067,6.900393992922993
6954,-0.8681081259593035,4.147433072002814,-2.423983747249202,5.788263005305501,0.10357583218050975,1.9522930068973756,11,5.912962281280865,1.6272400860171703,1.1091298979147393,7.044822901822724
6955,-0.8098216115936269,3.187795014041156,1.0930994248484989,6.271366492123005,-1.466708672940794,1.9170470069467855,11,6.158570209779066,14.979298281667912,0.23068349189743903,6.8008459370141034
