,alpha,alpha_log__,hyper_alpha_mu,hyper_alpha_mu_interval__,hyper_alpha_sd,hyper_alpha_sd_interval__,hyper_mu_mu,hyper_mu_mu_interval__,hyper_mu_sd,hyper_mu_sd_interval__,mu,mu_log__,y_pred
123,11.011785285819405,2.3989660888900692,15.77293895376018,1.316788783739891,11.934692346700672,0.3918776244860917,3.4500765439599523,-1.5679850593474838,17.018500548955046,1.7418746744473272,0.030394700733576266,-3.49348700373957,0
124,13.399577326702248,2.5952231636759673,17.387493616124047,1.8954411292194864,7.052951514360524,-0.6074216622698253,2.2937315152530187,-2.0437387545205064,16.321494001909954,1.4899761986114572,0.058708960345411496,-2.8351629173678696,0
125,8.996170432405616,2.196798979271723,3.9577939388270353,-1.3995363440856905,7.828900155015907,-0.4412422417527227,12.268827055597738,0.46180106932449916,13.15612687504235,0.6535337544559152,0.02793808889287193,-3.57776432789102,0
126,7.430911353086792,2.0056485097658365,5.299754685484109,-1.02020364797861,4.79359747076285,-1.1544353909204998,9.82846525497153,-0.03431031444472192,16.69509252814862,1.619706339149686,0.06261437088702877,-2.770760460337086,0
127,7.82469863923256,2.05728522312645,4.47784479876233,-1.2431265122032629,3.782508264749553,-1.4557030448111687,4.214835555829616,-1.3204599630501432,13.811199342445155,0.8027384965053617,0.0378617227124885,-3.273814632057376,0
128,16.64813144197563,2.8122979844215075,19.884024008367113,5.144288673631841,5.858602997733907,-0.8811952746085474,6.246636780037912,-0.7892401883004024,12.677500458478779,0.5488770677443784,0.044900912436490664,-3.1032971629150032,0
129,18.945522107100558,2.941567603188236,14.330876203693128,0.9273818121617852,7.438728495172864,-0.5239184573236642,6.73011739216422,-0.6789044152525664,10.608148152832072,0.12177991089101703,0.04048621670510969,-3.206793691063348,0
130,7.740904488461141,2.0465185397484653,10.512763482892604,0.10264271800274463,4.844387697347611,-1.140550053276143,5.835733335754174,-0.8867224243407593,15.47952851466717,1.2309021106704188,0.03421909687033542,-3.374971402732655,0
131,11.622113904362749,2.452909654358866,15.717626381496764,1.3002753424255225,14.600242772167423,0.9946841620558738,12.779613221618323,0.5709426622594336,18.8049592258509,2.7559403182306546,0.03190057337813427,-3.445131295116689,0
132,25.40333704866846,3.234880545263749,12.177918017212765,0.4426735557931808,15.721919245846808,1.3015513818835083,16.70246580175027,1.6223813848042028,19.385830798452425,3.452027244249575,0.051363028595677374,-2.968836653354602,0
