,hyper_mu_mu,hyper_mu_mu_interval__,hyper_mu_sd,hyper_mu_sd_interval__,mu,mu_log__,y_pred
0,16.210057880302145,1.4532811592650718,19.033741667021907,2.9805373364508547,2.6604326524002087,0.9784887608455967,4
1,1.792742754874046,-2.3180735519106417,4.5222882087730785,-1.2303829335048966,3.545317203136753,1.2656276350041433,4
2,5.851166540149202,-0.8829911297538255,4.280761729874677,-1.3007543617001796,3.1233729994968917,1.1389135074472205,5
3,4.3584688798860265,-1.2778088066842663,3.476129050198742,-1.5588867268615871,3.0180986949095896,1.104627061901608,5
4,8.584284787855692,-0.2850577521160823,7.327305452199772,-0.5478418003280533,3.228893834512431,1.1721396124844374,5
5,9.03147358158408,-0.194314395507506,8.443725730052389,-0.31380486789568557,3.2279968022446717,1.1718617597766887,4
6,5.669798550744454,-0.9272157114705055,4.4487867348720425,-1.2515072439073887,3.000468402745377,1.0987684107288855,4
7,2.9676218668482157,-1.7473552148449476,8.345690447487758,-0.3339307387225162,2.986130885145292,1.0939785310918264,4
8,9.03718282799925,-0.19316179796615585,16.32552658083452,1.4913200956461181,3.2375832310197286,1.1748271351182824,3
9,6.807761160790493,-0.661565381429929,4.629370180058218,-1.2000377053153546,2.9915202143281237,1.0957816910800495,3
10,10.32210523370696,0.06444333994870051,18.49648521374153,2.5097751676313527,2.9614573457570885,1.0856814937127361,0
11,9.067765127528414,-0.18698992162655192,16.201791596169027,1.4505923456014758,2.8711630376665176,1.0547171872891954,0
12,10.150333487766472,0.030068962900824295,4.1045668109346805,-1.3539316369987888,3.12138822527804,1.1382778468625343,0
13,10.150333487766472,0.030068962900824295,4.1045668109346805,-1.3539316369987888,3.12138822527804,1.1382778468625343,0
14,6.208474866453733,-0.7981390101374526,10.69938421072942,0.14010557754542385,3.2894886397427965,1.1907321240473903,5
15,2.5206224706312232,-1.9365158759692123,4.372718904920407,-1.2736331843761957,3.2775471995780485,1.1870953376437237,2
16,10.026863768234781,0.0053727665713868555,7.882646153096244,-0.42997497361045234,2.868367028826758,1.0537428883383944,3
17,10.590655485675713,0.11826876160513743,7.869585733569177,-0.43271045223156296,2.8652082755042483,1.052641044035521,3
18,7.360174770973716,-0.5407688832905162,11.559302102372019,0.3144254951729474,2.805533109191767,1.031593577669021,3
19,12.385414101604418,0.48645389297581043,9.736481306900577,-0.05271594323328116,3.148093235741785,1.1467969475694864,2
20,13.082603374415957,0.6372438722964875,15.977687847575712,1.3793363398968672,3.2393701588583452,1.1753789154929095,1
21,4.842816677592828,-1.1409780566400123,4.760922344834471,-1.1634216077168436,2.6577635640038677,0.9774850037400553,2
22,9.88381561131919,-0.023237923388347126,8.853221335498427,-0.23036916164831872,3.028081147202864,1.1079291341602597,2
23,6.573768375918912,-0.7141231360075773,8.394704867145325,-0.32386033680682413,3.521464255818078,1.2588768848800767,2
24,6.688471199814886,-0.6882451590132943,10.572547142443977,0.11463479970956758,2.658836147727382,0.9778884885973782,2
25,8.554085130504795,-0.291223924498972,5.843544687675823,-0.8848331460990676,2.7487111219255564,1.0111321188761417,5
26,7.505169821935096,-0.5097228803343977,10.138264089238664,0.027654580175772048,2.7159269512307387,0.9991333136170578,5
27,0.8935366764917146,-3.062594568820267,1.4501241717705136,-2.5488139066652975,3.1174719455801756,1.1370223995195905,5
28,3.396526780179916,-1.5868585293283926,3.3862160810687554,-1.590519609667152,3.2140164926395904,1.1675213988017161,5
29,12.932072796323295,0.6041432340281729,14.872787206248736,1.0649709846468207,3.051023919266132,1.1154772455157096,5
30,11.726644690051153,0.34882342914354425,11.952938589902937,0.3956701726897989,2.8848899842629576,1.0594867655286073,5
31,8.337311167967465,-0.3356539949621933,8.074556576846884,-0.3899562658976186,3.0791773424867035,1.1246624647136085,5
32,7.244289768079005,-0.5657654923352098,6.295798164101121,-0.777820036357689,3.170587696816024,1.1539169640233295,5
33,8.049978993199291,-0.3950635543806407,8.837054435602793,-0.233646249108389,2.8863479864558945,1.0599920305103503,6
34,6.4797221394231075,-0.7355129924952843,5.881882541179756,-0.8755820279956208,2.7229314125843174,1.0017090251938285,6
35,4.389931635304364,-1.2686024599204193,1.441258487347168,-2.5554242371657443,3.2627305171057706,1.182564426736897,6
36,4.296314262005596,-1.2961379384171565,1.3417834287942059,-2.632286969801015,3.336381517226475,1.2048868416344745,6
37,4.788612271902214,-1.1558036841281487,3.0412133717880963,-1.7185295134151675,3.2521014637155545,1.1793013916033788,5
38,3.6062805500202244,-1.514221378467206,2.184961710328322,-2.098444643832627,2.809553495650634,1.0330255723750048,5
39,15.530974477830199,1.2456660024112385,17.792505554416824,2.0869191950329644,3.5016218485766757,1.2532262464731734,4
40,5.381958113862334,-0.9992042417948175,2.1794798912323983,-2.1012643420839687,3.2016795495693575,1.1636755313556706,4
41,15.447105134457924,1.2216583510130474,12.366104178117158,0.4823608880280628,2.9785228011733014,1.091427473311056,3
42,2.261959381042648,-2.0594801004577734,4.419185549818344,-1.2600849000771777,3.234732909283233,1.1739463617262007,6
43,3.3762421295504,-1.5940695741909405,1.8391806043203345,-2.2899463443668187,3.2944799447139568,1.1922483238479595,5
44,10.84573422923926,0.16955186898128194,12.760553710041487,0.5668139469935841,3.6241868609609122,1.2876299489267617,5
45,8.282008653987267,-0.3470398525634997,10.18894360090944,0.037793217963281944,3.086910249492673,1.1271706713988554,5
46,10.679361556234031,0.13608192346505005,17.534597848737103,1.9618210104087999,2.834219850527517,1.0417667143102636,5
47,9.431708339544443,-0.11378092497579195,5.861569440432443,-0.8804792710195612,3.4803390803635796,1.247129725925804,2
48,14.206858609437932,0.8970501497079373,17.96825855375937,2.1797135069748528,2.8463568312331398,1.046039871721517,3
49,12.169683526885741,0.44094497508877606,17.961896813008828,2.176233105477911,2.811584389016204,1.033748163955431,0
50,14.154993293455751,0.8844797024485682,16.698227283809896,1.620843052154691,2.819427927418644,1.036534001753116,0
51,13.162624551129895,0.6549773882944777,16.309365999654545,1.485941284892889,2.8402492622804916,1.043891816730317,2
52,9.627602203545589,-0.07451401741447256,4.700462525376995,-1.180161683995864,3.0413209431158,1.1122919418030985,4
53,5.242112271862901,-1.0350531786564539,13.932048304596012,0.8311707187584395,3.244784295871748,1.1770488751798454,4
54,9.198397435483807,-0.16066523163886692,17.718022527493563,2.049539963864769,2.8878640825042416,1.0605171570782976,4
55,12.979587058604816,0.6145558572348198,17.111196736818833,1.7788907085867505,2.8442434192656125,1.0452970987374162,4
56,9.02956686734299,-0.19469935657146376,10.055391541760297,0.011078421656543214,2.963507792717917,1.0863736318079866,6
57,11.157747448053367,0.23259243724942225,8.174785557204242,-0.3691795840062655,3.00175020370289,1.0991955197900656,3
58,7.62900379907339,-0.48339744369968785,8.202109766592894,-0.3635293119209879,2.96224683468065,1.0859480461617403,3
59,12.200941409169497,0.44751008051996105,12.920076938097331,0.6015194126141363,3.4161125362988694,1.2285032192650878,3
60,13.213559094674514,0.666316869483813,14.46796767837876,0.9613818236296406,3.140501015035893,1.1443823461206184,4
61,9.079228810950541,-0.18467733323947275,9.26216990573979,-0.14783467674712214,3.427745597474676,1.231902784876201,4
62,8.563077663557056,-0.2893872575530597,10.314643494696082,0.06294947786492383,3.39431084818126,1.2221007501789218,5
