,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred__253,6.3353125,2.8237259122206595,0.2769530580571146,2.0,10.0,8.50813162949357,1.255849475510755
y_pred__254,8.4212,3.7553748894080092,0.3717637736688447,2.0,15.0,3.0220271158449568,1.947963492295656
y_pred__255,9.0242375,6.498294010245216,0.6474175072680592,2.0,21.0,2.4462626920121897,2.765562836439959
y_pred__256,8.7212125,5.036887931038377,0.5003804831872317,0.0,19.0,4.37489795255165,1.655498315235745
y_pred__257,5.75385,5.259618349034403,0.5233297979286103,0.0,16.0,2.3791638622050058,2.837409796495587
y_pred__258,6.2257125,4.95165794126914,0.4923253298299686,0.0,16.0,2.438530967631372,2.6824579705428375
y_pred__259,6.5065375,3.6341859144929582,0.35944382943262154,0.0,13.0,2.8639656249297745,2.0741164449563114
y_pred__260,10.245275,5.441956465681567,0.5417254671360301,0.0,18.0,2.690695937847165,2.389077604522066
y_pred__261,5.4737625,5.4637429106424715,0.5436739606300706,0.0,16.0,2.6601694996238328,2.2753258780193977
y_pred__262,4.9218125,5.60468323947589,0.5582532549656003,0.0,16.0,2.4238477724834016,2.683008280838842
y_pred__263,5.4014,4.321255956316034,0.4294063111873182,0.0,13.0,2.6569923253893655,2.3086786360981826
y_pred__264,5.738025,4.489186351597358,0.4456402242069829,0.0,14.0,3.118819375729222,1.935307795834382
y_pred__265,7.11725,6.149715638750998,0.6131234655944102,0.0,17.0,2.571845171727881,2.505336472208065
y_pred__266,10.0756125,10.251552089799912,1.0236972923695205,0.0,30.0,2.1039807104897057,5.231167918538685
y_pred__267,5.7761,5.129672873588831,0.510368968027054,0.0,15.0,2.6240718122161257,2.3559758842922314
y_pred__268,11.5026375,9.066179903553797,0.9049723415827069,0.0,25.0,2.1675765661748487,4.2099181574925
y_pred__269,6.3629375,5.721950180755976,0.5698889525532036,0.0,18.0,2.3840281140410693,2.8374695907960015
y_pred__270,8.0481,4.42555210002275,0.43922917974276254,1.0,17.0,6.394628314024688,1.4038579732020386
y_pred__271,8.2094875,2.9161494281574685,0.2863021426826693,3.0,13.0,3.9470516965231144,1.6018356213980323
y_pred__272,12.60345,2.8776679963990794,0.2840394702545757,8.0,19.0,5.105996633856315,1.4571364467360854
y_pred__273,7.0993625,4.67806472738482,0.46512549062558106,0.0,16.0,3.091406708338975,2.0184552252307806
y_pred__274,4.3275,2.1341201348562646,0.205374729153808,0.0,7.0,3.7181460482776876,1.6618103488905314
y_pred__275,5.12665,2.9130413278046943,0.28597819731143836,0.0,10.0,9.01929058049935,1.2785041244166717
y_pred__276,8.9270625,3.3351113356364066,0.32938487716452236,4.0,15.0,6.650273484498987,1.3580599055138562
y_pred__277,7.70275,3.4235715908242432,0.33836946984767996,2.0,14.0,3.0935538410442467,1.8712338431981514
y_pred__278,12.484375,8.165467277466428,0.8147926596878804,2.0,27.0,2.293246799033415,3.18185430390342
y_pred__279,4.4528875,2.8399877486251985,0.2790394846024259,0.0,9.0,4.040997693580281,1.557618172781316
y_pred__280,6.5389875,4.208310822035173,0.4177972746646243,0.0,16.0,3.4578685670003546,1.8066126593679206
y_pred__281,11.971775,5.0884578557137505,0.5054966494016059,3.0,19.0,2.9522141188853626,2.0935898593351494
y_pred__282,7.6111625,5.19153088198565,0.5170472494895292,1.0,18.0,2.2580131176553317,3.4408443542452223
y_pred__283,9.09025,9.000844679114032,0.898496515539988,0.0,25.0,2.0977007668366183,5.482216050390579
y_pred__284,7.683675,7.123041028546971,0.7102178213011485,0.0,21.0,2.2936131893767784,3.2981471810010383
y_pred__285,6.6156,6.437595563560675,0.6423115729243091,0.0,16.0,2.1252290008962866,4.4658005194307835
y_pred__286,8.8595875,7.254045204563692,0.7236812057233402,0.0,21.0,2.227350828905974,3.607589846695465
y_pred__287,11.9429625,3.9663943605743204,0.39371591545134105,4.0,17.0,3.289723345143267,1.884953520261591
y_pred__288,2.7059625,2.671624870485047,0.26342538130785254,0.0,8.0,3.920906424178664,1.6372071139976438
y_pred__289,3.598425,5.000903670274313,0.49827994566934963,0.0,15.0,2.470060970399935,2.6655932244086014
y_pred__290,6.4253375,5.454894637945208,0.5421845315062829,0.0,16.0,4.454578037550143,1.592954824880901
y_pred__291,13.1318125,6.311171679239499,0.6288833157308973,0.0,21.0,2.2443861365057853,3.5387102064420595
y_pred__292,5.1570125,6.665996517763048,0.6657091470039205,0.0,17.0,2.2041552060454435,3.9663748518886717
y_pred__293,4.293125,3.016629366425051,0.2976597304914623,0.0,9.0,4.2562370923363275,1.5845224303655987
y_pred__294,4.4815125,3.556762321598096,0.3526313249587839,0.0,12.0,2.8837575863416043,2.02512826377763
y_pred__295,7.4818,4.140228708657251,0.4098754427109534,2.0,15.0,2.605214109600292,2.2741803977772603
y_pred__296,9.2615375,3.732678078282231,0.3687324647758691,3.0,16.0,4.8372722198822675,1.5187611042308062
y_pred__297,7.60085,3.19899269731881,0.31622697538714184,0.0,12.0,5.667138112513828,1.4222854181617428
y_pred__298,4.4800375,2.063450144440651,0.19938279095671094,1.0,8.0,11.751266503550982,1.1692498839275014
y_pred__299,6.0136,3.5993700893342297,0.3565144164686752,0.0,13.0,3.2343879885989018,1.817555099636692
y_pred__300,10.099225,4.961736530628319,0.4924861415499425,3.0,20.0,2.59092568903369,2.33837697759944
y_pred__301,6.1547875,2.8250359873549153,0.2766597944989252,2.0,11.0,5.848607680790025,1.426147487416323
y_pred__302,5.0782625,3.6167371318779677,0.35850419361869057,1.0,14.0,3.742189227778122,1.6860360319006507
y_pred__303,6.2338625,3.1887687014145496,0.314509381365942,1.0,14.0,9.763153975332648,1.1476858398024938
y_pred__304,6.8448625,5.615892169202341,0.5590178597032365,0.0,18.0,2.21242579236146,3.581136378125171
y_pred__305,5.778,2.9037933810795216,0.28606751552299675,1.0,11.0,3.3028853177179753,1.834255270878879
y_pred__306,4.5440375,2.447475372418385,0.23828512979136468,0.0,9.0,17.11304370803431,1.14042821683337
y_pred__307,2.0422625,1.6382082837946097,0.15438790907058592,0.0,5.0,17.55610108190358,1.1501692116733482
y_pred__308,3.5424375,3.8499284485035306,0.38165348295893686,0.0,13.0,6.94406928818942,1.3541267929991356
y_pred__309,9.6667375,6.205386660482886,0.6183039437381809,0.0,18.0,2.172241552776499,3.9478836171918945
y_pred__310,3.5596875,2.954921725248367,0.29088582079948055,0.0,9.0,6.609758665854806,1.3453133377518034
y_pred__311,6.103775,3.970942048100721,0.39397760325778675,0.0,13.0,2.838177208693626,2.1653618147762703
y_pred__312,2.739775,2.7630930041121093,0.27274307013423826,0.0,7.0,10.33256629152728,1.168620313291979
y_pred__313,3.819325,3.896396610250316,0.3868391378451126,0.0,11.0,2.868147336183968,2.079871724605133
y_pred__314,2.2120625,3.1622724417885246,0.313996532810774,0.0,8.0,2.211885558922162,3.5690203198026005
y_pred__315,2.6244625,3.9877417276064326,0.3966456298822508,0.0,12.0,6.058285463660914,1.4094836806550508
y_pred__316,13.669725,4.306459499911207,0.42715746715204456,7.0,20.0,2.788554132112957,2.1256853916257072
y_pred__317,7.1992125,4.932484351708038,0.49066233318310415,0.0,15.0,2.8144993993488017,2.252786689518723
y_pred__318,5.177625,2.8508287144926476,0.2810073873028074,0.0,9.0,5.13270004641363,1.4899330828849973
y_pred__319,8.022475,3.6393845460987495,0.3589863176274968,3.0,15.0,3.7733463305618753,1.706539783756712
y_pred__320,10.3875125,4.301554551826938,0.42694234882146265,3.0,17.0,2.823695062336246,2.145531785416373
y_pred__321,6.6079875,3.9187802566417202,0.38811298004535677,1.0,16.0,3.557251811005728,1.8141350873739301
y_pred__322,8.626775,3.645281621406751,0.360900251186183,3.0,15.0,2.6285287070580137,2.2900757033253507
y_pred__323,6.6656625,3.5334764660454256,0.3491065007876357,1.0,14.0,3.6889889476494213,1.7219636965624348
y_pred__324,5.6215,2.0712949451963802,0.2010439372065221,2.0,9.0,14.127290523728547,1.181218541033745
y_pred__325,7.3241125,3.0957775416442224,0.3041937223500635,2.0,12.0,4.416213505311369,1.5136835926283811
y_pred__326,4.6904125,2.5308433534756953,0.2457861577259539,0.0,9.0,17.461796961425033,1.138550618212889
y_pred__327,8.5788625,5.701476186575366,0.5669154109341953,0.0,18.0,3.099280597217736,1.964736913352521
y_pred__328,4.89425,3.05564100271846,0.30071830308862146,0.0,10.0,6.13895823545105,1.3870655154880198
y_pred__329,5.947575,2.5692755047639046,0.2515263075331286,1.0,10.0,5.4665804999471765,1.4586660238297693
y_pred__330,4.6477,3.1753558399009085,0.31249029520930727,0.0,10.0,5.426836583388233,1.4243604138973665
y_pred__331,5.5165375,3.188863670823912,0.31386144676781746,0.0,11.0,6.822441141140834,1.333076376324235
y_pred__332,4.77075,3.8510283610345266,0.3814092347793902,0.0,11.0,2.8866350780923242,2.1030235355701614
y_pred__333,2.4597625,2.9695548392971083,0.2925525255696616,0.0,8.0,8.259243978324397,1.2385284089976352
y_pred__334,8.533525,7.290008647070306,0.7271661584491883,0.0,19.0,2.244038554535418,3.489202484179427
y_pred__335,10.2091875,9.079549993795645,0.9063677208670262,0.0,24.0,2.114927712433387,5.117072134422287
y_pred__336,15.027825,10.200221849029024,1.0187958498302052,0.0,29.0,2.1783501634387683,4.13980376828166
y_pred__337,2.9618875,4.537370927898978,0.45193307078281786,0.0,13.0,2.2734382160246827,3.4763041235054306
y_pred__338,3.206425,4.63405208423231,0.4613230084563852,0.0,13.0,2.258689667657828,3.3525151236166657
y_pred__339,4.1359875,4.751428195800233,0.47298244790868027,0.0,13.0,2.6722588281509196,2.3222028680265274
y_pred__340,2.6803375,2.7978077821909824,0.2774044074400901,0.0,7.0,3.382492322669709,1.8224199115793553
y_pred__341,5.550475,4.3165758738129165,0.42841175169893503,0.0,15.0,3.1976816134539274,1.8657465101029198
y_pred__342,5.0260625,5.018424378836483,0.4990621536864797,0.0,14.0,2.2842035340847913,3.1236589102631283
y_pred__343,10.1628,4.48346921033159,0.44500378970296417,3.0,19.0,3.0607924192009413,1.9963831096455673
y_pred__344,9.829775,2.186869554723394,0.211365660186914,6.0,13.0,10.68501575445006,1.1400490736373412
y_pred__345,4.3592875,2.1239350254535023,0.2054701288014574,0.0,8.0,8.94655983336558,1.299076475303669
y_pred__346,5.9333875,2.4452147706992604,0.23909489440322124,3.0,11.0,4.485603989090975,1.4894785797751013
y_pred__347,8.17395,3.462602546856831,0.3415608450188633,0.0,14.0,3.2239732638055885,1.8622755264275983
y_pred__348,5.63405,2.72229785245821,0.2657493374403782,1.0,10.0,10.24727557181001,1.1726492750297843
y_pred__349,5.11035,2.108174062428676,0.2030569263470222,0.0,9.0,18.884378332849998,1.0511441807890747
y_pred__350,7.1346375,2.462348521959017,0.24128779645308937,2.0,11.0,8.470879336440547,1.2442430263570252
y_pred__351,6.787875,4.491734407150471,0.4452990812013315,0.0,15.0,3.2058472927558634,1.9067004859956902
y_pred__352,3.1203375,2.140509608970126,0.20818274638448667,0.0,7.0,16.33138461101044,1.1586186289581917
y_pred__353,8.2487625,4.3562632747062295,0.4322803931242863,2.0,16.0,2.317656552788627,2.9906041526574905
y_pred__354,5.949925,4.556826471829151,0.45291381451800516,0.0,13.0,2.3783431006660023,2.8815668076280945
y_pred__355,7.954775,4.755373770733775,0.47248382193864585,0.0,17.0,3.1767535161583687,1.9097137757347513
y_pred__356,5.0765,4.688221704443476,0.4656280892514969,0.0,13.0,2.2664357447266608,3.336338632102759
y_pred__357,1.732825,2.338977879196601,0.2299972076053316,0.0,8.0,8.654765835485371,1.1965465377323294
y_pred__358,5.3801125,5.2842669299853515,0.5258158027933237,0.0,14.0,2.564468523884713,2.5039368886923645
y_pred__359,8.777925,6.041618797505328,0.6020701589671673,0.0,21.0,2.3315171849193206,3.1231222650758563
y_pred__360,10.638575,7.035722917326083,0.7016254311463134,0.0,22.0,2.378501518093949,2.934362490484554
y_pred__361,5.55915,4.455892309909885,0.44265194350358394,0.0,12.0,2.2936001834604998,3.099073055686329
y_pred__362,9.2465,8.730984351721801,0.8719544427964685,0.0,22.0,2.178200491827161,4.055803048663415
y_pred__363,1.935425,2.4271238265441917,0.23943581813557055,0.0,7.0,5.743042449995222,1.4065626177677177
y_pred__364,6.6256375,9.444881694259552,0.9435515297095265,0.0,25.0,2.1039006779974687,5.112769108260263
y_pred__365,6.3041625,5.321040563049702,0.5300108185968353,0.0,15.0,2.1518158776628646,4.2138857934149465
y_pred__366,7.6546375,2.8268688055150215,0.2781651292931727,3.0,13.0,7.1309204197818605,1.3360483697171932
y_pred__367,5.8057875,2.0275647967067676,0.1953213863218452,2.0,9.0,18.644927048876173,1.0091380089688946
y_pred__368,8.6420625,2.6265934679905834,0.2565859093309442,3.0,13.0,4.162465889915145,1.615576643716616
y_pred__369,4.1213625,1.868270227668632,0.17905986088369302,0.0,7.0,14.593650494869651,1.0740164641831669
y_pred__370,8.2310875,4.9637773990530905,0.49295103986571265,0.0,16.0,2.8358502430302326,2.1531551207342003
y_pred__371,7.241575,4.287098846466918,0.42487136017122873,1.0,15.0,4.330141749495983,1.5670432226996902
y_pred__372,9.2608125,2.5196208722443547,0.2470491394534446,3.0,13.0,9.6100916143694,1.170865125559058
y_pred__373,7.2903,2.2562858661967584,0.21956868595043327,4.0,11.0,5.2061959361616905,1.4160369835500108
y_pred__374,8.6468125,5.449125717932743,0.5422215490389399,2.0,18.0,2.780503265212548,2.125482645174978
y_pred__375,7.1991125,3.6457841011685783,0.3603638791620042,2.0,13.0,4.690978687393875,1.5812968322562595
y_pred__376,7.287,3.3308528937800332,0.32901330615189406,3.0,13.0,2.786877189746141,2.0811331973841023
y_pred__377,9.6454875,3.462521969220876,0.341608702911222,4.0,16.0,5.047232894628043,1.4755663487814852
y_pred__378,7.9814625,5.912556034498709,0.5886619230973645,0.0,17.0,2.6096278713815653,2.396426268276068
y_pred__379,5.6380625,5.279440192490302,0.52455146326856,0.0,16.0,2.9023149782876927,2.075746170875872
y_pred__380,5.9820375,4.576971143518491,0.4543799314226889,0.0,15.0,6.821277899016462,1.390263645672561
y_pred__381,4.704425,6.6472201271958165,0.6628694034791092,0.0,19.0,2.170225156003919,4.167511991103679
y_pred__382,11.6506375,5.641274975000968,0.5616287924129135,3.0,22.0,2.5698774481102773,2.5335539044768485
y_pred__383,4.630775,5.35990185538767,0.5334228762728966,0.0,17.0,2.379690542748417,2.9776239329451393
y_pred__384,7.70055,5.516319397706471,0.5489837077272878,0.0,17.0,2.8215602673368263,2.2275514590311736
y_pred__385,7.9094,7.3542770983976755,0.7336116028935202,0.0,18.0,2.1656678724914475,4.215664436408116
y_pred__386,5.6315125,5.51172427306878,0.5492053032265689,0.0,15.0,2.263189238116274,3.3744404654141245
y_pred__387,8.354025,5.585133507749921,0.5560664884312396,0.0,17.0,2.6618940115038523,2.3522508154346173
y_pred__388,7.5487875,4.9858945817019515,0.4962691118659185,0.0,15.0,2.3817606451488316,2.8747692049524325
y_pred__389,5.1979125,6.532345914166938,0.6515026985878013,0.0,18.0,2.137061237592546,4.505450276341119
y_pred__390,8.739525,5.597928435981496,0.5571954946930656,1.0,18.0,2.3591635513095226,2.9268543808919794
y_pred__391,8.6347,3.909853694192666,0.3874648565192719,2.0,15.0,2.5420697668665446,2.4233249520650504
y_pred__392,7.4205875,2.2118077798132325,0.21466351245539492,3.0,11.0,3.843152129383754,1.5750855039727512
y_pred__393,10.9640125,5.398239750127248,0.537153938973445,3.0,19.0,2.334051392195777,3.0746838236884266
y_pred__394,6.8243125,4.067129995752801,0.40255948565670086,0.0,14.0,2.5224094796825973,2.5197060837280865
y_pred__395,6.5817,2.7439752385903655,0.2689807895789214,2.0,11.0,3.7812464936830743,1.6640162157005451
y_pred__396,7.3172375,1.9559327362135583,0.18950351027009368,4.0,11.0,8.639649071174484,1.2277159663113386
y_pred__397,6.0086875,2.927556494304476,0.28769669704775463,2.0,14.0,8.771782686557513,1.274226478509729
y_pred__398,10.0748625,4.514502531409605,0.4480316903882888,3.0,17.0,3.973718754775543,1.691956340898461
y_pred__399,10.3047,8.272957929908245,0.8255360442464037,0.0,27.0,2.22379126119084,3.548927340341287
y_pred__400,5.199175,2.566252972599534,0.25166901516426293,0.0,9.0,6.35938265163242,1.365931937171929
y_pred__401,8.637225,4.832144378986945,0.48028730125181324,0.0,15.0,2.388166492773678,2.7914517753795165
y_pred__402,4.98525,3.6847974757778403,0.364638842726608,0.0,11.0,3.1348677872683752,1.916207322126461
y_pred__403,9.7039125,6.794933383951572,0.6773670196187496,2.0,23.0,2.335107881394473,2.971148622954775
y_pred__404,3.5002,2.265314538866288,0.22077450721833808,0.0,7.0,4.866433399718448,1.4787799485665793
y_pred__405,4.7933875,4.721607117799647,0.46910389117677065,0.0,13.0,2.512123833140257,2.510926588635534
y_pred__406,8.9555,7.856377648128919,0.7837622923677178,0.0,23.0,2.2046813935254184,3.6851224229401986
y_pred__407,5.846925,5.276672061476043,0.5250733075069138,0.0,14.0,2.2440598347403866,3.673291500550532
y_pred__408,6.3948125,5.225484244532384,0.5197966520594256,0.0,14.0,6.984882680840632,1.328038834543287
y_pred__409,14.9618,10.405944971986044,1.0392637577751858,0.0,27.0,2.129329771428098,4.825250725351033
y_pred__410,3.4482375,4.588730286649062,0.45678386166729606,0.0,13.0,2.235425854118248,3.528320004562866
y_pred__411,11.0395375,6.04905151954247,0.6019474379189494,0.0,19.0,2.5149348854736187,2.5892673407869315
y_pred__412,4.432475,5.52301234602452,0.5505899310569073,0.0,17.0,2.2680116102875734,3.449545342083548
y_pred__413,4.69705,2.984212006124707,0.2918488663460936,0.0,10.0,6.744655922567463,1.377292359224814
y_pred__414,8.9275,5.032357176313099,0.5001478909407697,0.0,17.0,3.2307594943068083,1.9024494720295755
y_pred__415,10.25055,3.9632467368927253,0.39273634059633444,3.0,18.0,4.533729880427866,1.5813015525788905
y_pred__416,7.568475,3.0586167092933585,0.30136897265851703,3.0,13.0,3.7627072709222174,1.6489438114457113
y_pred__417,6.9872125,4.208503175697388,0.4172418171962004,1.0,17.0,3.9549881038748538,1.6741984842621684
y_pred__418,6.3228,2.9853685132662897,0.29417443067421745,2.0,12.0,6.476656772290999,1.386258308464594
y_pred__419,4.7854,2.8344791126406816,0.27826620172956684,0.0,10.0,8.78152380443571,1.239362380215967
y_pred__420,7.2654375,3.8683886094341937,0.3827149916121493,1.0,15.0,2.6908323769969837,2.297130934609485
y_pred__421,6.2814,3.338946546442483,0.3294154013551886,1.0,12.0,2.638463194328693,2.31704490490059
y_pred__422,9.1487,3.367760874823394,0.33201252702270134,3.0,15.0,9.444971910990173,1.2653573273507062
y_pred__423,8.36545,4.953127425929766,0.49220434289276643,0.0,17.0,4.197905551804114,1.6351042703817047
y_pred__424,9.1314375,7.303626611729431,0.7280633453242151,1.0,23.0,2.3642679175050154,2.943718661136657
y_pred__425,7.1435375,4.196976231298261,0.4166732206774123,1.0,15.0,3.324657776397804,1.8240212186350646
y_pred__426,5.9312875,3.456546845095693,0.3417243184640032,0.0,12.0,4.090048660960267,1.6787231152845654
y_pred__427,7.31985,5.359568170804941,0.5332045981844118,0.0,17.0,4.020874856986257,1.6696324486232468
y_pred__428,8.866875,9.3275895993745,0.931265631328543,0.0,27.0,2.0778686221457017,5.932885599555135
y_pred__429,2.835775,2.806096960082444,0.27660191768812814,0.0,8.0,2.9007226040347787,1.985424622608972
y_pred__430,11.8709125,9.121589714372998,0.9103093457471957,0.0,25.0,2.2962123181712095,3.26947198805244
y_pred__431,9.3922375,6.270106637340323,0.6240103918643403,0.0,19.0,2.356141407219338,2.9774063175210315
y_pred__432,3.9381,4.098752052759869,0.40808401190808735,0.0,10.0,2.4118665335079603,2.7737420427048574
y_pred__433,6.626825,5.4129419375582835,0.5390514595738982,0.0,14.0,2.408426261058811,2.844809852549284
y_pred__434,15.1583375,2.9809003230714657,0.29286344570411565,10.0,20.0,4.375421617786444,1.5842616295829586
y_pred__435,0.840275,1.4876366909881664,0.14360679125218972,0.0,5.0,20.81046310210092,1.0294315266360543
y_pred__436,4.4046,6.760027650828917,0.6745588238526719,0.0,18.0,2.056892209259254,6.717205083508096
y_pred__437,12.5820625,3.70352409822052,0.36684315976611515,8.0,20.0,2.411812300146169,2.698047221258645
y_pred__438,5.7906625,4.10978592034857,0.40777658729037836,0.0,13.0,2.273313531261677,3.19416946282224
y_pred__439,9.1036875,3.3880948042151138,0.3346567114106447,3.0,14.0,9.913804264990262,1.1019220018092326
y_pred__440,11.1537625,3.53674562183877,0.34964588894292387,6.0,17.0,5.3203402846906895,1.4310155871139478
y_pred__441,5.8087875,2.6278651563277187,0.2576465702123502,1.0,10.0,2.6682509386133244,2.2694165240846127
y_pred__442,10.53015,3.0587564429853917,0.3007584528529498,5.0,17.0,9.752768331572716,1.2093412135168933
y_pred__443,7.6267125,3.119958964848177,0.30769734655938696,1.0,12.0,3.147499053211252,1.8768969726717997
y_pred__444,5.4176,2.651044179186177,0.2600091901500791,2.0,11.0,3.995056471887384,1.5553251524529745
y_pred__445,9.32375,4.401685579126478,0.4354128324791312,3.0,18.0,3.7233731972167052,1.770035961985798
y_pred__446,6.9997375,4.575137968530373,0.45429919494721477,0.0,17.0,2.6963861945600107,2.2294080202976976
y_pred__447,8.463875,3.5103091009730885,0.3471312843777552,3.0,15.0,2.458935267410024,2.5581517776573137
y_pred__448,6.18075,4.152126495842573,0.41146272271920337,0.0,16.0,7.343993997645528,1.351410784048777
y_pred__449,3.2820375,3.9296205094877448,0.3890970125877189,0.0,13.0,7.017765757075011,1.3227171283348405
y_pred__450,5.5240125,3.7794574213564975,0.37431396676745515,0.0,13.0,2.7828654517527776,2.2113296767112587
y_pred__451,2.921875,2.0055788402291745,0.19326980695713958,0.0,6.0,9.961212391004647,1.1861501768380018
y_pred__452,8.0583375,6.844507596322587,0.682357379341784,0.0,19.0,2.8915173115800776,2.165450213835354
y_pred__453,4.1249875,4.353491773833087,0.43217539462258553,0.0,15.0,5.9505001735230145,1.4310916304735315
y_pred__454,3.672375,2.917642346035,0.28663258303314015,0.0,9.0,4.342531780076038,1.521905660044244
y_pred__455,4.0396375,3.512647344751229,0.3475914170649032,0.0,11.0,2.7204435554347146,2.2739676489904186
y_pred__456,7.5462375,5.71961861434894,0.5692380245487713,0.0,19.0,2.5130818459677475,2.6337444191538495
y_pred__457,13.1147625,6.457980881713482,0.6431345827019315,3.0,26.0,2.6943125145518763,2.4038957908499747
y_pred__458,10.92695,6.624750085665015,0.6601504940447291,0.0,20.0,2.2282481663934233,3.5734151725554777
y_pred__459,10.452,9.326069429294158,0.9312601465890185,0.0,26.0,2.160585470199327,4.357264940698932
y_pred__460,9.9553,7.915379138739011,0.7899903456925913,0.0,21.0,2.0783486842631302,5.7409776544443165
y_pred__461,6.235625,4.671887290953888,0.46420471086983817,0.0,13.0,2.583115105353865,2.405097648911108
y_pred__462,5.8590375,3.9595949380738205,0.39223727666386765,0.0,13.0,3.439282832326429,1.7931760638230871
y_pred__463,7.09765,3.7433560447133156,0.36947278370672987,1.0,13.0,4.635921441062374,1.4954707914105976
y_pred__464,9.134625,3.7278681722103695,0.368004003247587,4.0,17.0,9.078217619459183,1.192465019532554
y_pred__465,6.997125,4.6938115358806485,0.46681375418227555,0.0,15.0,2.676102434268998,2.3296702151986683
y_pred__466,6.1632625,4.36851037037769,0.434317636822047,0.0,13.0,2.5721824689830783,2.4185007930539415
y_pred__467,8.7925625,6.749230117842281,0.6728708132823027,0.0,21.0,2.1497828867198603,4.280431039983616
y_pred__468,8.7334125,4.135159441284056,0.41047753891618416,2.0,15.0,2.5059043975972886,2.5309004231127794
y_pred__469,8.8780625,4.114349127881201,0.4080645197817221,0.0,16.0,3.062787506096224,1.927158921200284
y_pred__470,5.7554125,2.4842532992524715,0.24309120077079607,0.0,9.0,3.664203605029938,1.6337276406077064
y_pred__471,9.371825,3.7602089262929885,0.37149678389422164,4.0,17.0,3.3263534960533225,1.8310376047231693
y_pred__472,5.9011875,4.893896565094114,0.4869554774229237,0.0,16.0,2.895331514866234,2.139182652868023
y_pred__473,8.33965,5.084231788334193,0.5054482747645895,1.0,18.0,2.9297713496282447,2.072274611532136
y_pred__474,10.0381375,7.203858898609464,0.7182824145346227,0.0,26.0,2.9561905110065103,2.099968603237975
y_pred__475,5.5999875,4.17282608071057,0.41395121711946625,0.0,12.0,2.9831177481933997,2.0792153698788147
y_pred__476,4.8064375,3.8809014492233147,0.3849479702566147,0.0,12.0,3.4331343752904537,1.7670662702243152
y_pred__477,4.7284125,4.057034351576452,0.4035760170242869,0.0,12.0,7.046488193486522,1.284904857696111
y_pred__478,8.0167875,9.013294662877014,0.9000720829215222,0.0,24.0,2.098911318151465,5.356036431088654
y_pred__479,10.613775,8.087484482175558,0.8070776709020947,0.0,25.0,2.5087702946780905,2.6097291829662677
y_pred__480,6.1685375,6.214495764830602,0.6198320637113633,0.0,17.0,2.2791023367651975,3.301867944602841
y_pred__481,3.14885,3.037205735127333,0.3012876110753643,0.0,8.0,2.6893603056125297,2.305946874044817
y_pred__482,4.398025,6.772396259771096,0.6758960559832776,0.0,20.0,2.230105215850719,3.6213108732382597
y_pred__483,2.4874125,3.1521526858380695,0.3124879818964043,0.0,8.0,3.30587663628723,1.8151833098027812
y_pred__484,5.89165,6.627777551902053,0.6617334994826088,0.0,18.0,2.0787872973647854,5.931026891951544
y_pred__485,9.429875,10.108758948771719,1.0092342534224894,0.0,29.0,2.086168083973449,5.583054161860044
y_pred__486,8.8297,6.353258841726316,0.6332654533546733,1.0,21.0,2.1874212003401365,3.85930981188978
y_pred__487,5.890925,3.665225456145269,0.36259094273885273,0.0,12.0,5.3368622112505335,1.4641603973263306
y_pred__488,9.9294625,3.62205217536795,0.35856415101371675,4.0,15.0,2.6789858973645493,2.2008810530279903
y_pred__489,4.901825,2.2691103255184832,0.22143268335150976,1.0,8.0,5.351509835451027,1.4746134455073296
y_pred__490,5.4426,2.974929451264659,0.2918371365590747,0.0,11.0,11.004839416541886,1.0627548163246079
y_pred__491,4.8656375,2.6254826639289934,0.2572763607090389,1.0,10.0,9.037384727341085,1.2286168987788852
y_pred__492,9.014075,4.138813464554345,0.41050642718019653,2.0,16.0,5.366021077244863,1.4991256079809379
y_pred__493,5.5498625,2.8200955180813514,0.2763779493821594,0.0,11.0,10.135922027943542,1.2360777430869652
y_pred__494,7.1190125,3.891863117434142,0.3855131662371436,2.0,17.0,3.9165908045947897,1.6324626176691657
y_pred__495,6.61155,4.504972985213297,0.44679483166214,1.0,15.0,4.671140707375052,1.5243042775494673
y_pred__496,4.878925,4.1753671508473085,0.41514086917123694,0.0,13.0,3.309668854985222,1.8427458831658552
y_pred__497,6.075025,3.0898901678505517,0.30396967158542315,1.0,12.0,3.7000010251462823,1.6652650091837153
y_pred__498,6.807125,4.058678877957176,0.4019462967471525,0.0,14.0,3.1005560877763028,1.9239734915673152
y_pred__499,6.1693125,5.915027115518896,0.5891155792730214,0.0,18.0,2.31820085083502,3.1722239664807774
y_pred__500,5.460675,4.228182652672791,0.41940044238025076,0.0,12.0,3.240270541435917,1.8409817652028246
y_pred__501,9.327475,6.781374132459557,0.6762296429422109,0.0,21.0,2.5105039637388353,2.6792536709367534
y_pred__502,5.1416375,4.072379687430048,0.40347238431482213,0.0,11.0,3.095596876282699,1.918966232659075
y_pred__503,3.9319125,4.417185369934895,0.4392842621295322,0.0,14.0,2.8676111466918432,2.2128978442447127
y_pred__504,3.38885,5.325891538277214,0.5315233090138192,0.0,13.0,2.0424061182242172,7.808774682187389
y_pred__505,9.838025,7.910817852749716,0.7894025904085633,0.0,21.0,2.164125992017803,4.184574291538472
y_pred__506,9.4582125,8.779138841871186,0.8760069611693663,0.0,27.0,2.539429238463442,2.6346566908870948
