,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred,4.780266666666667,2.6868166906004007,0.0204896955131652,0.0,10.0,12242.289805850893,1.0000190936960522
alpha,9.33143933835358,0.5883031447842654,0.0030394211892643603,8.149993154140722,9.999978985865207,42895.59038653885,1.000015250173578
mu,4.777722846864156,0.1653812468060537,0.000942699065493466,4.461370001604767,5.111062414569574,42151.24951365928,1.000001783621973
