,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred,9.2055,4.255855153001959,0.04520728493408017,2.0,17.0,11213.391155355936,1.0000190782628597
alpha,9.446560744244396,0.4899303690774742,0.0024834462925662566,8.452191072798982,9.99993878626671,32626.224392909757,1.0000480123655016
mu,9.261665550004782,0.26323866803582296,0.0018433549527545143,8.744851156835587,9.772908572925083,24226.20673831675,1.000123558933885
