,Start Date,Start Time Zone,End Date,End Time Zone,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),GHG Savings (kg),Gasoline Savings (gallons),Port Type,Port Number,Plug Type,EVSE ID,Fee,Ended By,Plug In Event Id,Start SOC,End SOC
90,2018-07-19 15:25:02,,2018-07-19 17:27:17,,0 days 02:02:15.000000000,0 days 02:01:27.000000000,24.368000000000002,,,DC Fast,1A,,158787,,Plug Out at Station,1532035495,,
91,2018-07-20 10:33:21,,2018-07-20 10:34:49,,0 days 00:01:28.000000000,0 days 00:00:00.000000000,0.0,,,DC Fast,1B,,158787,,Outlet Offline,1532104393,,
92,2018-07-20 10:35:11,,2018-07-20 10:37:24,,0 days 00:02:13.000000000,0 days 00:00:24.000000000,0.0,,,DC Fast,1B,,158787,,Outlet Offline,75,,
93,2018-07-20 10:37:55,,2018-07-20 12:05:38,,0 days 01:27:43.000000000,0 days 01:27:19.000000000,34.173,,,DC Fast,1B,,158787,,Plug Out at Station,1532104669,,
94,2018-07-20 15:05:31,,2018-07-20 15:17:57,,0 days 00:12:26.000000000,0 days 00:11:31.000000000,8.091000000000001,,,DC Fast,1B,,158787,,Outlet Offline,76,,
95,2018-07-20 15:33:43,,2018-07-20 16:40:31,,0 days 01:06:48.000000000,0 days 01:06:36.000000000,34.486999999999995,,,DC Fast,1B,,158787,,Plug Out at Station,77,,
96,2018-07-21 15:52:15,,2018-07-21 15:54:15,,0 days 00:02:00.000000000,0 days 00:00:00.000000000,0.0,,,,0,,158787,,Timeout,1532209928,,
97,2018-07-21 20:47:18,,2018-07-21 21:21:43,,0 days 00:34:25.000000000,0 days 00:34:07.000000000,24.394000000000002,,,DC Fast,1B,,158787,,Plug Out at Station,1532227631,,
98,2018-07-25 12:09:38,,2018-07-25 12:11:41,,0 days 00:02:03.000000000,0 days 00:00:00.000000000,0.0,,,,0,,158787,,Timeout,78,,
99,2018-07-27 14:03:02,,2018-07-27 15:25:03,,0 days 01:22:01.000000000,0 days 01:21:36.000000000,21.351,,,DC Fast,1A,,158787,,Plug Out at Station,79,,
100,2018-07-29 16:04:57,,2018-07-29 16:05:55,,0 days 00:00:58.000000000,0 days 00:00:48.000000000,0.332,,,DC Fast,1B,,158787,,Customer,80,,
101,2018-07-29 16:07:10,,2018-07-29 16:07:32,,0 days 00:00:22.000000000,0 days 00:00:20.000000000,0.0,,,DC Fast,1B,,158787,,Customer,81,,
102,2018-07-29 16:11:09,,2018-07-29 16:16:21,,0 days 00:05:12.000000000,0 days 00:05:07.000000000,0.0,,,DC Fast,1B,,158787,,Plug Out at Station,82,,
103,2018-07-29 16:17:46,,2018-07-29 17:20:30,,0 days 01:02:44.000000000,0 days 01:02:12.000000000,37.067,,,DC Fast,1B,,158787,,Plug Out at Station,1532902659,,
104,2018-07-29 17:20:45,,2018-07-29 17:22:48,,0 days 00:02:03.000000000,0 days 00:00:00.000000000,0.0,,,,0,,158787,,Timeout,83,,
105,2018-07-29 17:44:32,,2018-07-29 18:34:18,,0 days 00:49:46.000000000,0 days 00:49:28.000000000,17.954,,,DC Fast,1A,,158787,,Plug Out at Station,84,,
106,2018-08-04 13:50:50,,2018-08-04 15:11:11,,0 days 01:20:21.000000000,0 days 01:19:56.000000000,43.016999999999996,,,DC Fast,1B,,158787,,Plug Out at Station,1533412241,,
107,2018-08-06 11:37:47,,2018-08-06 12:24:04,,0 days 00:46:17.000000000,0 days 00:45:55.000000000,32.048,,,DC Fast,1B,,158787,,Plug Out at Station,85,,
108,2018-08-06 15:32:33,,2018-08-06 16:17:33,,0 days 00:45:00.000000000,0 days 00:44:36.000000000,27.954,,,DC Fast,1B,,158787,,Plug Out at Station,86,,
109,2018-08-06 19:44:37,,2018-08-06 21:25:10,,0 days 01:40:33.000000000,0 days 01:40:23.000000000,43.611999999999995,,,DC Fast,1B,,158787,,Plug Out at Station,87,,
110,2018-08-09 22:51:14,,2018-08-09 23:12:52,,0 days 00:21:38.000000000,0 days 00:21:28.000000000,9.457,,,DC Fast,1B,,158787,,Plug Out at Station,1533876667,,
111,2018-08-10 12:43:23,,2018-08-10 13:32:11,,0 days 00:48:48.000000000,0 days 00:48:40.000000000,23.371,,,DC Fast,1B,,158787,,Plug Out at Station,88,,
112,2018-08-11 15:24:46,,2018-08-11 15:25:17,,0 days 00:00:31.000000000,0 days 00:00:12.000000000,0.001,,,DC Fast,1B,,158787,,Customer,89,,
113,2018-08-11 15:25:36,,2018-08-11 15:25:58,,0 days 00:00:22.000000000,0 days 00:00:20.000000000,0.0,,,DC Fast,1B,,158787,,Customer,90,,
114,2018-08-11 15:26:34,,2018-08-11 15:27:45,,0 days 00:01:11.000000000,0 days 00:00:28.000000000,0.0,,,DC Fast,1B,,158787,,Customer,91,,
115,2018-08-11 15:30:11,,2018-08-11 15:31:03,,0 days 00:00:52.000000000,0 days 00:00:00.000000000,0.0,,,,0,,158787,,Customer,92,,
116,2018-08-11 18:13:52,,2018-08-11 19:27:04,,0 days 01:13:12.000000000,0 days 01:13:04.000000000,36.138000000000005,,,DC Fast,1B,,158787,,Plug Out at Station,93,,
117,2018-08-11 19:32:47,,2018-08-11 19:57:35,,0 days 00:24:48.000000000,0 days 00:24:39.000000000,11.193,,,DC Fast,1B,,158787,,Plug Out at Station,94,,
118,2018-08-12 22:02:28,,2018-08-12 22:42:38,,0 days 00:40:10.000000000,0 days 00:40:04.000000000,18.282,,,DC Fast,1B,,158787,,Customer,95,,
119,2018-08-13 16:58:35,,2018-08-13 18:26:51,,0 days 01:28:16.000000000,0 days 01:28:04.000000000,41.41,,,DC Fast,1B,,158787,,Plug Out at Station,96,,
120,2018-08-23 18:22:49,,2018-08-23 20:37:00,,0 days 02:14:11.000000000,0 days 02:13:44.000000000,26.828000000000003,,,DC Fast,1A,,158787,,Customer,97,,
121,2018-08-24 11:21:41,,2018-08-24 13:03:33,,0 days 01:41:52.000000000,0 days 01:41:35.000000000,23.046999999999997,,,DC Fast,1A,,158787,,Customer,98,,
122,2018-08-26 16:51:23,,2018-08-26 17:17:51,,0 days 00:26:28.000000000,0 days 00:26:19.000000000,12.33,,,DC Fast,1B,,158787,,Plug Out at Station,99,,
123,2018-08-27 12:53:38,,2018-08-27 14:15:58,,0 days 01:22:20.000000000,0 days 01:21:44.000000000,41.566,,,DC Fast,1B,,158787,,Customer,100,,
124,2018-08-29 11:31:32,,2018-08-29 12:49:40,,0 days 01:18:08.000000000,0 days 01:18:00.000000000,41.738,,,DC Fast,1B,,158787,,Plug Out at Station,101,,
125,2018-08-31 20:45:53,,2018-08-31 21:38:37,,0 days 00:52:44.000000000,0 days 00:52:12.000000000,29.29,,,DC Fast,1B,,158787,,Plug Out at Station,102,,
126,2018-09-01 11:55:09,,2018-09-01 13:00:42,,0 days 01:05:33.000000000,0 days 01:04:40.000000000,22.296999999999997,,,DC Fast,1A,,158787,,Plug Out at Station,103,,
127,2018-09-01 18:05:30,,2018-09-01 18:45:31,,0 days 00:40:01.000000000,0 days 00:39:52.000000000,16.417,,,DC Fast,1A,,158787,,Plug Out at Station,1535846723,,
128,2018-09-03 13:53:19,,2018-09-03 14:29:46,,0 days 00:36:27.000000000,0 days 00:36:00.000000000,23.324,,,DC Fast,1A,,158787,,Plug Out at Station,104,,
129,2018-09-03 19:42:47,,2018-09-03 20:59:28,,0 days 01:16:41.000000000,0 days 01:16:08.000000000,37.723,,,DC Fast,1B,,158787,,Plug Out at Station,105,,
130,2018-09-05 14:01:44,,2018-09-05 15:35:42,,0 days 01:33:58.000000000,0 days 01:33:51.000000000,51.559,,,DC Fast,1B,,158787,,Customer,106,,
131,2018-09-08 12:09:52,,2018-09-08 13:09:15,,0 days 00:59:23.000000000,0 days 00:56:44.000000000,31.921999999999997,,,DC Fast,1B,,158787,,Timeout,107,,
132,2018-09-11 15:43:18,,2018-09-11 16:48:28,,0 days 01:05:10.000000000,0 days 01:04:28.000000000,37.794000000000004,,,DC Fast,1B,,158787,,Outlet Offline,108,,
133,2018-09-11 17:09:22,,2018-09-11 17:18:36,,0 days 00:09:14.000000000,0 days 00:08:32.000000000,3.515,,,DC Fast,1B,,158787,,Outlet Offline,109,,
134,2018-09-11 17:25:46,,2018-09-11 17:42:08,,0 days 00:16:22.000000000,0 days 00:15:44.000000000,5.038,,,DC Fast,1B,,158787,,Outlet Offline,110,,
135,2018-09-11 17:59:06,,2018-09-11 18:13:33,,0 days 00:14:27.000000000,0 days 00:14:15.000000000,3.6,,,DC Fast,1B,,158787,,Customer,111,,
136,2018-09-16 11:52:52,,2018-09-16 13:21:39,,0 days 01:28:47.000000000,0 days 01:28:39.000000000,35.247,,,DC Fast,1B,,158787,,Customer,112,,
137,2018-09-16 13:22:18,,2018-09-16 13:25:14,,0 days 00:02:56.000000000,0 days 00:00:51.000000000,0.0,,,DC Fast,1B,,158787,,Timeout,113,,
138,2018-09-16 13:45:57,,2018-09-16 13:46:54,,0 days 00:00:57.000000000,0 days 00:00:04.000000000,0.0,,,DC Fast,1B,,158787,,Outlet Offline,114,,
139,2018-09-26 14:34:29,,2018-09-26 15:17:41,,0 days 00:43:12.000000000,0 days 00:42:56.000000000,26.794,,,DC Fast,1B,,158787,,Customer,115,,
140,2018-09-27 16:41:25,,2018-09-27 17:35:56,,0 days 00:54:31.000000000,0 days 00:54:04.000000000,18.892,,,DC Fast,1B,,158787,,Plug Out at Station,116,,
141,2018-09-28 17:44:39,,2018-09-28 18:27:34,,0 days 00:42:55.000000000,0 days 00:42:43.000000000,28.373,,,DC Fast,1B,,158787,,Customer,117,,
142,2018-09-30 19:08:56,,2018-09-30 20:00:44,,0 days 00:51:48.000000000,0 days 00:51:31.000000000,29.65,,,DC Fast,1B,,158787,,Customer,118,,
143,2018-10-06 10:10:22,,2018-10-06 10:10:44,,0 days 00:00:22.000000000,0 days 00:00:12.000000000,0.0,,,DC Fast,1B,,158787,,Customer,119,,
144,2018-10-06 10:18:25,,2018-10-06 11:20:30,,0 days 01:02:05.000000000,0 days 01:01:28.000000000,29.815,,,DC Fast,1B,,158787,,Plug Out at Station,1538842702,,
145,2018-10-06 13:41:14,,2018-10-06 13:53:39,,0 days 00:12:25.000000000,0 days 00:11:36.000000000,8.102,,,DC Fast,1B,,158787,,Plug Out at Station,120,,
146,2018-10-06 15:45:33,,2018-10-06 16:45:17,,0 days 00:59:44.000000000,0 days 00:59:27.000000000,16.995,,,DC Fast,1B,,158787,,Plug Out at Station,121,,
147,2018-10-08 13:28:48,,2018-10-08 14:11:20,,0 days 00:42:32.000000000,0 days 00:42:16.000000000,21.274,,,DC Fast,1B,,158787,,Plug Out at Station,122,,
148,2018-10-10 20:45:38,,2018-10-10 20:46:54,,0 days 00:01:16.000000000,0 days 00:00:32.000000000,0.0,,,DC Fast,1B,,158787,,Outlet Offline,123,,
149,2018-10-10 20:47:28,,2018-10-10 21:19:30,,0 days 00:32:02.000000000,0 days 00:31:36.000000000,21.686,,,DC Fast,1B,,158787,,Plug Out at Station,124,,
150,2018-10-19 11:35:00,,2018-10-19 11:37:28,,0 days 00:02:28.000000000,0 days 00:00:04.000000000,0.0,,,DC Fast,1B,,158787,,Customer,125,,
151,2018-10-19 11:38:34,,2018-10-19 12:45:57,,0 days 01:07:23.000000000,0 days 01:07:12.000000000,36.238,,,DC Fast,1B,,158787,,Customer,126,,
152,2018-10-19 13:28:15,,2018-10-19 14:30:31,,0 days 01:02:16.000000000,0 days 01:01:52.000000000,36.953,,,DC Fast,1B,,158787,,Plug Out at Station,127,,
153,2018-10-20 17:30:20,,2018-10-20 18:40:14,,0 days 01:09:54.000000000,0 days 01:09:40.000000000,41.638000000000005,,,DC Fast,1B,,158787,,Plug Out at Station,128,,
154,2018-10-20 18:42:12,,2018-10-20 19:24:58,,0 days 00:42:46.000000000,0 days 00:42:08.000000000,30.318,,,DC Fast,1B,,158787,,Outlet Offline,129,,
155,2018-10-20 19:29:54,,2018-10-20 20:06:36,,0 days 00:36:42.000000000,0 days 00:36:00.000000000,14.856,,,DC Fast,1B,,158787,,Plug Out at Station,130,,
156,2018-10-25 14:19:19,,2018-10-25 15:07:51,,0 days 00:48:32.000000000,0 days 00:48:19.000000000,26.011999999999997,,,DC Fast,1A,,158787,,Plug Out at Station,131,,
157,2018-10-26 13:16:56,,2018-10-26 13:17:42,,0 days 00:00:46.000000000,0 days 00:00:08.000000000,0.0,,,DC Fast,1B,,158787,,Customer,132,,
158,2018-10-26 13:25:04,,2018-10-26 13:36:28,,0 days 00:11:24.000000000,0 days 00:11:19.000000000,0.0,,,DC Fast,1B,,158787,,Plug Out at Station,133,,
159,2018-10-26 13:37:25,,2018-10-26 14:13:07,,0 days 00:35:42.000000000,0 days 00:35:00.000000000,24.03,,,DC Fast,1B,,158787,,Outlet Offline,134,,
160,2018-10-26 14:17:15,,2018-10-26 14:22:49,,0 days 00:05:34.000000000,0 days 00:04:56.000000000,2.174,,,DC Fast,1B,,158787,,Outlet Offline,135,,
161,2018-10-26 14:26:38,,2018-10-26 14:29:52,,0 days 00:03:14.000000000,0 days 00:02:36.000000000,0.991,,,DC Fast,1B,,158787,,Outlet Offline,136,,
162,2018-10-26 14:45:12,,2018-10-26 15:10:30,,0 days 00:25:18.000000000,0 days 00:24:12.000000000,8.503,,,DC Fast,1B,,158787,,Plug Out at Station,1540586705,,
163,2018-10-30 16:54:01,,2018-10-30 19:01:52,,0 days 02:07:51.000000000,0 days 02:07:11.000000000,48.501999999999995,,,DC Fast,1B,,158787,,Plug Out at Station,1540940034,,
164,2018-10-30 21:32:25,,2018-10-30 21:48:49,,0 days 00:16:24.000000000,0 days 00:16:12.000000000,11.953,,,DC Fast,1A,,158787,,Plug Out at Station,137,,
165,2018-10-31 13:45:32,,2018-10-31 15:35:55,,0 days 01:50:23.000000000,0 days 01:49:47.000000000,53.543,,,DC Fast,1B,,158787,,Plug Out at Station,138,,
166,2018-11-01 18:04:08,,2018-11-01 19:02:11,,0 days 00:58:03.000000000,0 days 00:57:56.000000000,36.766999999999996,,,DC Fast,1B,,158787,,Plug Out at Station,139,,
167,2018-11-01 19:35:38,,2018-11-01 21:40:18,,0 days 02:04:40.000000000,0 days 02:04:16.000000000,50.266999999999996,,,DC Fast,1B,,158787,,Plug Out at Station,140,,
168,2018-11-03 09:12:03,,2018-11-03 11:43:43,,0 days 02:31:40.000000000,0 days 02:31:31.000000000,61.121,,,DC Fast,1B,,158787,,Plug Out at Station,141,,
169,2018-11-03 11:43:46,,2018-11-03 11:45:51,,0 days 00:02:05.000000000,0 days 00:00:00.000000000,0.0,,,,0,,158787,,Timeout,142,,
170,2018-11-06 12:17:49,,2018-11-06 14:01:37,,0 days 01:43:48.000000000,0 days 01:43:20.000000000,38.613,,,DC Fast,1B,,158787,,Plug Out at Station,1541531863,,
171,2018-11-09 20:21:53,,2018-11-09 20:37:07,,0 days 00:15:14.000000000,0 days 00:14:36.000000000,10.088,,,DC Fast,1A,,158787,,Outlet Offline,143,,
172,2018-11-09 20:43:30,,2018-11-09 20:57:21,,0 days 00:13:51.000000000,0 days 00:13:44.000000000,9.293,,,DC Fast,1A,,158787,,Customer,144,,
173,2018-11-12 12:22:38,,2018-11-12 13:03:50,,0 days 00:41:12.000000000,0 days 00:41:03.000000000,22.717,,,DC Fast,1A,,158787,,Customer,145,,
174,2018-11-15 11:54:59,,2018-11-15 13:01:59,,0 days 01:07:00.000000000,0 days 01:06:24.000000000,37.596,,,DC Fast,1B,,158787,,Plug Out at Station,1542308092,,
175,2018-11-16 18:48:54,,2018-11-16 19:59:59,,0 days 01:11:05.000000000,0 days 01:10:36.000000000,42.137,,,DC Fast,1B,,158787,,Plug Out at Station,1542419326,,
176,2018-11-16 21:55:47,,2018-11-16 22:48:57,,0 days 00:53:10.000000000,0 days 00:52:31.000000000,33.969,,,DC Fast,1B,,158787,,Plug Out at Station,146,,
177,2018-11-21 16:31:31,,2018-11-21 16:33:35,,0 days 00:02:04.000000000,0 days 00:00:00.000000000,0.0,,,,0,,158787,,Timeout,147,,
178,2018-11-21 17:54:25,,2018-11-21 17:55:23,,0 days 00:00:58.000000000,0 days 00:00:20.000000000,0.0,,,DC Fast,1B,,158787,,Outlet Offline,148,,
179,2018-11-21 18:04:46,,2018-11-21 18:52:39,,0 days 00:47:53.000000000,0 days 00:47:44.000000000,23.718000000000004,,,DC Fast,1B,,158787,,Plug Out at Station,149,,
180,2018-11-27 01:42:31,,2018-11-27 01:45:59,,0 days 00:03:28.000000000,0 days 00:00:00.000000000,0.0,,,DC Fast,1B,,158787,,Plug Out at Station,151,,
181,2018-11-27 01:46:05,,2018-11-27 02:38:18,,0 days 00:52:13.000000000,0 days 00:51:56.000000000,24.354,,,DC Fast,1B,,158787,,Plug Out at Station,152,,
182,2018-12-09 16:31:44,,2018-12-09 17:12:21,,0 days 00:40:37.000000000,0 days 00:40:28.000000000,24.676,,,DC Fast,1B,,158787,,Customer,153,,
