,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred,2.1012675,4.634637245075794,0.04886150996758594,0.0,9.0,9975.8232147882,1.0004262169174354
alpha,3.8538229265045123,3.0832232534390176,0.007687869646372582,1.5719488662440594e-07,9.277122914339467,167132.3501003768,1.0000162511573019
mu,2.3490182186329953,2.4791209724560255,0.010047595659221066,4.962768924050729e-07,8.05087218463663,68016.40457828183,1.000081509281726
