,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred,3.13229875,5.533220426726954,0.1141453427501397,0.0,10.0,2285.1296991001377,1.000797746077891
alpha,4.796410730289708,2.8654960391331414,0.007855462099564295,0.21113602202082338,9.569303226219642,193011.3377679,1.0000025138878212
mu,3.0534716927432584,2.3407602945409725,0.008800872000379814,0.039526055300175285,8.094783615022378,72596.34648179033,1.0000134938451433
