,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred,3.8781675,4.437669922599444,0.024959898100503138,0.0,12.0,40655.328455837276,1.0000503254372213
alpha,5.08487606499027,2.7929147017844316,0.004991702140018544,0.7142316249670378,9.949943241687219,323987.0667982328,1.000000739433576
mu,3.8987667301553883,2.3704163920086136,0.007393769931994261,0.35803546867511243,8.762805379933747,105877.89121293252,1.0000316612372289
