,alpha,alpha_log__,hyper_alpha_mu,hyper_alpha_mu_interval__,hyper_alpha_sd,hyper_alpha_sd_interval__,hyper_mu_mu,hyper_mu_mu_interval__,hyper_mu_sd,hyper_mu_sd_interval__,mu,mu_log__,y_pred
7021,53.3529932297719,3.9769300816991526,11.49073417394715,0.30038531964009696,19.125118063581056,3.0846688844879724,8.384710314385558,-0.32591245995561013,9.942300986021383,-0.011539930858404657,3.189825524285052,1.1599662207194616,2
7022,53.66004308840595,3.9826686479864577,17.728304466513173,2.054636001016277,18.861416598815048,2.8073335265071684,9.392023017461469,-0.12174554978552682,3.7646740809195873,-1.4615281884309113,3.3995987119979874,1.2236573987735682,2
7023,28.83126094150845,3.3614602478256237,14.626343807771772,1.0013157411813114,19.917080102658783,5.481457889682002,4.9498143112885975,-1.1120402662331466,12.505723396083742,0.5120468014631556,3.0942828863289282,1.1295561785883277,2
7024,46.490793304757176,3.8392542995439385,18.070668677164406,2.2371166307112267,17.56411482665471,1.97554767893437,4.310582739978056,-1.2919133237350433,6.2451240042375575,-0.7895923791804933,3.0267214976102212,1.107480019731514,3
7025,24.137103400826735,3.1837502167890595,18.108856995920664,2.25921974503817,16.064212027036543,1.406482833235041,3.6721541532002515,-1.4920935318330533,1.4532509906620847,-2.546491408846694,2.909117405833218,1.0678497382150447,3
7026,23.174868291738544,3.1430684282313917,18.625285341927377,2.6062738963389447,14.490754867938712,0.9670832366080064,3.6932432019677828,-1.4850745608526592,0.9432265991127016,-3.005871326709606,2.8992768987276016,1.0644613606343847,3
7027,22.31400297066979,3.1052144173012914,18.443272586262793,2.4721138684568573,15.872294421606412,1.3468533975467787,4.598643514185474,-1.2086942172484907,0.8800883399388203,-3.078463277577032,3.055565953182209,1.1169648301901485,3
7028,29.409574447326737,3.3813202828021467,4.482425720583945,-1.2418088507298841,6.820506124783598,-0.6587284464201908,4.749975409266238,-1.1664416745226849,9.187463729447195,-0.16286631003847357,3.226918401264305,1.17152762649797,3
7029,13.455474784511527,2.5993860704021987,9.881513609830986,-0.023698387082792594,6.028503992211779,-0.8405203689090385,5.934285665696553,-0.8629935675243983,5.02918542677318,-1.0908445826503441,3.2572456830604293,1.1808819557674382,1
7030,14.128814518477101,2.648216294979836,17.18882222641411,1.8106557699647663,5.502045777849909,-0.9688875686574093,6.498840561216356,-0.7311517803175176,3.9491762382283078,-1.4022531630998851,3.3128179654171523,1.1977991762655327,2
