,alpha,alpha_log__,hyper_alpha_mu,hyper_alpha_sd,hyper_alpha_sd_interval__,hyper_mu_mu,hyper_mu_sd,hyper_mu_sd_interval__,mu,mu_log__,y_pred
99,1.2464785371645463e-101,-232.34077198704549,0.7744927733015187,14.549519037774367,0.9818540825170663,1.1894380644691698,12.846937343412515,0.5855648353282581,0.019601555308032925,-3.932146363443245,0
100,2.8837526257057795e-101,-231.50200195137538,0.6366569608765563,7.474146165670282,-0.5163449276288481,1.2698509684619357,1.6575508652891324,-2.403876867954134,0.024090989560707682,-3.7259173855440735,0
101,2.061165331092491e-102,-234.140407967831,0.9701476564588155,13.07811859480967,0.6362528853261799,1.1292766231113416,5.900757092210121,-0.87104043806668,0.008915236991605995,-4.7199934445536265,0
102,3.962505988741527e-103,-235.78938792783012,1.8008228097991728,19.034884773272527,2.9817811152388276,1.9547643502970953,17.108151136134385,1.7776589817063124,0.03889311990438358,-3.2469379102116283,0
103,5.121737014322082e-116,-265.46637714518397,0.8280064865235285,18.474618873295057,2.494153539314941,1.6944778858039091,17.04538230738879,1.7525100685912889,0.0482104813990159,-3.0321788251546824,0
104,7.494124115010296e-116,-265.0857515251574,0.6243817176877011,9.414504038569714,-0.11723327568013718,1.846866855837791,9.904624732071586,-0.01907563200096389,0.001830641059055912,-6.303089067976418,0
105,7.17082373246935e-116,-265.12985025331767,0.8474419100320779,17.621155313376192,2.0024852426167388,2.2366714374326313,3.9614557594262405,-1.3983832665217337,0.015168588689499087,-4.188528522942343,0
106,1.543097107737131e-115,-264.3634941885418,0.7631011697778115,10.617537356535681,0.12366483108472888,1.6335787769178778,10.96280884652461,0.19316011729091911,0.028952271300209734,-3.542106622074847,0
107,5.620320695366979e-108,-246.95280131784682,1.2298772677018615,18.822405418745447,2.7715740703598537,0.23100493770036212,0.41059829177515694,-3.8651286255372788,0.00010477591470674553,-9.16368663399086,0
108,7.151273559678248e-108,-246.71189958227782,0.9289735567671171,19.274544146018062,3.279740326761475,0.21031487693649886,0.5703107350567735,-3.5283761881922184,0.0008085690162474941,-7.120244519266304,0
109,1.496361648070781e-102,-234.46064289169277,1.1368742135520644,12.02173504754585,0.40999530209061064,1.4196368637541044,4.438705720988249,-1.2544238655094888,0.002768791867431408,-5.889344202865234,0
110,7.612225927831892e-104,-237.43909404190492,0.31425395858162486,9.472258208463257,-0.1056465104481873,0.25578777591258056,12.694130650055715,0.5524616874564721,0.04648236827611088,-3.068682215152379,0
111,1.2064438834973775e-76,-174.80878997435943,0.7314175511656891,6.573842151138577,-0.7141064185307392,1.8595058500875006,3.1603549468854713,-1.673051584731418,0.009998482512789366,-4.605321946224157,0
112,1.0862503692457322e-87,-200.24217135295754,0.8516625883023441,14.820785702283414,1.0513772700217048,1.3724380304579618,8.749736681807175,-0.25136792802914315,0.0017944197875779757,-6.323073547412715,0
113,2.66807329480749e-99,-226.9745676069176,0.9138310417545309,17.816854785471456,2.0993783113507467,0.33773543740414674,1.9790911167418916,-2.2088949810104808,0.01154391807193117,-4.461596554561811,0
114,1.6346586639859283e-98,-225.1619050990667,0.7325588898292625,16.58544943048063,1.580479891107766,1.1672713042736695,1.893905366295043,-2.2576075731702314,0.04551416654989872,-3.089731648740413,0
115,4.2102729601264295e-100,-228.8209818176775,0.7547892261438153,19.15668168851871,3.1230623665692634,2.056324063296869,7.899125695817114,-0.42652562460346977,0.010007858702777199,-4.604384624344731,0
116,2.085681639028082e-100,-229.52341357238888,1.3853022711300005,19.928376315335985,5.628474129847988,1.1158951619981572,13.143922908405262,0.6508240899324033,0.022201514639699993,-3.807594765417747,0
117,4.777826542437765e-100,-228.69452355454257,0.6138439816020572,19.801350378901045,4.601962840432897,0.6486554280671477,14.534161737744347,0.9779843630790995,0.011863856972654017,-4.434258729794528,0
118,2.452159308701214e-101,-231.66412540551298,1.1325875167313062,19.671453161988094,4.092244376497521,0.9982432254186645,1.8796191614578688,-2.2659681353451417,0.006081947450113921,-5.102430329995478,0
119,1.6011628841504858e-102,-234.39294931754597,1.0908098846745866,18.522798827414288,2.5288531446049034,1.1838173798106706,6.7258247399423325,-0.6798658820172682,0.02383067350206915,-3.7367817254899585,0
120,5.5872256894265144e-102,-233.14319662027305,1.706883003328557,18.76981797760698,2.7250880089135445,1.273945688885041,6.838235719675526,-0.6547862181224912,0.06969255873802951,-2.663661728205876,0
121,7.960358622120179e-103,-235.0917905265151,0.7545326930305276,16.442108107125748,1.5306774072255893,0.9849293510713885,7.511840457172967,-0.5083004555374294,0.015108336007449898,-4.192508634013215,0
122,8.364095984014901e-65,-147.54408278726177,0.49991251341210485,5.602254229104153,-0.9439025929852218,1.790595846598753,6.86845916602282,-0.6480772369413105,0.022812571752912476,-3.7804435023112237,0
123,1.0206329091645776e-64,-147.3450230175718,0.29483395358412573,2.622581020264713,-1.8910126485186873,1.308208099065459,7.046828803696608,-0.6087629376422241,0.0016985907030879603,-6.377956369912538,0
124,8.075177319075399e-39,-87.71202379888153,0.37525933422093916,5.421775118074727,-0.9891056945665304,0.6008108935544254,4.807165630817676,-1.1507162491273362,0.005841735562736657,-5.142727340892723,0
125,2.1341944967644134e-35,-79.83238896418872,1.0359700428812826,8.47489979822116,-0.3074184531645534,1.4783224245704634,2.425777860991831,-1.9802809368274654,0.010657689971329435,-4.541473584353168,0
126,1.1467880221529833e-39,-89.66385361637758,0.5037520070562276,11.858909052751805,0.376155209866947,0.758263066024845,7.049768857281791,-0.6081188067592733,0.013544471130111911,-4.301776849603316,0
127,6.1103110661946745e-40,-90.29342603687675,0.7858799204068162,7.300934229843038,-0.5535261126969545,0.9173024532140841,0.9897818237775284,-2.955247373516518,0.00488371381677182,-5.321849320525062,0
128,1.7575612016291016e-38,-86.93430636655981,2.116505281890868,15.960847611975748,1.3741038341148089,0.7694317724389428,2.349186401824169,-2.016712822309691,0.009693446272128826,-4.636305263870324,0
129,2.7173728790897836e-39,-88.80115306647252,0.990054450013798,18.184683392970946,2.30431977630906,1.1644469598587126,3.5635534588058073,-1.528743009518752,0.03856086990671611,-3.2555172496727853,0
130,1.2737644165555634e-40,-91.8614270960724,1.879584793668451,11.663433770850018,0.3358072205988928,1.7858312385053239,8.225437482814442,-0.3587100010455213,0.007362518948721832,-4.911353156327359,0
131,1.5113626538956576e-39,-89.38780696307845,1.5453026455414995,12.28520897002933,0.46525661675710667,2.1277746886343825,14.657108682347367,1.0091585003680965,0.013045476216435252,-4.339313855392053,0
132,1.2605183321361679e-40,-91.87188070867857,1.5841120503157544,14.807830961107506,1.0480046233900293,2.650442832147114,15.396999653579037,1.2074643226536073,0.05467243585117828,-2.9063956115313374,0
133,1.0356501031965265e-39,-89.76578927820418,0.48539052521233755,6.5362169967542485,-0.7226447827024305,0.3551248300452741,3.484419333559278,-1.5560028066143605,0.0023882215678520577,-6.037206303898292,0
134,2.4061691832319853e-25,-56.68659139255052,0.8326320656806999,7.9819257331599385,-0.40923200323293285,0.34297575561374366,1.504462002887361,-2.5090941525206563,0.0023351535297936412,-6.059677638505193,0
135,0.0013281057949014019,-6.6240015662655765,1.570483223240955,5.718804104737556,-0.915183988637107,1.1102774780458722,5.246462189988325,-1.0339289246738652,0.11087230615433462,-2.1993761348880514,0
136,4.6975738308765935,1.547046169239256,2.6941523979672986,7.4585723948719815,-0.5196733449112642,1.0784470832285773,2.765364019990976,-1.8297487996630823,0.0007977446355226191,-7.13372201733794,0
137,0.08564900223900103,-2.457497703561811,2.916571506109219,8.903493619837821,-0.22018657698253846,0.5558546249563581,1.9903935555264596,-2.202572921113845,0.007163551328848482,-4.938749425325537,0
138,0.8574835575758342,-0.15375327496455898,2.1113023651062495,6.810726248288482,-0.6609051458268634,0.6652241879950956,1.7748347326325464,-2.3290960358054216,0.01435738293486753,-4.243490978846559,0
139,1.9640646982548662,0.675016151474658,1.227971815772981,1.4482804512877478,-2.550185525762857,0.6879813356192171,1.9259282757558585,-2.23907033715737,0.013845586236268486,-4.279788780441018,0
140,1.521095181729829,0.41943058970831537,1.0459648821816958,1.1111230933921765,-2.833201925705147,0.23625753452151904,0.3863355896691877,-3.9272753710644603,0.014735933734745797,-4.217466296307079,0
141,2.078724051694273,0.7317542687985157,2.267534980011425,5.084889779096895,-1.076101454304144,0.09087174251310101,0.09399319504927445,-5.355554428103529,0.0685319854366064,-2.6804547020164473,0
142,1.0535162294814562,0.05213335944145883,2.1381725532128533,4.541527717079093,-1.2248937638630808,0.08362985072259917,0.1509878474308749,-4.8787101662773855,0.060656654124564766,-2.8025259360971435,0
143,0.9786019586322172,-0.021630298665579945,1.902830577401659,2.7965716751543206,-1.8167144199111926,0.3177721428418966,0.782775403966691,-3.200716455781926,0.013131306915685292,-4.332756059011177,0
144,1.6202372267908145,0.48257257481417193,1.4689630874105977,2.579982003353976,-1.9098375810613482,0.8531009854971201,2.8496139632792135,-1.794837149163198,0.039991121845337756,-3.2190978033701616,0
145,2.495861948766936,0.9146341399899769,2.267834069915675,1.2890927911906465,-2.675167918695708,1.2697165030770403,1.6887972301717749,-2.38349646832601,0.009238738433580855,-4.68434993581229,0
146,1.637929433207821,0.4934329034331554,1.7158187065852846,1.8676725304704387,-2.2730033736732835,0.8033939957902183,1.8119192020668868,-2.3063798621730203,0.013905535663438459,-4.275468268957408,0
147,1.4357808200582554,0.36170882670513194,2.2423936386642382,1.6118899254244192,-2.434296906867231,0.8047034067900612,0.7614077795535618,-3.229504490797921,0.01583058499353068,-4.145811451032248,0
148,4.344347674621557,1.468875615023238,1.759016031066696,5.265810044851888,-1.0289356520532653,0.5025520268763667,7.395626553563373,-0.5331550334342241,0.014472876101503971,-4.235478995027724,0
149,11.641448989895654,2.4545719182238543,1.7411869722122562,5.12298399155933,-1.0660803920929778,0.6358749801838821,5.293415921282907,-1.021831520733714,0.011980635130189684,-4.424463671824526,0
150,4.84428356501533,1.5777993634108678,0.8195217694281126,6.486536303337452,-0.7339578085580686,1.6420871051815988,3.8482869211522326,-1.4343980233042681,0.020835600376475274,-3.8710921987573346,0
151,2.2558285229425037,0.8135173214129601,1.2028562016060564,6.631972639784207,-0.7009635456461824,1.0278286042347735,2.08122146848729,-2.1528942771019364,0.0030689896649897254,-5.786406870899988,0
152,0.4256780545396266,-0.8540719589459003,1.1430849868380861,6.3552573874134595,-0.764071885470855,0.745137236273059,4.921951715695017,-1.119534788060697,0.0026434761097026073,-5.935660519703313,0
153,0.16146846327247388,-1.8234454292424982,1.3795107990772544,6.304765056734931,-0.7757422522577627,1.0975460149781555,5.220660088317061,-1.040606406007638,0.0016801891121130763,-6.388848925168155,0
154,0.011338421944742133,-4.479558148677929,0.7882848397338331,3.652548306936447,-1.4986469351707485,1.194483094619063,4.5774728348909495,-1.2146821804317054,0.06073339819559616,-2.80126151484039,0
155,1.448182205899906,0.37030911885104406,0.5548925927132323,0.3925212476225438,-3.911075671611078,1.0806525605133597,8.844616635365997,-0.23211321021371564,0.008247123548700962,-4.797890800195363,0
156,0.3310502396324505,-1.1054851337557805,0.11649942889298176,0.4055264801969594,-3.877816668178891,0.7945642861749059,10.892494557937539,0.17897513195700754,0.007845171877087085,-4.8478569839119565,0
157,2.2783465230513307,0.8234499706869481,2.3522957120927996,0.7693536058910744,-3.218709762431785,1.5194319331704507,9.025317998060224,-0.19555724493482243,0.040081841058604004,-3.2168318886645806,0
158,2.2128941146471446,0.7943012129504837,1.2773635107782466,1.5549230732740171,-2.4733714277962733,1.126228396566602,3.53115646645231,-1.5398448969964338,0.007520715282577358,-4.890094028179748,0
159,1.1122789549222158,0.10641102311159722,1.9856298997263444,3.096207136379794,-1.6973601685435291,1.9708871877204097,6.726342399718726,-0.6797499207165458,0.02248806149617377,-3.794770710759902,0
160,0.1599218523807528,-1.8330700056857863,0.1840040394856555,0.13566338075844173,-4.9865045972132105,1.2275985964862413,18.732799574908647,2.69346589784786,0.03596191320444577,-3.3252948671108418,0
161,0.812939302265706,-0.2070988311812165,1.0196597940140069,0.4308803773056901,-3.8158775685865773,1.4280041237244474,3.8750825521326835,-1.4257987768020624,0.012275146238268104,-4.400178691867988,0
162,0.6362253606982639,-0.4522024376853213,0.9888358987848012,0.3818386028398789,-3.9392130044128577,1.032431306031198,3.165719036352128,-1.6710371274234865,0.006930625667073723,-4.971805186006645,0
163,0.693257044509589,-0.36635443296616643,0.6140448016586277,0.466080119849967,-3.7355501640844753,1.3918059960027738,5.282357912727063,-1.0246743437676997,0.030419603117276536,-3.4926680390054448,0
