,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
hyper_alpha_mu,1.074447344477805,0.6019918204849776,0.026600690773610613,0.11392864153428599,2.235350348418342,210.30321186814444,1.0117624925540276
hyper_mu_mu,1.133003964410405,0.6028797140932078,0.02083166591556798,0.1206321082251524,2.246520548207836,680.8882352555806,1.0008904058427914
y_pred,0.0165,0.13125452373156515,0.007584688523598051,0.0,0.0,,1.0072925201635285
hyper_alpha_sd,9.37671370863379,5.725108601580751,0.33735677144126475,0.19413911979750645,19.073549037499046,127.77288460265582,1.0130181002857146
hyper_mu_sd,5.7539713576236045,4.654831753935769,0.2090400046665742,0.09399319504927445,16.14321275027561,367.18192710293124,1.0045184984853897
alpha,0.8942361190127636,7.35698910970351,0.24668518125329894,3.134652388006567e-271,2.623609275141267,860.4405013634122,1.0033611306809582
mu,0.021923976841658054,0.021844571343891485,0.0005164198511978419,3.209056420678922e-05,0.06492422297574423,1959.9124382312345,1.0000259740870525
