,alpha,alpha_interval__,mu,mu_interval__,y_pred
0,9.59678883828763,3.169723426295576,3.8629270266178413,-0.4629227208956817,4
1,9.360585134069266,2.683709595672396,4.336234872922956,-0.2670824570746914,4
2,9.351553876293506,2.668718876471925,4.3067255672146185,-0.2791076679186553,4
3,8.34351929397175,1.6167898097999671,3.9904043839765913,-0.409464885962075,4
4,9.964611958994144,5.640421353125948,3.9550074606001444,-0.4242477622994085,4
5,9.939494026653824,5.101529302446233,4.065918494256074,-0.3780725878311203,4
6,9.861089931403509,4.262525246968944,3.743065349642925,-0.5137855047846068,4
7,9.857870476034899,4.239286665755993,3.6382321444178736,-0.5588084143811074,4
8,9.856478013393678,4.229395944100807,3.8645838689262693,-0.4622238951587883,4
9,9.683321898312315,3.420274486846878,3.99579595948528,-0.407217098997388,4
10,9.686152887470342,3.429546642654245,3.9972772258394613,-0.40659972618462925,4
11,8.740900728189882,1.937616640818841,4.152962310375712,-0.3421132658185065,6
12,9.512457216782233,2.970979457547207,3.8107463026727455,-0.48498946364472917,6
13,7.9878930484668,1.3787446187883818,4.161094163460887,-0.33876536277749236,3
14,7.9878930484668,1.3787446187883818,4.161094163460887,-0.33876536277749236,4
15,9.040434399948495,2.2429818232168204,3.9097992034215827,-0.4431950346468619,4
16,9.040434399948495,2.2429818232168204,3.9097992034215827,-0.4431950346468619,6
17,8.920032801346034,2.111368954807899,4.034469927840398,-0.3911229908060846,6
18,8.920032801346034,2.111368954807899,4.034469927840398,-0.3911229908060846,6
19,9.690342581059173,3.443418472127493,3.9478111960483893,-0.42725869464626653,6
20,9.863773387313305,4.282304302065231,3.935549998605694,-0.4323932112286061,9
21,9.944302500327348,5.184819796369483,4.1009833319038975,-0.3635588885932064,8
22,9.847519940120945,4.167941087127847,3.8003268085198827,-0.48940951433374164,8
23,9.858628068860913,4.244708069864816,3.723570075255109,-0.5221184297924109,5
24,9.483128294977275,2.909474838783602,4.236246311714959,-0.3079113711590623,3
25,9.748034522204632,3.655528870952703,3.5929941701428296,-0.5784061670061098,3
26,9.750726141978657,3.6665449138148096,4.209278505325726,-0.31896563770032815,3
27,9.787431364399284,3.8295894004208506,4.096622457952317,-0.3653618084052145,3
28,9.797287494741438,3.878072095108925,3.85916986211598,-0.4645078359102256,3
29,9.951320150908543,5.320195331731543,3.8492147149632414,-0.46871060493525407,3
30,7.57603406183059,1.1395848356934053,3.9535614616918835,-0.42485261879877645,1
31,8.563910120708103,1.7856328169558005,3.958391034745458,-0.422832723103262,3
32,9.303390961701929,2.5919098994987024,4.077970669652254,-0.3730797026545103,3
33,9.370934511483739,2.701132738106949,3.886180554484189,-0.45312487902656257,3
34,9.253855935452155,2.5178769039569384,3.9048864636372116,-0.44525868229068294,5
35,9.050686286279959,2.2548565496342197,3.97206235475342,-0.41711949188660363,5
36,9.51349087004999,2.973210493748243,3.9721479691075148,-0.4170837349602887,1
37,8.468749961929046,1.7102984934109484,4.151868897967028,-0.34256357073356264,0
38,9.646322877902385,3.3059476603317837,3.8058668853426827,-0.4870587789108066,0
