,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred,0.03125,0.18282077972703212,0.0026562426470486465,0.0,0.0,4319.214882500795,1.0000204597306666
alpha,5.118695149518681,2.8435834392522352,0.012270870132779391,0.6409676561934228,9.999315487740152,36939.232312304244,0.9999573819197776
mu,0.026984995666978887,0.010346452405857354,5.129929357431491e-05,0.009034451201715124,0.04743239864505447,36178.981189988444,1.0000091545251457
