,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred,3.1092,2.024073951218186,0.02019971781981125,0.0,7.0,6622.116403056713,1.0002150682874842
hyper_alpha_sd,4.9070753259615065,2.8220195403331934,0.045227030955362985,0.33857405913854655,9.579563901607335,3360.7050135027926,1.0003908761006493
hyper_alpha_mu,13.25737215323982,5.952991638228618,0.05778354382358545,3.8768769317704677,24.7326281477934,9194.9850502113,1.0000906929230289
hyper_mu_sd,4.851441949238329,2.969744784362404,0.039512744397106496,0.051705034294229096,9.520777877722939,5992.58984374442,1.000299138828377
hyper_mu_mu,6.054112359056697,3.3339038409052364,0.032442746950710435,0.9747571293564979,12.963746823680736,12380.053389911092,1.0000173386955564
alpha,12.833072629945582,6.93168571284832,0.06336114516419843,2.3956214855416595,25.527692555201252,11131.22901388937,1.0000859050120274
mu,3.1056574233773873,0.284684520161656,0.0026651538886134298,2.558030189260075,3.6801216308547144,12561.748004071102,1.0000221638915872
