,hyper_mu_mu,hyper_mu_mu_interval__,hyper_mu_sd,hyper_mu_sd_interval__,mu,mu_log__,y_pred
0,4.017788466438526,-1.3807447060768114,7.2467303481045455,-0.5652373013411323,0.8357054169762527,-0.1794791000330254,2
1,3.892130350623347,-1.4203512949643864,3.983072782084726,-1.3915925369088344,1.0893569741917062,0.08558759022852795,1
2,3.666846065835511,-1.4938651157801939,4.0636342210132375,-1.3665259520239161,1.0931595478224772,0.08907217093165844,1
3,9.584116415187058,-0.08322472070447895,16.138638552473616,1.4301964789934907,0.8244491688591994,-0.1930397897511396,1
4,8.872789283217301,-0.2264043149427208,9.392228969095731,-0.12170420669147175,0.7409475817609154,-0.2998253960520442,1
5,9.86595812125686,-0.02680998149548941,7.433734615714798,-0.5249875004732631,0.785177019224122,-0.24184608442519345,1
6,5.586769714794196,-0.9477453029926775,5.636383722020604,-0.9354556860344234,0.7427677467092366,-0.2973718716778223,1
7,3.7648506160825197,-1.4614704234011024,14.263631710919393,0.9108867529060828,0.7224819714503166,-0.32506281231682377,1
8,9.81446041259339,-0.037112176486976275,18.55316322716447,2.551260661450268,0.9351940633791872,-0.06700121681364501,1
9,4.029113874910473,-1.377220977918777,12.266025122932138,0.46121031057328454,0.6932172722399944,-0.3664118047748254,1
10,3.844633111776946,-1.4355741306834888,3.4998996751404428,-1.5506321573436157,0.7699442078485326,-0.2614372240991355,1
11,13.143545042929407,0.6507402287871399,14.600192769747924,0.9946714772029496,0.6814531087471328,-0.38352783615976793,1
12,5.247420299419982,-1.0336813781461411,13.20996283098344,0.6655148891896909,0.7580287300793074,-0.27703399157874886,1
13,5.767138880904165,-0.9033773580267199,5.776625057430527,-0.9010671218986759,0.812846509748699,-0.20721298215537565,1
14,5.767138880904165,-0.9033773580267199,5.776625057430527,-0.9010671218986759,0.812846509748699,-0.20721298215537565,0
15,5.767138880904165,-0.9033773580267199,5.776625057430527,-0.9010671218986759,0.812846509748699,-0.20721298215537565,1
16,8.360194961453058,-0.3309489453246355,11.809263294396551,0.36588040278587375,0.7957618024096081,-0.22845538112394556,1
17,6.026488943969369,-0.8409988934927904,8.221669755635952,-0.35948810148770616,0.8149771842030795,-0.20459516097598446,0
18,5.306956385328185,-1.0183556728043808,14.239691425195254,0.9050421908824724,0.7339920012301441,-0.30925714793361536,0
19,4.649118003024782,-1.194495406629342,9.339337666757574,-0.13232521327901092,0.7580594682572388,-0.2769934422519098,0
20,4.926955429961079,-1.118186783329131,5.06971192078298,-1.0801079110605682,0.805067771689772,-0.21682881667272172,0
21,2.1285031101904814,-2.1277881236840117,3.479686287940313,-1.557648615167352,0.7952642708131944,-0.22908080344857598,0
22,6.8586534082950585,-0.6502523618462759,14.60776127719507,0.9965923356493128,0.7232754997070426,-0.3239650786343195,0
23,5.951536721140739,-0.858863555956119,8.351637895160206,-0.33270790353262936,0.7351520005448068,-0.30767799768786647,0
24,6.461541767324627,-0.739666440407788,14.953452440199763,1.0862378476644383,0.8835668574367315,-0.12378831669924531,0
25,3.658619683701944,-1.4966146198665182,11.969859203401796,0.39918969541681937,0.7349610965023081,-0.307937711098971,0
26,5.242686897781612,-1.0349046297908755,5.655871302584971,-0.9306465342794715,0.7733003356476327,-0.25708777332142146,1
27,5.800292002483785,-0.8953131392996672,9.219267524686623,-0.1564649205542219,0.7817113114745495,-0.24626977350804655,1
28,6.9568642222630075,-0.6285331712990336,15.642363431678737,1.2780529993568437,0.7126353298151665,-0.3387854482923106,1
29,9.180394481980812,-0.16428963855781575,18.3147136606729,2.3857692782797897,0.6956010269540033,-0.36297902014599237,1
30,13.678713722041657,0.7719181691633488,19.749864180142776,4.36889784358252,0.6993674650875246,-0.35757897375411074,1
31,4.238110728676055,-1.313477367784159,1.8552935869931533,-2.2803359090277224,0.9477805628761878,-0.05363227728059625,1
32,3.4805040371087337,-1.5573641353585304,3.9905766162075866,-1.3892417745563757,0.9829049461956281,-0.017242861175162404,1
33,10.445253770561749,0.08910967219144955,16.642357642698464,1.6007120623065962,0.626232342567425,-0.46803382248168085,1
34,7.722202265213647,-0.46369297820761424,19.280829225982085,3.288767731348087,0.628310698391212,-0.464720492197572,0
35,7.7331443760379575,-0.4613854049428599,6.336223029269817,-0.7684654602939955,0.6529638699873128,-0.42623348050547266,0
36,6.35135450070876,-0.7649721885300259,15.817524588982078,1.3302152017344577,0.8268265596979841,-0.19016032820476303,0
37,7.546537444206777,-0.5009098597717612,17.655592927729664,2.0190200906605984,0.798431240797806,-0.22510642549464316,1
38,9.32922027712053,-0.13435769904449812,16.30002847135151,1.482841729859167,0.8983171893436924,-0.10723205551461286,1
39,6.673424449863039,-0.6916270642710813,7.180386870289142,-0.579623010683112,1.0757421971367167,0.07301083929331646,0
40,3.211321266396757,-1.6540223124187723,8.357248856843121,-0.3315544780544478,0.9955106540320052,-0.004499453343285477,0
41,8.300690441765779,-0.34319113084797126,10.495539358288974,0.0991891142412718,0.645943092877382,-0.43704387060090155,1
42,9.792587994577975,-0.04148835116066783,12.72773944241994,0.5597166331308682,0.6128188828395827,-0.4896858469972364,1
43,4.410523267347614,-1.262602781064936,4.24851728106871,-1.31036445470258,0.9994194062209709,-0.0005807623888629612,0
44,2.784568212563764,-1.8217133575356024,12.664358936167801,0.5460468595017862,0.7462081102690542,-0.2927507494936855,0
45,3.7693691690914504,-1.459992590667167,2.4553338900296664,-1.9664872222752168,0.8071615127865598,-0.21423149097718105,0
46,3.1927844886434724,-1.6609148724157041,7.751296875121051,-0.4575598959385816,0.8220903322810704,-0.1959049966778082,0
47,6.014752268109768,-0.8437878777171279,4.693768405119967,-1.1820242815398505,0.8271278730212,-0.1897959731529084,0
