,hyper_mu_mu,hyper_mu_mu_interval__,hyper_mu_sd,hyper_mu_sd_interval__,mu,mu_log__,y_pred
0,10.030287230134249,0.006057464548931843,16.767801472981336,1.6462979042210837,4.449210689147267,1.4927267072203247,6
1,9.38840605200442,-0.12247164277690502,15.527190503147297,1.2445759791037296,4.450566844411448,1.4930314688325252,4
2,9.20105220597271,-0.1601308551753063,17.00853284743671,1.7379511968011734,4.365258000604678,1.4736772942125735,3
3,17.546161765072966,1.9671817979697437,13.965198225940227,0.8390253858230019,4.734912128773485,1.5549631686566532,3
4,5.964073175442774,-0.8558665779444561,2.013741024152728,-2.189613877915482,3.7997453438534112,1.3349340497113316,3
5,2.99110215539267,-1.7380946764278948,5.562804430867368,-0.9537055267995442,3.765053779931349,1.325762145328152,3
6,3.132893468153574,-1.683408357999363,4.68029054904103,-1.1857800076595943,3.974634910645216,1.3799328975095964,3
7,2.894194652079646,-1.7767110134100166,4.803798271496386,-1.1516385987851743,3.993440205877791,1.38465306640176,5
8,2.636757518200982,-1.884805521212606,3.937024089006095,-1.4060918603538597,4.066713996491065,1.4028353014847839,5
9,5.062184762751782,-1.0820977718100933,2.4892033430577225,-1.9508549257812238,4.237959275942664,1.444081850536763,5
10,4.738170532594025,-1.1697038075161215,6.352120976146568,-0.7647953575633213,4.065793163753025,1.4026088442007432,5
11,2.899515934461902,-1.774562967125349,2.038735676573796,-2.1758876076874665,4.157131845935821,1.424825376374665,5
12,3.133202728611981,-1.6832913135770202,2.5900504528022545,-1.905364500486887,4.069976264300127,1.4036371675702075,4
13,1.8704625461034727,-2.2713567605564964,1.23535003224831,-2.720620422105374,4.1649591787977185,1.4267064745618248,4
14,15.875959883540553,1.347972714387844,10.955848610965349,0.19175513995066173,3.8920837312978502,1.3589446777865486,2
15,12.71979783279445,0.5580010320938839,10.898781202359816,0.18024262832483834,3.831508445346787,1.343258575614014,5
16,6.327218536521731,-0.7705463722536623,1.998556358667233,-2.198026857720803,3.6745278525020555,1.30142464890147,5
17,7.278732671180901,-0.558318422292475,2.8468486606889605,-1.7959692588799068,3.6919910504007536,1.3061658925858675,5
18,9.830453296871761,-0.03391259038874872,15.741734116801982,1.3074534017915536,4.351227755680468,1.4704580479627842,5
19,14.110707748043254,0.8737980944440017,15.99002560954263,1.3831802735635175,4.09280188093597,1.4092297919742047,0
20,6.147757802120147,-0.8123596807539624,6.954717024122631,-0.6290064727748187,4.446855897872994,1.4921973066574499,0
21,12.949301262744093,0.607915106564537,12.682186367102856,0.5498867612452056,3.998971774735265,1.386037271759069,0
22,7.9380594386496295,-0.418386245060973,16.628908388753977,1.59590603780074,3.872540441149855,1.353910736417651,0
23,17.41958542863301,1.9096450999540557,10.542888891231055,0.10868463710675669,3.9815465342159286,1.3816703202562375,0
24,17.88779816070366,2.1363878842799804,15.581126727817697,1.2601756088891722,3.9307466977377996,1.3688294072579417,0
25,5.704309820032893,-0.9187361079117116,6.007797908501937,-0.8454419041431762,4.409233687415186,1.4837009073334808,0
26,9.430584483738718,-0.11400642584537413,6.5651977563815676,-0.7160658923351596,4.2456701322755706,1.4458996712088437,2
27,4.5007437105060095,-1.2365493893288995,2.412393655657749,-1.9865749963057966,4.287428203163158,1.4556870667339266,2
28,7.128439642566002,-0.5909278876364513,3.478742623821862,-1.5579769640532093,4.200361444901837,1.43517057989648,5
29,9.186382289156207,-0.16308403748036393,3.635614938859162,-1.504329062478348,4.690139242606545,1.5454622712725976,3
30,7.139964893965415,-0.5884165891406289,6.787864094744506,-0.665999468204277,4.664243479517489,1.539925651698793,3
31,6.503851365811418,-0.7300098391367288,2.812130981481879,-1.8102612930266555,4.812810006548243,1.5712811144843097,3
32,4.828522741983624,-1.1448765984828175,2.2987089497722737,-2.0412899384639607,4.819340580110311,1.572637109597545,7
33,7.688652603453873,-0.4707758356024935,2.1193789154905787,-2.1325944240419457,4.65447754315312,1.5378296688024546,5
34,5.073513449260041,-1.0791036900908886,4.830671089365264,-1.1442901545435595,4.572471568504219,1.520053883331178,5
35,15.050982424012055,1.112254179021869,14.503507763165963,0.9702804212187128,4.242417846389246,1.4451333535048672,6
36,10.104964333448454,0.02099363770447904,6.815863995318811,-0.6597614534134555,4.189618029900091,1.4326095674634958,6
37,7.019748407687059,-0.6147017161283946,8.376991315271479,-0.3274978224270604,4.156367554063742,1.4246415087065607,7
38,10.33577931400542,0.06718111879621491,9.313024340324198,-0.13761188485451123,3.9052884197716886,1.3623316396606637,8
