,Hour,DayCnt,DayYr,Arrivals,Energy,Duration,Charging
428,20.0,17.0,85.0,0.0,0.0,0.0,0.0
429,21.0,17.0,85.0,0.0,0.0,0.0,0.0
430,22.0,17.0,85.0,0.0,0.0,0.0,0.0
431,23.0,17.0,85.0,3.0,40.050999999999995,2.0,1.1666666666666667
432,0.0,18.0,87.0,0.0,0.0,0.0,0.0
433,1.0,18.0,87.0,0.0,0.0,0.0,0.0
434,2.0,18.0,87.0,0.0,0.0,0.0,0.0
435,3.0,18.0,87.0,0.0,0.0,0.0,0.0
436,4.0,18.0,87.0,0.0,0.0,0.0,0.0
437,5.0,18.0,87.0,1.0,1.767,0.25,0.25
438,6.0,18.0,87.0,6.0,51.496,1.7083333333333333,1.0416666666666667
439,7.0,18.0,87.0,9.0,94.878,2.4166666666666665,1.4722222222222223
440,8.0,18.0,87.0,7.0,56.83800000000001,2.4285714285714284,1.1428571428571428
441,9.0,18.0,87.0,7.0,62.096999999999994,3.5357142857142856,1.3214285714285714
442,10.0,18.0,87.0,3.0,16.875999999999998,0.8333333333333334,0.4166666666666667
443,11.0,18.0,87.0,4.0,22.89,1.25,0.875
444,12.0,18.0,87.0,7.0,39.947,2.392857142857143,0.6071428571428571
445,13.0,18.0,87.0,8.0,66.026,2.46875,1.125
446,14.0,18.0,87.0,3.0,23.847,3.9166666666666665,0.8333333333333334
447,15.0,18.0,87.0,4.0,23.859,2.8125,0.5625
448,16.0,18.0,87.0,2.0,4.899000000000001,4.875,0.375
449,17.0,18.0,87.0,3.0,13.221,0.75,0.5
450,18.0,18.0,87.0,2.0,12.155,1.0,0.875
451,19.0,18.0,87.0,1.0,5.702000000000001,1.75,1.75
452,20.0,18.0,87.0,0.0,0.0,0.0,0.0
453,21.0,18.0,87.0,0.0,0.0,0.0,0.0
454,22.0,18.0,87.0,0.0,0.0,0.0,0.0
455,23.0,18.0,87.0,2.0,47.464000000000006,2.0,1.875
456,0.0,19.0,94.0,0.0,0.0,0.0,0.0
457,1.0,19.0,94.0,0.0,0.0,0.0,0.0
458,2.0,19.0,94.0,0.0,0.0,0.0,0.0
459,3.0,19.0,94.0,0.0,0.0,0.0,0.0
460,4.0,19.0,94.0,0.0,0.0,0.0,0.0
461,5.0,19.0,94.0,3.0,15.118,0.3333333333333333,0.3333333333333333
462,6.0,19.0,94.0,4.0,25.429,1.125,1.0
463,7.0,19.0,94.0,9.0,84.242,2.1944444444444446,1.25
464,8.0,19.0,94.0,13.0,151.266,1.9230769230769231,1.3269230769230769
465,9.0,19.0,94.0,4.0,28.317000000000004,1.0625,1.0
466,10.0,19.0,94.0,5.0,27.409,0.75,0.75
467,11.0,19.0,94.0,4.0,28.534999999999997,3.5,0.9375
468,12.0,19.0,94.0,13.0,81.68700000000001,1.0769230769230769,0.7307692307692307
469,13.0,19.0,94.0,5.0,23.456,1.35,1.0
470,14.0,19.0,94.0,5.0,45.325,4.15,0.8
471,15.0,19.0,94.0,3.0,32.651,0.9166666666666666,0.9166666666666666
472,16.0,19.0,94.0,0.0,0.0,0.0,0.0
473,17.0,19.0,94.0,3.0,15.494999999999997,0.4166666666666667,0.4166666666666667
474,18.0,19.0,94.0,5.0,33.098,1.0,0.8
475,19.0,19.0,94.0,1.0,6.845,0.5,0.5
476,20.0,19.0,94.0,3.0,30.171999999999997,1.0833333333333333,0.8333333333333334
477,21.0,19.0,94.0,0.0,0.0,0.0,0.0
478,22.0,19.0,94.0,2.0,49.276,4.75,4.125
479,23.0,19.0,94.0,0.0,0.0,0.0,0.0
480,0.0,20.0,106.0,0.0,0.0,0.0,0.0
481,1.0,20.0,106.0,0.0,0.0,0.0,0.0
482,2.0,20.0,106.0,0.0,0.0,0.0,0.0
483,3.0,20.0,106.0,0.0,0.0,0.0,0.0
484,4.0,20.0,106.0,0.0,0.0,0.0,0.0
485,5.0,20.0,106.0,0.0,0.0,0.0,0.0
486,6.0,20.0,106.0,3.0,39.206999999999994,1.9166666666666667,1.6666666666666667
487,7.0,20.0,106.0,7.0,66.708,3.25,1.5714285714285714
488,8.0,20.0,106.0,8.0,66.33300000000001,1.21875,0.96875
489,9.0,20.0,106.0,6.0,85.459,2.3333333333333335,1.5416666666666667
490,10.0,20.0,106.0,6.0,54.362,1.125,0.9166666666666666
491,11.0,20.0,106.0,9.0,66.97399999999999,4.027777777777778,1.0277777777777777
492,12.0,20.0,106.0,5.0,27.662999999999997,1.75,0.75
493,13.0,20.0,106.0,6.0,59.355000000000004,4.333333333333333,1.2916666666666667
494,14.0,20.0,106.0,4.0,34.230000000000004,1.3125,1.1875
495,15.0,20.0,106.0,6.0,44.165,1.375,0.9583333333333334
496,16.0,20.0,106.0,2.0,16.761,0.875,0.875
497,17.0,20.0,106.0,5.0,35.03,1.1,0.9
498,18.0,20.0,106.0,4.0,25.068,0.4375,0.4375
499,19.0,20.0,106.0,1.0,1.449,0.25,0.25
500,20.0,20.0,106.0,1.0,3.63,0.25,0.25
501,21.0,20.0,106.0,2.0,12.713000000000001,0.875,0.875
502,22.0,20.0,106.0,1.0,26.562,4.5,2.25
503,23.0,20.0,106.0,1.0,13.234000000000002,4.5,1.25
504,0.0,21.0,107.0,0.0,0.0,0.0,0.0
505,1.0,21.0,107.0,0.0,0.0,0.0,0.0
506,2.0,21.0,107.0,0.0,0.0,0.0,0.0
507,3.0,21.0,107.0,0.0,0.0,0.0,0.0
508,4.0,21.0,107.0,0.0,0.0,0.0,0.0
509,5.0,21.0,107.0,0.0,0.0,0.0,0.0
510,6.0,21.0,107.0,5.0,51.838,3.3,1.45
511,7.0,21.0,107.0,8.0,78.91199999999999,2.625,1.40625
512,8.0,21.0,107.0,9.0,53.55,3.0833333333333335,0.8611111111111112
513,9.0,21.0,107.0,8.0,42.869,1.25,1.0625
514,10.0,21.0,107.0,6.0,32.164,1.3333333333333333,0.625
515,11.0,21.0,107.0,4.0,25.664,1.375,0.6875
516,12.0,21.0,107.0,5.0,20.563,3.9,0.8
517,13.0,21.0,107.0,9.0,66.2,3.4722222222222223,0.7777777777777778
518,14.0,21.0,107.0,1.0,3.68,0.5,0.5
519,15.0,21.0,107.0,3.0,15.552999999999999,4.166666666666667,1.3333333333333333
520,16.0,21.0,107.0,2.0,6.231999999999999,0.5,0.5
521,17.0,21.0,107.0,1.0,8.307,1.25,1.25
522,18.0,21.0,107.0,1.0,3.665,0.75,0.75
523,19.0,21.0,107.0,3.0,20.944000000000003,1.1666666666666667,1.0833333333333333
524,20.0,21.0,107.0,3.0,14.033000000000003,0.6666666666666666,0.6666666666666666
525,21.0,21.0,107.0,0.0,0.0,0.0,0.0
526,22.0,21.0,107.0,2.0,18.697000000000003,3.0,1.0
527,23.0,21.0,107.0,1.0,25.98,4.0,2.25
528,0.0,22.0,113.0,0.0,0.0,0.0,0.0
529,1.0,22.0,113.0,0.0,0.0,0.0,0.0
530,2.0,22.0,113.0,0.0,0.0,0.0,0.0
531,3.0,22.0,113.0,0.0,0.0,0.0,0.0
532,4.0,22.0,113.0,0.0,0.0,0.0,0.0
533,5.0,22.0,113.0,1.0,2.104,0.25,0.25
534,6.0,22.0,113.0,10.0,100.195,1.85,1.275
535,7.0,22.0,113.0,8.0,54.116000000000014,3.4375,1.0
536,8.0,22.0,113.0,10.0,120.71699999999998,2.725,1.45
537,9.0,22.0,113.0,5.0,37.396,1.5,1.05
538,10.0,22.0,113.0,5.0,50.409,1.4,1.15
539,11.0,22.0,113.0,3.0,36.097,1.9166666666666667,1.6666666666666667
540,12.0,22.0,113.0,7.0,50.79299999999999,1.8214285714285714,1.0357142857142858
541,13.0,22.0,113.0,8.0,71.891,3.21875,0.78125
542,14.0,22.0,113.0,4.0,41.894999999999996,4.625,1.0625
543,15.0,22.0,113.0,5.0,51.857,0.95,0.9
544,16.0,22.0,113.0,1.0,2.239,8.0,0.25
545,17.0,22.0,113.0,4.0,18.612000000000002,0.5625,0.5625
546,18.0,22.0,113.0,3.0,27.509,2.25,2.0833333333333335
547,19.0,22.0,113.0,1.0,6.345,0.25,0.25
548,20.0,22.0,113.0,3.0,44.572,2.8333333333333335,0.75
549,21.0,22.0,113.0,1.0,2.376,0.25,0.25
550,22.0,22.0,113.0,3.0,60.96,3.0833333333333335,1.8333333333333333
551,23.0,22.0,113.0,0.0,0.0,0.0,0.0
552,0.0,23.0,116.0,0.0,0.0,0.0,0.0
553,1.0,23.0,116.0,0.0,0.0,0.0,0.0
554,2.0,23.0,116.0,0.0,0.0,0.0,0.0
555,3.0,23.0,116.0,0.0,0.0,0.0,0.0
556,4.0,23.0,116.0,0.0,0.0,0.0,0.0
557,5.0,23.0,116.0,2.0,19.104,2.375,1.0
558,6.0,23.0,116.0,8.0,73.15,2.25,1.3125
559,7.0,23.0,116.0,7.0,49.897000000000006,2.0,0.9285714285714286
560,8.0,23.0,116.0,3.0,15.624000000000002,2.1666666666666665,0.6666666666666666
561,9.0,23.0,116.0,10.0,103.595,2.05,1.225
562,10.0,23.0,116.0,2.0,18.347,1.125,1.0
563,11.0,23.0,116.0,7.0,42.298,0.7142857142857143,0.6071428571428571
564,12.0,23.0,116.0,14.0,100.10799999999999,1.4642857142857142,0.8392857142857143
565,13.0,23.0,116.0,9.0,65.587,2.8333333333333335,1.0
566,14.0,23.0,116.0,4.0,14.302999999999999,0.75,0.5
567,15.0,23.0,116.0,9.0,63.988,6.638888888888889,0.8055555555555556
568,16.0,23.0,116.0,3.0,11.918,0.6666666666666666,0.5833333333333334
569,17.0,23.0,116.0,6.0,21.228,0.4583333333333333,0.4166666666666667
570,18.0,23.0,116.0,8.0,62.042,1.59375,0.8125
571,19.0,23.0,116.0,2.0,9.802999999999999,1.0,0.75
572,20.0,23.0,116.0,3.0,9.372,0.4166666666666667,0.4166666666666667
573,21.0,23.0,116.0,0.0,0.0,0.0,0.0
574,22.0,23.0,116.0,3.0,60.904,4.5,1.8333333333333333
575,23.0,23.0,116.0,0.0,0.0,0.0,0.0
576,0.0,24.0,117.0,0.0,0.0,0.0,0.0
577,1.0,24.0,117.0,0.0,0.0,0.0,0.0
578,2.0,24.0,117.0,0.0,0.0,0.0,0.0
579,3.0,24.0,117.0,0.0,0.0,0.0,0.0
580,4.0,24.0,117.0,0.0,0.0,0.0,0.0
581,5.0,24.0,117.0,2.0,9.088000000000001,0.75,0.625
582,6.0,24.0,117.0,4.0,38.388999999999996,2.5625,1.3125
583,7.0,24.0,117.0,5.0,49.224000000000004,3.0,1.4
584,8.0,24.0,117.0,8.0,47.429,2.59375,0.8125
585,9.0,24.0,117.0,8.0,62.218999999999994,1.3125,0.6875
586,10.0,24.0,117.0,3.0,18.885,0.6666666666666666,0.6666666666666666
587,11.0,24.0,117.0,6.0,35.45400000000001,0.9583333333333334,0.5416666666666666
588,12.0,24.0,117.0,10.0,60.691,1.05,0.7
589,13.0,24.0,117.0,11.0,81.86299999999999,2.1818181818181817,1.0227272727272727
590,14.0,24.0,117.0,6.0,43.010999999999996,2.0,0.7916666666666666
591,15.0,24.0,117.0,4.0,34.769,6.625,0.9375
592,16.0,24.0,117.0,4.0,23.348,2.5625,0.5625
593,17.0,24.0,117.0,2.0,14.107,0.875,0.875
594,18.0,24.0,117.0,3.0,19.387999999999998,1.25,1.0833333333333333
595,19.0,24.0,117.0,3.0,33.924,0.3333333333333333,0.3333333333333333
596,20.0,24.0,117.0,1.0,4.512,0.25,0.25
597,21.0,24.0,117.0,0.0,0.0,0.0,0.0
598,22.0,24.0,117.0,2.0,31.12,3.25,1.75
599,23.0,24.0,117.0,2.0,31.403,2.375,1.25
600,0.0,25.0,118.0,0.0,0.0,0.0,0.0
601,1.0,25.0,118.0,0.0,0.0,0.0,0.0
602,2.0,25.0,118.0,0.0,0.0,0.0,0.0
603,3.0,25.0,118.0,0.0,0.0,0.0,0.0
604,4.0,25.0,118.0,0.0,0.0,0.0,0.0
605,5.0,25.0,118.0,1.0,14.398,1.5,1.25
606,6.0,25.0,118.0,8.0,60.29500000000001,1.65625,1.125
607,7.0,25.0,118.0,9.0,81.565,2.8055555555555554,1.2222222222222223
608,8.0,25.0,118.0,2.0,12.834,3.25,1.125
609,9.0,25.0,118.0,7.0,58.681,2.1785714285714284,1.0357142857142858
610,10.0,25.0,118.0,4.0,34.2,1.625,1.5
611,11.0,25.0,118.0,8.0,58.742000000000004,2.625,1.0625
612,12.0,25.0,118.0,7.0,46.91,1.25,0.8214285714285714
613,13.0,25.0,118.0,5.0,40.205999999999996,0.75,0.75
614,14.0,25.0,118.0,8.0,81.98899999999999,3.9375,1.0
615,15.0,25.0,118.0,5.0,57.299,4.25,1.75
616,16.0,25.0,118.0,3.0,36.081,3.4166666666666665,1.1666666666666667
617,17.0,25.0,118.0,3.0,33.891000000000005,1.0,0.8333333333333334
618,18.0,25.0,118.0,3.0,21.806,1.1666666666666667,1.0833333333333333
619,19.0,25.0,118.0,2.0,9.46,0.75,0.75
620,20.0,25.0,118.0,4.0,30.283,0.625,0.625
621,21.0,25.0,118.0,1.0,22.055,0.25,0.25
622,22.0,25.0,118.0,1.0,16.84,5.5,1.5
623,23.0,25.0,118.0,1.0,23.599,4.0,2.25
624,0.0,26.0,120.0,0.0,0.0,0.0,0.0
625,1.0,26.0,120.0,0.0,0.0,0.0,0.0
626,2.0,26.0,120.0,0.0,0.0,0.0,0.0
627,3.0,26.0,120.0,0.0,0.0,0.0,0.0
628,4.0,26.0,120.0,0.0,0.0,0.0,0.0
629,5.0,26.0,120.0,1.0,2.255,0.25,0.25
630,6.0,26.0,120.0,5.0,59.932,2.75,1.7
631,7.0,26.0,120.0,7.0,48.84000000000001,2.8214285714285716,1.1785714285714286
632,8.0,26.0,120.0,8.0,67.34400000000001,2.21875,1.28125
633,9.0,26.0,120.0,14.0,128.99099999999999,2.517857142857143,1.0178571428571428
634,10.0,26.0,120.0,3.0,21.442,0.8333333333333334,0.8333333333333334
635,11.0,26.0,120.0,6.0,78.539,1.5,1.0416666666666667
636,12.0,26.0,120.0,11.0,51.53699999999999,3.1363636363636362,0.6136363636363636
637,13.0,26.0,120.0,6.0,43.629999999999995,1.4583333333333333,0.9583333333333334
638,14.0,26.0,120.0,3.0,32.805,4.333333333333333,1.0
639,15.0,26.0,120.0,7.0,53.51500000000001,3.107142857142857,0.9642857142857143
640,16.0,26.0,120.0,2.0,20.038,1.0,1.0
641,17.0,26.0,120.0,3.0,25.551000000000002,0.8333333333333334,0.8333333333333334
642,18.0,26.0,120.0,2.0,21.817999999999998,1.125,1.125
643,19.0,26.0,120.0,3.0,32.376,0.5833333333333334,0.5833333333333334
644,20.0,26.0,120.0,2.0,13.601,0.625,0.625
645,21.0,26.0,120.0,2.0,8.217,0.5,0.5
646,22.0,26.0,120.0,2.0,34.141000000000005,4.25,1.5
647,23.0,26.0,120.0,1.0,15.53,4.75,3.75
648,0.0,27.0,122.0,1.0,11.947,0.25,0.25
649,1.0,27.0,122.0,0.0,0.0,0.0,0.0
650,2.0,27.0,122.0,0.0,0.0,0.0,0.0
651,3.0,27.0,122.0,0.0,0.0,0.0,0.0
652,4.0,27.0,122.0,0.0,0.0,0.0,0.0
653,5.0,27.0,122.0,1.0,2.418,0.25,0.25
654,6.0,27.0,122.0,6.0,61.678,2.5833333333333335,1.5833333333333333
655,7.0,27.0,122.0,12.0,122.628,3.0625,1.4166666666666667
656,8.0,27.0,122.0,11.0,74.01400000000001,2.0681818181818183,0.9772727272727273
657,9.0,27.0,122.0,8.0,82.1,2.09375,1.34375
658,10.0,27.0,122.0,5.0,40.17,1.95,1.1
659,11.0,27.0,122.0,2.0,15.125,0.75,0.75
660,12.0,27.0,122.0,10.0,59.050999999999995,1.2,0.575
661,13.0,27.0,122.0,6.0,43.065,2.75,0.8333333333333334
662,14.0,27.0,122.0,6.0,44.256,5.583333333333333,0.7916666666666666
663,15.0,27.0,122.0,6.0,48.561,3.75,0.75
664,16.0,27.0,122.0,7.0,54.995,1.8571428571428572,0.7857142857142857
665,17.0,27.0,122.0,4.0,45.93,2.1875,1.1875
666,18.0,27.0,122.0,7.0,38.707,0.5357142857142857,0.5
667,19.0,27.0,122.0,4.0,58.834,0.75,0.5625
668,20.0,27.0,122.0,1.0,3.907,0.75,0.75
669,21.0,27.0,122.0,0.0,0.0,0.0,0.0
670,22.0,27.0,122.0,1.0,37.89,4.25,3.25
671,23.0,27.0,122.0,0.0,0.0,0.0,0.0
672,0.0,28.0,137.0,0.0,0.0,0.0,0.0
673,1.0,28.0,137.0,0.0,0.0,0.0,0.0
674,2.0,28.0,137.0,0.0,0.0,0.0,0.0
675,3.0,28.0,137.0,0.0,0.0,0.0,0.0
676,4.0,28.0,137.0,0.0,0.0,0.0,0.0
677,5.0,28.0,137.0,1.0,2.359,0.25,0.25
678,6.0,28.0,137.0,6.0,65.35400000000001,2.4583333333333335,1.8333333333333333
679,7.0,28.0,137.0,7.0,64.127,3.25,1.3214285714285714
680,8.0,28.0,137.0,9.0,74.55300000000001,2.1666666666666665,0.9722222222222222
681,9.0,28.0,137.0,5.0,22.16,1.75,0.85
682,10.0,28.0,137.0,7.0,30.340999999999998,0.7857142857142857,0.7857142857142857
683,11.0,28.0,137.0,3.0,12.094,0.6666666666666666,0.5
684,12.0,28.0,137.0,8.0,95.792,1.5,1.09375
685,13.0,28.0,137.0,8.0,34.223000000000006,2.3125,0.5
686,14.0,28.0,137.0,7.0,38.776999999999994,1.0,0.7857142857142857
687,15.0,28.0,137.0,7.0,75.14,3.857142857142857,1.1071428571428572
688,16.0,28.0,137.0,4.0,30.245,0.8125,0.6875
689,17.0,28.0,137.0,2.0,7.673,0.375,0.375
690,18.0,28.0,137.0,4.0,22.988999999999997,1.3125,0.75
691,19.0,28.0,137.0,3.0,19.22,0.8333333333333334,0.8333333333333334
692,20.0,28.0,137.0,1.0,3.855,0.25,0.25
693,21.0,28.0,137.0,1.0,3.645,0.25,0.25
694,22.0,28.0,137.0,0.0,0.0,0.0,0.0
695,23.0,28.0,137.0,3.0,40.645,3.5,1.4166666666666667
696,0.0,29.0,140.0,0.0,0.0,0.0,0.0
697,1.0,29.0,140.0,0.0,0.0,0.0,0.0
698,2.0,29.0,140.0,0.0,0.0,0.0,0.0
699,3.0,29.0,140.0,0.0,0.0,0.0,0.0
700,4.0,29.0,140.0,0.0,0.0,0.0,0.0
701,5.0,29.0,140.0,0.0,0.0,0.0,0.0
702,6.0,29.0,140.0,6.0,48.89199999999999,1.8333333333333333,1.3333333333333333
703,7.0,29.0,140.0,9.0,86.84800000000001,2.4444444444444446,1.1944444444444444
704,8.0,29.0,140.0,12.0,102.76700000000001,3.0625,1.3125
705,9.0,29.0,140.0,5.0,60.42099999999999,1.8,1.35
706,10.0,29.0,140.0,4.0,36.155,0.8125,0.75
707,11.0,29.0,140.0,6.0,50.311,1.5416666666666667,1.0
708,12.0,29.0,140.0,6.0,58.367,5.083333333333333,1.375
709,13.0,29.0,140.0,6.0,48.827,1.5833333333333333,0.9166666666666666
710,14.0,29.0,140.0,4.0,50.269000000000005,3.0,1.5
711,15.0,29.0,140.0,6.0,50.529999999999994,3.0,1.0416666666666667
712,16.0,29.0,140.0,2.0,13.713999999999999,0.625,0.625
713,17.0,29.0,140.0,4.0,24.035000000000004,0.5,0.4375
714,18.0,29.0,140.0,1.0,12.465,2.0,1.25
715,19.0,29.0,140.0,3.0,23.262999999999998,0.5833333333333334,0.5833333333333334
716,20.0,29.0,140.0,2.0,11.043,0.75,0.75
717,21.0,29.0,140.0,1.0,2.116,0.75,0.75
718,22.0,29.0,140.0,2.0,51.346999999999994,3.0,2.125
719,23.0,29.0,140.0,3.0,43.186,3.25,2.25
720,0.0,30.0,143.0,1.0,12.128,1.5,1.5
721,1.0,30.0,143.0,0.0,0.0,0.0,0.0
722,2.0,30.0,143.0,0.0,0.0,0.0,0.0
723,3.0,30.0,143.0,0.0,0.0,0.0,0.0
724,4.0,30.0,143.0,0.0,0.0,0.0,0.0
725,5.0,30.0,143.0,1.0,2.501,0.25,0.25
726,6.0,30.0,143.0,7.0,62.919999999999995,1.9285714285714286,1.5
727,7.0,30.0,143.0,6.0,73.576,2.5833333333333335,1.6666666666666667
728,8.0,30.0,143.0,9.0,64.297,2.25,1.0277777777777777
729,9.0,30.0,143.0,7.0,61.491,1.6785714285714286,0.8928571428571429
730,10.0,30.0,143.0,8.0,43.189,2.21875,0.84375
731,11.0,30.0,143.0,3.0,12.423000000000002,1.5833333333333333,0.5833333333333334
732,12.0,30.0,143.0,10.0,67.48299999999999,1.075,0.675
733,13.0,30.0,143.0,12.0,90.112,2.0833333333333335,0.9375
734,14.0,30.0,143.0,6.0,75.911,3.5416666666666665,1.2083333333333333
735,15.0,30.0,143.0,6.0,48.436,4.75,0.9583333333333334
736,16.0,30.0,143.0,2.0,24.037,0.625,0.625
737,17.0,30.0,143.0,5.0,32.751,1.1,0.85
738,18.0,30.0,143.0,2.0,14.706,1.25,1.125
739,19.0,30.0,143.0,1.0,12.066,1.5,1.5
740,20.0,30.0,143.0,1.0,2.8960000000000004,1.0,0.5
741,21.0,30.0,143.0,1.0,5.184,0.5,0.5
742,22.0,30.0,143.0,3.0,54.09700000000001,5.75,1.8333333333333333
743,23.0,30.0,143.0,0.0,0.0,0.0,0.0
744,0.0,31.0,160.0,0.0,0.0,0.0,0.0
745,1.0,31.0,160.0,0.0,0.0,0.0,0.0
746,2.0,31.0,160.0,0.0,0.0,0.0,0.0
747,3.0,31.0,160.0,0.0,0.0,0.0,0.0
748,4.0,31.0,160.0,0.0,0.0,0.0,0.0
749,5.0,31.0,160.0,2.0,7.129,2.625,0.625
750,6.0,31.0,160.0,3.0,45.396,2.4166666666666665,2.4166666666666665
751,7.0,31.0,160.0,10.0,79.872,3.15,1.175
752,8.0,31.0,160.0,11.0,107.00500000000002,2.1136363636363638,1.2272727272727273
753,9.0,31.0,160.0,3.0,28.769000000000002,2.1666666666666665,0.9166666666666666
754,10.0,31.0,160.0,2.0,8.868,2.125,0.75
755,11.0,31.0,160.0,2.0,14.771,1.125,1.125
756,12.0,31.0,160.0,4.0,52.885,1.4375,1.4375
757,13.0,31.0,160.0,5.0,17.892000000000003,1.15,0.5
758,14.0,31.0,160.0,8.0,54.76899999999999,2.625,0.84375
759,15.0,31.0,160.0,5.0,44.13699999999999,4.25,1.4
760,16.0,31.0,160.0,6.0,29.915,1.9583333333333333,0.6666666666666666
761,17.0,31.0,160.0,3.0,25.296,1.3333333333333333,0.5
762,18.0,31.0,160.0,3.0,23.018,0.8333333333333334,0.8333333333333334
763,19.0,31.0,160.0,2.0,17.682,0.75,0.75
764,20.0,31.0,160.0,1.0,1.35,0.5,0.25
765,21.0,31.0,160.0,3.0,23.402,2.0,0.8333333333333334
766,22.0,31.0,160.0,2.0,65.243,4.5,3.0
767,23.0,31.0,160.0,0.0,0.0,0.0,0.0
768,0.0,32.0,165.0,0.0,0.0,0.0,0.0
769,1.0,32.0,165.0,0.0,0.0,0.0,0.0
770,2.0,32.0,165.0,0.0,0.0,0.0,0.0
771,3.0,32.0,165.0,0.0,0.0,0.0,0.0
772,4.0,32.0,165.0,0.0,0.0,0.0,0.0
773,5.0,32.0,165.0,1.0,2.51,0.5,0.25
774,6.0,32.0,165.0,5.0,52.637,2.05,1.5
775,7.0,32.0,165.0,13.0,127.39100000000002,3.0384615384615383,1.2692307692307692
776,8.0,32.0,165.0,11.0,114.815,1.7727272727272727,1.3181818181818181
777,9.0,32.0,165.0,3.0,35.434,2.0,1.3333333333333333
778,10.0,32.0,165.0,5.0,35.266000000000005,1.15,0.75
779,11.0,32.0,165.0,3.0,18.784,1.4166666666666667,0.6666666666666666
780,12.0,32.0,165.0,10.0,60.186,1.375,0.575
781,13.0,32.0,165.0,6.0,39.13099999999999,1.4166666666666667,0.9583333333333334
782,14.0,32.0,165.0,7.0,54.252,2.2857142857142856,0.8928571428571429
783,15.0,32.0,165.0,5.0,42.789,3.55,0.95
784,16.0,32.0,165.0,1.0,4.371,0.25,0.25
785,17.0,32.0,165.0,1.0,3.695,0.25,0.25
786,18.0,32.0,165.0,3.0,12.091000000000001,0.5833333333333334,0.5
787,19.0,32.0,165.0,4.0,27.22,2.0625,1.0
788,20.0,32.0,165.0,1.0,5.511,0.5,0.5
789,21.0,32.0,165.0,4.0,25.928,0.3125,0.3125
790,22.0,32.0,165.0,1.0,13.705,4.25,1.25
791,23.0,32.0,165.0,1.0,24.016,4.25,2.25
792,0.0,33.0,174.0,0.0,0.0,0.0,0.0
793,1.0,33.0,174.0,0.0,0.0,0.0,0.0
794,2.0,33.0,174.0,0.0,0.0,0.0,0.0
795,3.0,33.0,174.0,0.0,0.0,0.0,0.0
796,4.0,33.0,174.0,0.0,0.0,0.0,0.0
797,5.0,33.0,174.0,0.0,0.0,0.0,0.0
798,6.0,33.0,174.0,3.0,27.189,0.75,0.5833333333333334
799,7.0,33.0,174.0,14.0,134.423,2.2857142857142856,1.3928571428571428
800,8.0,33.0,174.0,11.0,90.478,1.8636363636363635,1.1136363636363635
801,9.0,33.0,174.0,2.0,26.372,1.625,1.5
802,10.0,33.0,174.0,7.0,66.858,1.1428571428571428,0.9642857142857143
803,11.0,33.0,174.0,6.0,28.346,0.625,0.375
804,12.0,33.0,174.0,7.0,54.12,2.857142857142857,0.9642857142857143
805,13.0,33.0,174.0,3.0,12.626999999999999,1.0,0.5
806,14.0,33.0,174.0,11.0,62.378,2.6363636363636362,0.9318181818181818
807,15.0,33.0,174.0,8.0,72.102,1.875,1.28125
808,16.0,33.0,174.0,6.0,32.02,0.625,0.625
809,17.0,33.0,174.0,3.0,9.007,0.3333333333333333,0.3333333333333333
810,18.0,33.0,174.0,7.0,61.975,0.9642857142857143,0.8928571428571429
811,19.0,33.0,174.0,3.0,11.613,0.5833333333333334,0.5
812,20.0,33.0,174.0,2.0,19.079,0.5,0.5
813,21.0,33.0,174.0,2.0,18.237000000000002,0.875,0.875
814,22.0,33.0,174.0,1.0,3.42,4.25,0.25
815,23.0,33.0,174.0,2.0,38.036,6.25,1.75
816,0.0,34.0,181.0,1.0,9.642,0.75,0.75
817,1.0,34.0,181.0,0.0,0.0,0.0,0.0
818,2.0,34.0,181.0,0.0,0.0,0.0,0.0
819,3.0,34.0,181.0,0.0,0.0,0.0,0.0
820,4.0,34.0,181.0,0.0,0.0,0.0,0.0
821,5.0,34.0,181.0,1.0,2.591,0.5,0.5
822,6.0,34.0,181.0,5.0,47.521,2.7,1.3
823,7.0,34.0,181.0,9.0,80.701,1.7777777777777777,1.25
824,8.0,34.0,181.0,9.0,57.6,1.5,0.8333333333333334
825,9.0,34.0,181.0,5.0,41.04,1.35,1.3
826,10.0,34.0,181.0,6.0,42.492,1.4166666666666667,0.9166666666666666
827,11.0,34.0,181.0,10.0,47.754000000000005,1.55,0.425
828,12.0,34.0,181.0,5.0,33.776999999999994,1.7,0.8
829,13.0,34.0,181.0,6.0,35.672,2.9583333333333335,0.7916666666666666
830,14.0,34.0,181.0,8.0,51.892,4.875,0.75
831,15.0,34.0,181.0,10.0,105.68200000000002,2.275,1.0
832,16.0,34.0,181.0,2.0,11.485,0.75,0.625
833,17.0,34.0,181.0,0.0,0.0,0.0,0.0
834,18.0,34.0,181.0,2.0,24.84,1.0,1.0
835,19.0,34.0,181.0,9.0,48.873999999999995,0.8055555555555556,0.7222222222222222
836,20.0,34.0,181.0,1.0,4.992,0.5,0.5
837,21.0,34.0,181.0,1.0,6.082999999999998,0.75,0.75
838,22.0,34.0,181.0,5.0,49.2,2.15,0.85
839,23.0,34.0,181.0,2.0,42.650999999999996,5.125,1.875
840,0.0,35.0,183.0,0.0,0.0,0.0,0.0
841,1.0,35.0,183.0,0.0,0.0,0.0,0.0
842,2.0,35.0,183.0,0.0,0.0,0.0,0.0
