Idx,Hour,DayCnt,DayYr,Connected
320,8,13,17,7
321,9,13,17,4
322,10,13,17,2
323,11,13,17,3
324,12,13,17,8
325,13,13,17,7
326,14,13,17,3
327,15,13,17,3
328,16,13,17,6
329,17,13,17,3
330,18,13,17,1
331,19,13,17,0
332,20,13,17,0
333,21,13,17,0
334,22,13,17,0
335,23,13,17,0
336,0,14,18,0
337,1,14,18,0
338,2,14,18,0
339,3,14,18,0
340,4,14,18,0
341,5,14,18,0
342,6,14,18,1
343,7,14,18,14
344,8,14,18,4
345,9,14,18,5
346,10,14,18,8
347,11,14,18,4
348,12,14,18,1
349,13,14,18,4
350,14,14,18,3
351,15,14,18,8
352,16,14,18,3
353,17,14,18,2
354,18,14,18,3
355,19,14,18,1
356,20,14,18,0
357,21,14,18,0
358,22,14,18,0
359,23,14,18,0
360,0,15,21,0
361,1,15,21,0
362,2,15,21,0
363,3,15,21,0
364,4,15,21,0
365,5,15,21,0
366,6,15,21,3
367,7,15,21,16
368,8,15,21,8
369,9,15,21,3
370,10,15,21,3
371,11,15,21,5
372,12,15,21,10
373,13,15,21,5
374,14,15,21,2
375,15,15,21,2
376,16,15,21,3
377,17,15,21,3
378,18,15,21,2
379,19,15,21,2
380,20,15,21,0
381,21,15,21,0
382,22,15,21,0
383,23,15,21,0
384,0,16,22,0
385,1,16,22,0
386,2,16,22,0
387,3,16,22,0
388,4,16,22,0
389,5,16,22,0
390,6,16,22,2
391,7,16,22,10
392,8,16,22,9
393,9,16,22,8
394,10,16,22,0
395,11,16,22,5
396,12,16,22,5
397,13,16,22,10
398,14,16,22,3
399,15,16,22,3
400,16,16,22,2
401,17,16,22,1
402,18,16,22,2
403,19,16,22,1
404,20,16,22,0
405,21,16,22,1
406,22,16,22,0
407,23,16,22,0
408,0,17,23,0
409,1,17,23,0
410,2,17,23,0
411,3,17,23,0
412,4,17,23,1
413,5,17,23,1
414,6,17,23,3
415,7,17,23,11
416,8,17,23,9
417,9,17,23,6
418,10,17,23,4
419,11,17,23,4
420,12,17,23,4
421,13,17,23,4
422,14,17,23,4
423,15,17,23,4
424,16,17,23,2
425,17,17,23,2
426,18,17,23,1
427,19,17,23,1
428,20,17,23,1
429,21,17,23,0
430,22,17,23,0
431,23,17,23,0
432,0,18,24,0
433,1,18,24,0
434,2,18,24,0
435,3,18,24,0
436,4,18,24,0
437,5,18,24,1
438,6,18,24,2
439,7,18,24,7
440,8,18,24,11
441,9,18,24,4
442,10,18,24,3
443,11,18,24,5
444,12,18,24,7
445,13,18,24,10
446,14,18,24,3
447,15,18,24,4
448,16,18,24,2
449,17,18,24,1
450,18,18,24,5
451,19,18,24,1
452,20,18,24,1
453,21,18,24,1
454,22,18,24,0
455,23,18,24,0
456,0,19,25,0
457,1,19,25,0
458,2,19,25,0
459,3,19,25,0
460,4,19,25,0
461,5,19,25,0
462,6,19,25,1
463,7,19,25,10
464,8,19,25,10
465,9,19,25,2
466,10,19,25,6
467,11,19,25,5
468,12,19,25,7
469,13,19,25,3
470,14,19,25,3
471,15,19,25,1
472,16,19,25,4
473,17,19,25,2
474,18,19,25,3
475,19,19,25,3
476,20,19,25,1
477,21,19,25,1
478,22,19,25,0
479,23,19,25,0
480,0,20,28,0
481,1,20,28,0
482,2,20,28,0
483,3,20,28,0
484,4,20,28,0
485,5,20,28,0
486,6,20,28,2
487,7,20,28,12
488,8,20,28,10
489,9,20,28,2
490,10,20,28,3
491,11,20,28,4
492,12,20,28,4
493,13,20,28,5
494,14,20,28,6
495,15,20,28,3
496,16,20,28,4
497,17,20,28,2
498,18,20,28,2
499,19,20,28,1
500,20,20,28,0
501,21,20,28,0
502,22,20,28,0
503,23,20,28,0
504,0,21,29,0
505,1,21,29,0
506,2,21,29,0
507,3,21,29,0
508,4,21,29,0
509,5,21,29,0
510,6,21,29,5
511,7,21,29,11
512,8,21,29,11
513,9,21,29,3
514,10,21,29,4
515,11,21,29,3
516,12,21,29,7
517,13,21,29,6
518,14,21,29,5
519,15,21,29,5
520,16,21,29,1
521,17,21,29,2
522,18,21,29,1
523,19,21,29,0
524,20,21,29,0
525,21,21,29,0
526,22,21,29,0
527,23,21,29,0
528,0,22,30,0
529,1,22,30,1
530,2,22,30,0
531,3,22,30,0
532,4,22,30,1
533,5,22,30,1
534,6,22,30,5
535,7,22,30,9
536,8,22,30,6
537,9,22,30,7
538,10,22,30,3
539,11,22,30,4
540,12,22,30,9
541,13,22,30,8
542,14,22,30,5
543,15,22,30,4
544,16,22,30,0
545,17,22,30,1
546,18,22,30,3
547,19,22,30,0
548,20,22,30,1
549,21,22,30,0
550,22,22,30,0
551,23,22,30,0
552,0,23,31,0
553,1,23,31,0
554,2,23,31,0
555,3,23,31,0
556,4,23,31,0
557,5,23,31,0
558,6,23,31,2
559,7,23,31,13
560,8,23,31,9
561,9,23,31,5
562,10,23,31,2
563,11,23,31,4
564,12,23,31,3
565,13,23,31,12
566,14,23,31,1
567,15,23,31,4
568,16,23,31,1
569,17,23,31,1
570,18,23,31,1
571,19,23,31,2
572,20,23,31,1
573,21,23,31,1
574,22,23,31,0
575,23,23,31,0
576,0,24,32,0
577,1,24,32,0
578,2,24,32,0
579,3,24,32,0
580,4,24,32,0
581,5,24,32,0
582,6,24,32,3
583,7,24,32,6
584,8,24,32,12
585,9,24,32,6
586,10,24,32,3
587,11,24,32,5
588,12,24,32,3
589,13,24,32,6
590,14,24,32,1
591,15,24,32,2
592,16,24,32,1
593,17,24,32,2
594,18,24,32,1
595,19,24,32,2
596,20,24,32,1
597,21,24,32,2
598,22,24,32,1
599,23,24,32,0
600,0,25,35,0
601,1,25,35,0
602,2,25,35,0
603,3,25,35,0
604,4,25,35,0
605,5,25,35,1
606,6,25,35,3
607,7,25,35,10
608,8,25,35,8
609,9,25,35,5
610,10,25,35,2
611,11,25,35,2
612,12,25,35,4
613,13,25,35,9
614,14,25,35,2
615,15,25,35,0
616,16,25,35,3
617,17,25,35,3
618,18,25,35,3
619,19,25,35,0
620,20,25,35,2
621,21,25,35,1
622,22,25,35,0
623,23,25,35,0
624,0,26,36,0
625,1,26,36,0
626,2,26,36,0
627,3,26,36,0
628,4,26,36,0
629,5,26,36,0
630,6,26,36,4
631,7,26,36,11
632,8,26,36,6
633,9,26,36,6
634,10,26,36,2
635,11,26,36,3
636,12,26,36,10
637,13,26,36,5
638,14,26,36,4
639,15,26,36,4
640,16,26,36,3
641,17,26,36,3
642,18,26,36,4
643,19,26,36,3
644,20,26,36,2
645,21,26,36,0
646,22,26,36,0
647,23,26,36,0
648,0,27,37,0
649,1,27,37,0
650,2,27,37,0
651,3,27,37,0
652,4,27,37,0
653,5,27,37,0
654,6,27,37,3
655,7,27,37,10
656,8,27,37,7
657,9,27,37,2
658,10,27,37,4
659,11,27,37,8
660,12,27,37,3
661,13,27,37,6
662,14,27,37,6
663,15,27,37,3
664,16,27,37,4
665,17,27,37,1
666,18,27,37,2
667,19,27,37,2
668,20,27,37,1
669,21,27,37,0
670,22,27,37,1
671,23,27,37,0
672,0,28,38,0
673,1,28,38,0
674,2,28,38,0
675,3,28,38,0
676,4,28,38,0
677,5,28,38,3
678,6,28,38,2
679,7,28,38,6
680,8,28,38,12
681,9,28,38,6
682,10,28,38,2
683,11,28,38,4
684,12,28,38,4
685,13,28,38,5
686,14,28,38,2
687,15,28,38,3
688,16,28,38,1
689,17,28,38,2
690,18,28,38,3
691,19,28,38,2
692,20,28,38,1
693,21,28,38,0
694,22,28,38,0
695,23,28,38,0
696,0,29,39,0
697,1,29,39,0
698,2,29,39,0
699,3,29,39,0
700,4,29,39,0
701,5,29,39,0
702,6,29,39,1
703,7,29,39,11
704,8,29,39,8
705,9,29,39,2
706,10,29,39,3
707,11,29,39,2
708,12,29,39,4
709,13,29,39,5
710,14,29,39,2
711,15,29,39,2
712,16,29,39,1
713,17,29,39,2
714,18,29,39,2
715,19,29,39,1
716,20,29,39,1
717,21,29,39,0
718,22,29,39,0
719,23,29,39,0
720,0,30,42,0
721,1,30,42,0
722,2,30,42,0
723,3,30,42,0
724,4,30,42,0
725,5,30,42,1
726,6,30,42,2
727,7,30,42,13
728,8,30,42,7
729,9,30,42,3
730,10,30,42,5
731,11,30,42,1
732,12,30,42,8
733,13,30,42,6
734,14,30,42,3
735,15,30,42,1
736,16,30,42,1
737,17,30,42,5
738,18,30,42,2
739,19,30,42,1
740,20,30,42,1
741,21,30,42,1
742,22,30,42,2
743,23,30,42,0
744,0,31,43,0
745,1,31,43,0
746,2,31,43,0
747,3,31,43,0
748,4,31,43,0
749,5,31,43,0
750,6,31,43,5
751,7,31,43,9
752,8,31,43,9
753,9,31,43,4
754,10,31,43,2
755,11,31,43,0
756,12,31,43,7
757,13,31,43,5
758,14,31,43,5
759,15,31,43,2
760,16,31,43,3
761,17,31,43,0
762,18,31,43,3
763,19,31,43,1
764,20,31,43,1
765,21,31,43,0
766,22,31,43,1
767,23,31,43,0
768,0,32,44,0
769,1,32,44,0
770,2,32,44,0
771,3,32,44,0
772,4,32,44,0
773,5,32,44,1
774,6,32,44,3
775,7,32,44,11
776,8,32,44,7
777,9,32,44,3
778,10,32,44,6
779,11,32,44,7
780,12,32,44,6
781,13,32,44,7
782,14,32,44,2
783,15,32,44,5
784,16,32,44,1
785,17,32,44,1
786,18,32,44,3
787,19,32,44,0
788,20,32,44,0
789,21,32,44,1
790,22,32,44,1
791,23,32,44,0
792,0,33,45,0
793,1,33,45,0
794,2,33,45,0
795,3,33,45,0
796,4,33,45,0
797,5,33,45,0
798,6,33,45,5
799,7,33,45,8
800,8,33,45,10
801,9,33,45,4
802,10,33,45,3
803,11,33,45,6
804,12,33,45,10
805,13,33,45,6
806,14,33,45,4
807,15,33,45,1
808,16,33,45,2
809,17,33,45,1
810,18,33,45,4
811,19,33,45,1
812,20,33,45,0
813,21,33,45,0
814,22,33,45,1
815,23,33,45,0
816,0,34,46,0
817,1,34,46,0
818,2,34,46,0
819,3,34,46,0
820,4,34,46,0
821,5,34,46,0
822,6,34,46,3
823,7,34,46,14
824,8,34,46,6
825,9,34,46,4
826,10,34,46,2
827,11,34,46,4
828,12,34,46,2
829,13,34,46,6
830,14,34,46,5
831,15,34,46,4
832,16,34,46,2
833,17,34,46,1
834,18,34,46,2
835,19,34,46,2
836,20,34,46,1
837,21,34,46,0
838,22,34,46,0
839,23,34,46,0
840,0,35,49,2
841,1,35,49,0
842,2,35,49,0
843,3,35,49,0
844,4,35,49,0
845,5,35,49,0
846,6,35,49,0
847,7,35,49,2
848,8,35,49,3
849,9,35,49,0
850,10,35,49,0
851,11,35,49,0
852,12,35,49,1
853,13,35,49,3
854,14,35,49,0
855,15,35,49,0
856,16,35,49,3
857,17,35,49,0
858,18,35,49,1
859,19,35,49,1
860,20,35,49,1
861,21,35,49,0
862,22,35,49,0
863,23,35,49,0
864,0,36,50,0
865,1,36,50,0
866,2,36,50,0
867,3,36,50,0
868,4,36,50,0
869,5,36,50,0
870,6,36,50,0
871,7,36,50,5
872,8,36,50,11
873,9,36,50,3
874,10,36,50,2
875,11,36,50,1
876,12,36,50,6
877,13,36,50,5
878,14,36,50,5
879,15,36,50,0
880,16,36,50,3
881,17,36,50,0
882,18,36,50,1
883,19,36,50,1
884,20,36,50,4
885,21,36,50,0
886,22,36,50,0
887,23,36,50,0
888,0,37,51,0
889,1,37,51,0
890,2,37,51,0
891,3,37,51,0
892,4,37,51,0
893,5,37,51,0
894,6,37,51,3
895,7,37,51,14
896,8,37,51,5
897,9,37,51,4
898,10,37,51,4
899,11,37,51,3
900,12,37,51,7
901,13,37,51,7
902,14,37,51,7
903,15,37,51,4
904,16,37,51,2
905,17,37,51,2
906,18,37,51,1
907,19,37,51,1
908,20,37,51,1
909,21,37,51,0
910,22,37,51,1
911,23,37,51,0
912,0,38,52,0
913,1,38,52,0
914,2,38,52,0
915,3,38,52,0
916,4,38,52,1
917,5,38,52,0
918,6,38,52,2
919,7,38,52,11
920,8,38,52,7
921,9,38,52,4
922,10,38,52,3
923,11,38,52,5
924,12,38,52,6
925,13,38,52,7
926,14,38,52,4
927,15,38,52,3
928,16,38,52,1
929,17,38,52,1
930,18,38,52,1
931,19,38,52,2
932,20,38,52,1
933,21,38,52,1
934,22,38,52,0
935,23,38,52,0
936,0,39,53,0
937,1,39,53,0
938,2,39,53,0
939,3,39,53,0
940,4,39,53,0
941,5,39,53,0
942,6,39,53,3
943,7,39,53,7
944,8,39,53,6
945,9,39,53,6
946,10,39,53,3
947,11,39,53,2
948,12,39,53,4
949,13,39,53,3
950,14,39,53,2
951,15,39,53,0
952,16,39,53,0
953,17,39,53,3
954,18,39,53,3
955,19,39,53,1
956,20,39,53,1
957,21,39,53,0
958,22,39,53,1
959,23,39,53,0
960,0,40,56,0
961,1,40,56,0
962,2,40,56,0
963,3,40,56,0
964,4,40,56,0
965,5,40,56,1
966,6,40,56,4
967,7,40,56,12
968,8,40,56,6
969,9,40,56,3
970,10,40,56,2
971,11,40,56,5
972,12,40,56,6
973,13,40,56,5
974,14,40,56,6
975,15,40,56,6
976,16,40,56,2
977,17,40,56,1
978,18,40,56,3
979,19,40,56,0
980,20,40,56,1
981,21,40,56,1
982,22,40,56,0
983,23,40,56,0
984,0,41,57,0
985,1,41,57,0
986,2,41,57,0
987,3,41,57,0
988,4,41,57,0
989,5,41,57,0
990,6,41,57,4
991,7,41,57,14
992,8,41,57,10
993,9,41,57,4
994,10,41,57,5
995,11,41,57,0
996,12,41,57,7
997,13,41,57,6
998,14,41,57,6
999,15,41,57,2
1000,16,41,57,1
1001,17,41,57,1
1002,18,41,57,3
1003,19,41,57,1
1004,20,41,57,0
1005,21,41,57,0
1006,22,41,57,0
1007,23,41,57,1
1008,0,42,58,0
1009,1,42,58,1
1010,2,42,58,0
1011,3,42,58,0
1012,4,42,58,0
1013,5,42,58,3
1014,6,42,58,4
1015,7,42,58,13
1016,8,42,58,9
1017,9,42,58,6
1018,10,42,58,2
1019,11,42,58,6
1020,12,42,58,4
1021,13,42,58,6
1022,14,42,58,4
1023,15,42,58,1
1024,16,42,58,4
1025,17,42,58,3
1026,18,42,58,3
1027,19,42,58,1
1028,20,42,58,2
1029,21,42,58,0
1030,22,42,58,1
1031,23,42,58,0
1032,0,43,59,0
1033,1,43,59,0
1034,2,43,59,0
1035,3,43,59,0
1036,4,43,59,0
1037,5,43,59,1
1038,6,43,59,4
1039,7,43,59,15
1040,8,43,59,7
1041,9,43,59,3
1042,10,43,59,4
1043,11,43,59,9
1044,12,43,59,7
1045,13,43,59,7
1046,14,43,59,4
1047,15,43,59,2
1048,16,43,59,3
1049,17,43,59,1
1050,18,43,59,6
1051,19,43,59,1
1052,20,43,59,0
1053,21,43,59,2
1054,22,43,59,0
1055,23,43,59,0
1056,0,44,60,0
1057,1,44,60,0
1058,2,44,60,0
1059,3,44,60,0
1060,4,44,60,0
1061,5,44,60,1
1062,6,44,60,2
1063,7,44,60,12
1064,8,44,60,11
1065,9,44,60,5
1066,10,44,60,5
1067,11,44,60,5
1068,12,44,60,5
1069,13,44,60,8
1070,14,44,60,3
1071,15,44,60,3
1072,16,44,60,2
1073,17,44,60,2
1074,18,44,60,6
1075,19,44,60,1
1076,20,44,60,0
1077,21,44,60,0
1078,22,44,60,0
1079,23,44,60,0
1080,0,45,63,0
1081,1,45,63,0
1082,2,45,63,0
1083,3,45,63,0
1084,4,45,63,0
1085,5,45,63,0
1086,6,45,63,4
1087,7,45,63,10
1088,8,45,63,7
1089,9,45,63,5
1090,10,45,63,2
1091,11,45,63,3
1092,12,45,63,5
1093,13,45,63,6
1094,14,45,63,2
1095,15,45,63,3
1096,16,45,63,5
1097,17,45,63,1
1098,18,45,63,1
1099,19,45,63,1
1100,20,45,63,0
1101,21,45,63,0
1102,22,45,63,0
1103,23,45,63,0
1104,0,46,64,0
1105,1,46,64,0
1106,2,46,64,0
1107,3,46,64,0
1108,4,46,64,0
1109,5,46,64,0
1110,6,46,64,5
1111,7,46,64,9
1112,8,46,64,11
1113,9,46,64,3
1114,10,46,64,5
1115,11,46,64,7
1116,12,46,64,6
1117,13,46,64,6
1118,14,46,64,4
1119,15,46,64,4
1120,16,46,64,2
1121,17,46,64,4
1122,18,46,64,1
1123,19,46,64,5
1124,20,46,64,0
1125,21,46,64,1
1126,22,46,64,0
1127,23,46,64,0
1128,0,47,65,0
1129,1,47,65,0
1130,2,47,65,0
1131,3,47,65,0
1132,4,47,65,0
1133,5,47,65,2
1134,6,47,65,5
1135,7,47,65,7
1136,8,47,65,11
1137,9,47,65,4
1138,10,47,65,5
1139,11,47,65,4
1140,12,47,65,12
1141,13,47,65,4
1142,14,47,65,5
1143,15,47,65,1
1144,16,47,65,2
1145,17,47,65,4
1146,18,47,65,1
1147,19,47,65,1
1148,20,47,65,0
1149,21,47,65,0
1150,22,47,65,0
1151,23,47,65,0
1152,0,48,66,0
1153,1,48,66,0
1154,2,48,66,0
1155,3,48,66,0
1156,4,48,66,0
1157,5,48,66,1
1158,6,48,66,6
1159,7,48,66,7
1160,8,48,66,10
1161,9,48,66,2
1162,10,48,66,7
1163,11,48,66,3
1164,12,48,66,8
1165,13,48,66,9
1166,14,48,66,1
1167,15,48,66,7
1168,16,48,66,4
1169,17,48,66,2
1170,18,48,66,4
1171,19,48,66,0
1172,20,48,66,0
1173,21,48,66,0
1174,22,48,66,0
1175,23,48,66,0
1176,0,49,67,0
1177,1,49,67,0
1178,2,49,67,0
1179,3,49,67,0
1180,4,49,67,0
1181,5,49,67,0
1182,6,49,67,1
1183,7,49,67,8
1184,8,49,67,14
1185,9,49,67,6
1186,10,49,67,3
1187,11,49,67,0
1188,12,49,67,3
1189,13,49,67,7
1190,14,49,67,4
1191,15,49,67,4
1192,16,49,67,3
1193,17,49,67,4
1194,18,49,67,5
1195,19,49,67,1
1196,20,49,67,1
1197,21,49,67,3
1198,22,49,67,0
1199,23,49,67,0
1200,0,50,70,0
1201,1,50,70,0
1202,2,50,70,0
1203,3,50,70,0
1204,4,50,70,0
1205,5,50,70,0
1206,6,50,70,5
1207,7,50,70,8
1208,8,50,70,8
1209,9,50,70,4
1210,10,50,70,6
1211,11,50,70,7
1212,12,50,70,5
1213,13,50,70,11
1214,14,50,70,2
1215,15,50,70,4
1216,16,50,70,4
1217,17,50,70,2
1218,18,50,70,3
1219,19,50,70,4
1220,20,50,70,1
1221,21,50,70,0
1222,22,50,70,0
1223,23,50,70,1
1224,0,51,71,0
1225,1,51,71,0
1226,2,51,71,0
1227,3,51,71,0
1228,4,51,71,0
1229,5,51,71,1
1230,6,51,71,8
1231,7,51,71,7
1232,8,51,71,12
1233,9,51,71,6
1234,10,51,71,1
1235,11,51,71,5
1236,12,51,71,10
1237,13,51,71,8
1238,14,51,71,8
1239,15,51,71,3
1240,16,51,71,1
1241,17,51,71,4
1242,18,51,71,7
1243,19,51,71,2
1244,20,51,71,0
1245,21,51,71,1
1246,22,51,71,0
1247,23,51,71,0
1248,0,52,72,0
1249,1,52,72,0
1250,2,52,72,0
1251,3,52,72,0
1252,4,52,72,0
1253,5,52,72,1
1254,6,52,72,2
1255,7,52,72,7
1256,8,52,72,12
1257,9,52,72,7
1258,10,52,72,4
1259,11,52,72,3
1260,12,52,72,6
1261,13,52,72,11
1262,14,52,72,6
1263,15,52,72,4
1264,16,52,72,1
1265,17,52,72,2
1266,18,52,72,1
1267,19,52,72,0
1268,20,52,72,0
1269,21,52,72,0
1270,22,52,72,0
1271,23,52,72,0
1272,0,53,73,0
1273,1,53,73,0
1274,2,53,73,0
1275,3,53,73,0
1276,4,53,73,0
1277,5,53,73,1
1278,6,53,73,6
1279,7,53,73,5
1280,8,53,73,7
1281,9,53,73,9
1282,10,53,73,8
1283,11,53,73,11
1284,12,53,73,8
1285,13,53,73,9
1286,14,53,73,4
1287,15,53,73,6
1288,16,53,73,4
1289,17,53,73,0
1290,18,53,73,3
1291,19,53,73,3
1292,20,53,73,2
1293,21,53,73,0
1294,22,53,73,1
1295,23,53,73,0
1296,0,54,74,0
1297,1,54,74,0
1298,2,54,74,0
1299,3,54,74,0
1300,4,54,74,0
1301,5,54,74,2
1302,6,54,74,1
1303,7,54,74,5
1304,8,54,74,8
1305,9,54,74,9
1306,10,54,74,3
1307,11,54,74,6
1308,12,54,74,7
1309,13,54,74,4
1310,14,54,74,7
1311,15,54,74,4
1312,16,54,74,2
1313,17,54,74,6
1314,18,54,74,5
1315,19,54,74,1
1316,20,54,74,0
1317,21,54,74,1
1318,22,54,74,0
1319,23,54,74,0
1320,0,55,77,0
1321,1,55,77,0
1322,2,55,77,0
1323,3,55,77,0
1324,4,55,77,0
1325,5,55,77,2
1326,6,55,77,3
1327,7,55,77,10
1328,8,55,77,6
1329,9,55,77,5
1330,10,55,77,5
1331,11,55,77,5
1332,12,55,77,8
1333,13,55,77,4
1334,14,55,77,5
1335,15,55,77,3
1336,16,55,77,6
1337,17,55,77,3
1338,18,55,77,4
1339,19,55,77,1
1340,20,55,77,0
1341,21,55,77,0
1342,22,55,77,0
1343,23,55,77,0
1344,0,56,78,0
1345,1,56,78,0
1346,2,56,78,0
1347,3,56,78,0
1348,4,56,78,0
1349,5,56,78,1
1350,6,56,78,6
1351,7,56,78,10
1352,8,56,78,7
1353,9,56,78,4
1354,10,56,78,2
1355,11,56,78,6
1356,12,56,78,7
1357,13,56,78,8
1358,14,56,78,4
